year_month,product_id,region_id,campaign_flag,campaign_channel,campaign_spend_eur,campaign_impressions,campaign_clicks,campaign_ctr_pct,website_visits,product_page_views,demo_requests,marketing_qualified_leads,cost_per_lead_eur,regional_crm_activity_index,pipeline_interest_index
2025-03,1147,7,0,No Active Campaign,0.0,0,0,0.0,211,397,2,2,,43.41,42.92
2025-03,1172,7,0,No Active Campaign,0.0,0,0,0.0,203,376,2,3,,43.41,128.76
2025-03,1192,8,0,No Active Campaign,0.0,0,0,0.0,264,682,7,7,,62.7,42.92
2025-03,1197,3,1,Email,3579.94,59573,1672,2.807,2306,4361,59,159,22.52,96.46,171.67
2025-03,1198,5,0,No Active Campaign,0.0,0,0,0.0,272,752,5,6,,94.86,171.67
2025-04,1031,8,0,No Active Campaign,0.0,0,0,0.0,283,545,2,2,,71.04,0.0
2025-04,1042,3,0,No Active Campaign,0.0,0,0,0.0,313,393,3,3,,102.0,43.1
2025-04,1048,7,0,No Active Campaign,0.0,0,0,0.0,238,516,4,4,,49.18,43.1
2025-04,1065,7,1,Content,4525.85,48772,1199,2.458,1590,4443,68,139,32.56,49.18,43.1
2025-04,1071,1,0,No Active Campaign,0.0,0,0,0.0,268,667,10,12,,178.51,86.21
2025-04,1097,6,0,No Active Campaign,0.0,0,0,0.0,292,770,8,9,,198.54,0.0
2025-04,1102,3,0,No Active Campaign,0.0,0,0,0.0,372,674,11,11,,102.0,86.21
2025-04,1112,1,0,No Active Campaign,0.0,0,0,0.0,369,793,10,11,,178.51,300.0
2025-04,1121,4,0,No Active Campaign,0.0,0,0,0.0,244,624,1,1,,102.0,215.52
2025-04,1135,5,0,No Active Campaign,0.0,0,0,0.0,267,525,5,5,,85.61,129.31
2025-04,1141,8,0,No Active Campaign,0.0,0,0,0.0,199,322,0,1,,71.04,86.21
2025-04,1176,1,1,Webinar,4123.56,93627,2244,2.397,2667,6847,62,187,22.05,178.51,215.52
2025-04,1190,4,0,No Active Campaign,0.0,0,0,0.0,233,438,8,8,,102.0,0.0
2025-04,1194,1,0,No Active Campaign,0.0,0,0,0.0,368,462,7,8,,178.51,300.0
2025-04,1196,2,0,No Active Campaign,0.0,0,0,0.0,250,508,6,6,,96.54,172.41
2025-04,1196,7,0,No Active Campaign,0.0,0,0,0.0,301,440,7,7,,49.18,86.21
2025-05,1018,2,0,No Active Campaign,0.0,0,0,0.0,331,836,4,4,,117.44,112.36
2025-05,1022,9,1,Content,1660.02,30086,824,2.739,1057,2324,26,75,22.13,55.16,37.45
2025-05,1048,1,0,No Active Campaign,0.0,0,0,0.0,283,402,1,1,,199.29,149.81
2025-05,1055,6,0,No Active Campaign,0.0,0,0,0.0,360,976,8,10,,179.72,112.36
2025-05,1059,4,0,No Active Campaign,0.0,0,0,0.0,290,811,5,6,,96.09,112.36
2025-05,1060,6,1,Trade Fair,6576.38,103347,2396,2.318,2290,5460,63,195,33.73,179.72,112.36
2025-05,1071,5,0,No Active Campaign,0.0,0,0,0.0,243,551,9,9,,83.63,37.45
2025-05,1082,2,0,No Active Campaign,0.0,0,0,0.0,295,771,7,8,,117.44,224.72
2025-05,1091,9,0,No Active Campaign,0.0,0,0,0.0,326,772,9,9,,55.16,37.45
2025-05,1112,1,0,No Active Campaign,0.0,0,0,0.0,310,746,11,11,,199.29,112.36
2025-05,1112,3,0,No Active Campaign,0.0,0,0,0.0,337,780,8,8,,94.31,74.91
2025-05,1133,2,0,No Active Campaign,0.0,0,0,0.0,284,735,3,3,,117.44,37.45
2025-05,1143,1,0,No Active Campaign,0.0,0,0,0.0,209,570,3,3,,199.29,37.45
2025-05,1170,1,0,No Active Campaign,0.0,0,0,0.0,253,642,2,3,,199.29,224.72
2025-05,1188,10,0,No Active Campaign,0.0,0,0,0.0,231,590,6,6,,49.82,149.81
2025-06,1000,10,0,No Active Campaign,0.0,0,0,0.0,233,435,0,1,,48.87,41.15
2025-06,1001,2,1,Email,8605.89,213187,5206,2.442,5315,9932,83,389,22.12,90.75,205.76
2025-06,1012,4,1,Paid Search,5239.16,139217,3191,2.292,3284,8626,74,266,19.7,108.2,123.46
2025-06,1025,2,0,No Active Campaign,0.0,0,0,0.0,283,570,2,2,,90.75,205.76
2025-06,1028,7,0,No Active Campaign,0.0,0,0,0.0,194,473,3,4,,59.34,41.15
2025-06,1041,6,1,Paid Search,1843.62,44600,1013,2.271,1185,2837,7,65,28.36,153.58,82.3
2025-06,1045,1,0,No Active Campaign,0.0,0,0,0.0,332,424,2,3,,186.74,205.76
2025-06,1063,8,0,No Active Campaign,0.0,0,0,0.0,304,417,6,6,,73.3,41.15
2025-06,1068,2,0,No Active Campaign,0.0,0,0,0.0,260,707,9,9,,90.75,82.3
2025-06,1080,3,0,No Active Campaign,0.0,0,0,0.0,368,706,4,5,,101.22,205.76
2025-06,1082,5,0,No Active Campaign,0.0,0,0,0.0,241,489,1,1,,102.97,0.0
2025-06,1083,6,0,No Active Campaign,0.0,0,0,0.0,341,595,11,11,,153.58,123.46
2025-06,1100,1,1,Webinar,12241.19,282796,7263,2.568,8304,15430,182,599,20.44,186.74,123.46
2025-06,1113,5,0,No Active Campaign,0.0,0,0,0.0,327,862,7,8,,102.97,123.46
2025-06,1114,1,1,Trade Fair,4356.52,107375,2583,2.406,2633,5180,67,205,21.25,186.74,123.46
2025-06,1129,9,0,No Active Campaign,0.0,0,0,0.0,241,311,1,1,,75.04,41.15
2025-06,1138,9,0,No Active Campaign,0.0,0,0,0.0,235,612,1,1,,75.04,41.15
2025-06,1167,4,0,No Active Campaign,0.0,0,0,0.0,177,352,0,0,,108.2,123.46
2025-06,1175,10,1,Webinar,1079.75,17820,424,2.379,556,1038,5,23,46.95,48.87,41.15
2025-07,1004,8,0,No Active Campaign,0.0,0,0,0.0,366,566,1,2,,63.03,76.92
2025-07,1012,5,0,No Active Campaign,0.0,0,0,0.0,237,447,4,4,,105.62,76.92
2025-07,1024,10,0,No Active Campaign,0.0,0,0,0.0,197,310,1,1,,44.29,0.0
2025-07,1035,1,1,Partner,9258.25,244606,5789,2.367,5312,12319,94,428,21.63,172.06,269.23
2025-07,1053,3,1,Email,4570.94,72285,1714,2.371,1906,4088,32,117,39.07,100.51,192.31
2025-07,1069,5,1,Email,6640.48,176301,4073,2.31,4432,9678,136,348,19.08,105.62,38.46
2025-07,1078,4,0,No Active Campaign,0.0,0,0,0.0,268,373,7,7,,91.99,115.38
2025-07,1079,5,1,Paid Search,2728.49,37394,895,2.393,1006,2051,23,76,35.9,105.62,38.46
2025-07,1108,10,0,No Active Campaign,0.0,0,0,0.0,239,541,8,8,,44.29,76.92
2025-07,1121,4,0,No Active Campaign,0.0,0,0,0.0,211,497,2,2,,91.99,76.92
2025-07,1123,9,0,No Active Campaign,0.0,0,0,0.0,236,477,3,3,,74.96,0.0
2025-07,1129,8,0,No Active Campaign,0.0,0,0,0.0,269,493,1,1,,63.03,38.46
2025-07,1130,5,0,No Active Campaign,0.0,0,0,0.0,229,343,3,5,,105.62,76.92
2025-07,1139,7,0,No Active Campaign,0.0,0,0,0.0,240,482,1,1,,63.03,76.92
2025-07,1152,9,0,No Active Campaign,0.0,0,0,0.0,178,447,2,2,,74.96,0.0
2025-07,1155,9,0,No Active Campaign,0.0,0,0,0.0,185,426,2,2,,74.96,0.0
2025-07,1176,6,1,Partner,3262.84,90320,2287,2.532,2700,6111,54,202,16.15,172.06,300.0
2025-08,1000,2,0,No Active Campaign,0.0,0,0,0.0,278,509,1,1,,84.19,139.86
2025-08,1008,3,0,No Active Campaign,0.0,0,0,0.0,336,508,2,2,,99.66,244.76
2025-08,1010,4,0,No Active Campaign,0.0,0,0,0.0,267,513,3,3,,84.19,104.9
2025-08,1010,6,0,No Active Campaign,0.0,0,0,0.0,343,450,1,2,,192.44,139.86
2025-08,1018,9,0,No Active Campaign,0.0,0,0,0.0,386,983,4,4,,75.6,139.86
2025-08,1027,4,0,No Active Campaign,0.0,0,0,0.0,192,513,0,1,,84.19,34.97
2025-08,1028,5,0,No Active Campaign,0.0,0,0,0.0,220,379,4,4,,96.22,139.86
2025-08,1042,3,1,Webinar,290.16,4723,115,2.435,382,607,2,6,48.36,99.66,69.93
2025-08,1063,2,0,No Active Campaign,0.0,0,0,0.0,217,296,3,3,,84.19,104.9
2025-08,1063,3,0,No Active Campaign,0.0,0,0,0.0,319,402,0,0,,99.66,104.9
2025-08,1071,5,1,Trade Fair,1591.69,21891,487,2.225,622,1401,19,46,34.6,96.22,174.83
2025-08,1092,3,0,No Active Campaign,0.0,0,0,0.0,297,679,10,11,,99.66,104.9
2025-08,1112,6,1,Email,3901.08,110896,3218,2.902,3198,4570,61,251,15.54,192.44,69.93
2025-08,1130,9,0,No Active Campaign,0.0,0,0,0.0,268,466,1,1,,75.6,0.0
2025-08,1131,3,1,Trade Fair,2035.88,17183,455,2.648,786,1246,6,34,59.88,99.66,69.93
2025-08,1134,10,0,No Active Campaign,0.0,0,0,0.0,199,508,1,1,,34.36,0.0
2025-08,1145,3,0,No Active Campaign,0.0,0,0,0.0,170,337,0,0,,99.66,34.97
2025-08,1145,5,0,No Active Campaign,0.0,0,0,0.0,165,369,0,0,,96.22,69.93
2025-08,1151,4,0,No Active Campaign,0.0,0,0,0.0,176,320,0,0,,84.19,104.9
2025-08,1177,3,1,Webinar,1383.47,38024,814,2.141,951,2151,9,45,30.74,99.66,209.79
2025-08,1197,6,0,No Active Campaign,0.0,0,0,0.0,262,508,5,5,,192.44,34.97
2025-09,1002,1,0,No Active Campaign,0.0,0,0,0.0,329,920,8,8,,187.61,300.0
2025-09,1004,6,0,No Active Campaign,0.0,0,0,0.0,397,725,2,2,,150.44,266.67
2025-09,1051,1,0,No Active Campaign,0.0,0,0,0.0,324,903,6,7,,187.61,300.0
2025-09,1055,5,0,No Active Campaign,0.0,0,0,0.0,285,424,0,0,,77.88,88.89
2025-09,1066,10,0,No Active Campaign,0.0,0,0,0.0,213,430,10,11,,44.25,44.44
2025-09,1109,1,0,No Active Campaign,0.0,0,0,0.0,342,649,8,9,,187.61,44.44
2025-09,1119,2,0,No Active Campaign,0.0,0,0,0.0,311,598,5,7,,115.04,133.33
2025-09,1120,1,0,No Active Campaign,0.0,0,0,0.0,279,578,3,5,,187.61,88.89
2025-09,1152,1,0,No Active Campaign,0.0,0,0,0.0,233,611,2,2,,187.61,133.33
2025-09,1177,3,0,No Active Campaign,0.0,0,0,0.0,202,424,0,1,,129.2,44.44
2025-09,1180,8,0,No Active Campaign,0.0,0,0,0.0,269,533,5,5,,86.73,0.0
2025-09,1181,4,0,No Active Campaign,0.0,0,0,0.0,278,375,4,4,,67.26,0.0
2025-09,1191,7,0,No Active Campaign,0.0,0,0,0.0,292,689,7,7,,60.18,88.89
2025-09,1196,4,1,Paid Search,5015.88,81452,1930,2.369,1956,3194,41,159,31.55,67.26,0.0
2025-10,1003,4,0,No Active Campaign,0.0,0,0,0.0,336,556,0,0,,78.43,218.98
2025-10,1017,2,1,Content,1479.37,20552,626,3.046,1084,1659,5,46,32.16,98.04,109.49
2025-10,1032,9,0,No Active Campaign,0.0,0,0,0.0,316,412,2,2,,58.82,0.0
2025-10,1051,10,0,No Active Campaign,0.0,0,0,0.0,245,448,3,3,,45.75,36.5
2025-10,1063,1,0,No Active Campaign,0.0,0,0,0.0,315,655,7,8,,217.32,218.98
2025-10,1069,2,0,No Active Campaign,0.0,0,0,0.0,286,682,9,10,,98.04,0.0
2025-10,1077,4,0,No Active Campaign,0.0,0,0,0.0,241,624,6,6,,78.43,72.99
2025-10,1078,7,1,Email,1822.05,33317,766,2.299,1186,1932,34,88,20.71,57.19,36.5
2025-10,1089,8,0,No Active Campaign,0.0,0,0,0.0,320,728,9,9,,76.8,0.0
2025-10,1090,7,0,No Active Campaign,0.0,0,0,0.0,359,693,11,11,,57.19,72.99
2025-10,1090,9,0,No Active Campaign,0.0,0,0,0.0,359,588,6,7,,58.82,72.99
2025-10,1091,5,0,No Active Campaign,0.0,0,0,0.0,281,412,7,7,,112.75,145.99
2025-10,1104,7,0,No Active Campaign,0.0,0,0,0.0,384,517,2,3,,57.19,0.0
2025-10,1107,5,0,No Active Campaign,0.0,0,0,0.0,308,616,7,7,,112.75,36.5
2025-10,1108,10,1,Paid Search,3816.7,85175,2142,2.515,2815,4817,65,203,18.8,45.75,0.0
2025-10,1110,6,0,No Active Campaign,0.0,0,0,0.0,381,504,3,5,,160.13,145.99
2025-10,1117,10,0,No Active Campaign,0.0,0,0,0.0,270,641,8,8,,45.75,0.0
2025-10,1131,9,0,No Active Campaign,0.0,0,0,0.0,248,624,2,2,,58.82,0.0
2025-10,1161,6,0,No Active Campaign,0.0,0,0,0.0,247,327,1,3,,160.13,255.47
2025-10,1165,3,0,No Active Campaign,0.0,0,0,0.0,259,370,2,2,,94.77,145.99
2025-10,1189,6,0,No Active Campaign,0.0,0,0,0.0,372,969,7,7,,160.13,72.99
2025-10,1196,9,1,Paid Search,2754.15,66329,1790,2.699,1882,3895,43,159,17.32,58.82,182.48
2025-11,1018,5,0,No Active Campaign,0.0,0,0,0.0,324,691,2,2,,86.18,129.87
2025-11,1023,9,0,No Active Campaign,0.0,0,0,0.0,263,466,1,3,,66.67,43.29
2025-11,1032,4,0,No Active Campaign,0.0,0,0,0.0,307,460,3,3,,108.94,43.29
2025-11,1033,1,0,No Active Campaign,0.0,0,0,0.0,268,738,2,2,,190.24,86.58
2025-11,1053,3,0,No Active Campaign,0.0,0,0,0.0,293,596,2,2,,100.81,86.58
2025-11,1060,5,0,No Active Campaign,0.0,0,0,0.0,279,659,6,6,,86.18,86.58
2025-11,1080,1,0,No Active Campaign,0.0,0,0,0.0,351,903,15,15,,190.24,216.45
2025-11,1085,1,0,No Active Campaign,0.0,0,0,0.0,371,929,19,19,,190.24,216.45
2025-11,1103,9,0,No Active Campaign,0.0,0,0,0.0,339,885,9,9,,66.67,43.29
2025-11,1122,7,0,No Active Campaign,0.0,0,0,0.0,263,482,1,2,,40.65,43.29
2025-11,1127,7,0,No Active Campaign,0.0,0,0,0.0,259,687,3,5,,40.65,43.29
2025-11,1145,8,1,Paid Search,4723.55,112952,2754,2.438,3291,8686,36,200,23.62,76.42,86.58
2025-11,1147,7,0,No Active Campaign,0.0,0,0,0.0,191,281,2,2,,40.65,0.0
2025-11,1162,9,0,No Active Campaign,0.0,0,0,0.0,221,363,2,2,,66.67,86.58
2025-11,1169,7,0,No Active Campaign,0.0,0,0,0.0,250,362,1,1,,40.65,129.87
2025-11,1182,4,0,No Active Campaign,0.0,0,0,0.0,244,311,3,3,,108.94,43.29
2025-11,1184,8,0,No Active Campaign,0.0,0,0,0.0,313,772,5,5,,76.42,86.58
2025-12,1001,10,0,No Active Campaign,0.0,0,0,0.0,235,397,2,3,,38.53,38.91
2025-12,1003,9,1,Email,2404.63,32531,865,2.659,1118,2345,10,70,34.35,96.32,77.82
2025-12,1009,8,0,No Active Campaign,0.0,0,0,0.0,324,613,2,3,,66.55,38.91
2025-12,1010,6,0,No Active Campaign,0.0,0,0,0.0,391,781,2,2,,145.36,272.37
2025-12,1011,5,0,No Active Campaign,0.0,0,0,0.0,350,532,0,2,,117.34,77.82
2025-12,1019,5,0,No Active Campaign,0.0,0,0,0.0,271,616,1,1,,117.34,77.82
2025-12,1020,9,0,No Active Campaign,0.0,0,0,0.0,350,666,2,3,,96.32,38.91
2025-12,1050,7,0,No Active Campaign,0.0,0,0,0.0,291,797,4,5,,52.54,38.91
2025-12,1059,6,0,No Active Campaign,0.0,0,0,0.0,376,944,2,2,,145.36,233.46
2025-12,1076,9,0,No Active Campaign,0.0,0,0,0.0,284,553,3,3,,96.32,38.91
2025-12,1091,9,0,No Active Campaign,0.0,0,0,0.0,309,747,10,11,,96.32,38.91
2025-12,1093,7,0,No Active Campaign,0.0,0,0,0.0,353,864,11,12,,52.54,116.73
2025-12,1098,8,1,Email,10234.79,234924,6274,2.671,7565,15772,186,563,18.18,66.55,0.0
2025-12,1106,6,0,No Active Campaign,0.0,0,0,0.0,303,469,9,10,,145.36,77.82
2025-12,1111,1,0,No Active Campaign,0.0,0,0,0.0,348,537,15,16,,187.39,116.73
2025-12,1124,3,0,No Active Campaign,0.0,0,0,0.0,264,331,0,1,,89.32,116.73
2025-12,1124,5,0,No Active Campaign,0.0,0,0,0.0,225,561,4,4,,117.34,38.91
2025-12,1136,7,0,No Active Campaign,0.0,0,0,0.0,224,443,1,1,,52.54,38.91
2025-12,1156,4,0,No Active Campaign,0.0,0,0,0.0,222,420,1,3,,91.07,116.73
2025-12,1177,6,1,Paid Search,1970.08,60453,1566,2.59,1817,3603,16,108,18.24,145.36,116.73
2025-12,1185,6,1,Email,3904.22,84349,2346,2.781,2178,4338,57,188,20.77,145.36,194.55
2025-12,1188,6,0,No Active Campaign,0.0,0,0,0.0,324,431,3,3,,145.36,194.55
