year_month,product_family,product_group,region_id,market_demand_index,market_growth_pct,competitor_pressure_index,seasonality_index,macro_business_index,supply_pressure_index,pipeline_interest_index,demand_shock_flag,market_opportunity_score,regional_market_growth_factor
2024-06,Medical Devices,Medical Sensor,4,137.59,2.92,58.55,100.0,105.21,40.58,170.21,0,96.07,1.01
2024-06,Medical Devices,Medical Sensor,7,149.07,8.2,42.05,100.0,105.21,40.95,0.0,0,81.23,1.04
2024-06,Medical Devices,Monitoring Device,1,146.39,16.33,59.05,100.0,105.21,45.83,170.21,0,98.69,1.06
2024-06,Medical Devices,Monitoring Device,2,134.38,8.6,53.69,100.0,105.21,41.69,42.55,0,82.47,1.02
2024-06,Services,Service Contract,8,176.66,5.56,56.04,100.0,105.21,42.09,85.11,0,100.0,1.07
2024-07,Accessories,Accessory Kit,2,87.1,-24.56,64.06,82.0,107.44,40.17,40.98,0,61.15,1.02
2024-07,Components,Connectivity Module,7,140.04,-22.2,47.88,82.0,107.44,41.39,81.97,0,95.13,1.04
2024-07,Industrial Tech,Industrial Scanner,1,113.84,-15.03,62.27,82.0,107.44,41.79,163.93,0,85.57,1.06
2024-07,Industrial Tech,Industrial Scanner,2,101.71,-20.12,59.18,82.0,107.44,40.91,40.98,0,67.96,1.02
2024-07,Industrial Tech,Industrial Scanner,3,120.07,-13.36,61.25,82.0,107.44,42.43,122.95,0,88.19,1.09
2024-07,Industrial Tech,Industrial Scanner,8,123.89,-10.93,59.97,82.0,107.44,39.8,0.0,0,67.39,1.07
2024-07,Industrial Tech,Industrial Scanner,10,71.99,-19.93,56.45,82.0,107.44,41.05,81.97,0,66.07,0.95
2024-07,IT Devices,Laptop Pro,2,102.71,-17.28,48.0,82.0,107.44,40.27,81.97,0,80.34,1.02
2024-07,IT Devices,Laptop Standard,4,81.42,-13.53,47.67,82.0,107.44,40.43,40.98,0,62.44,1.01
2024-07,IT Devices,Laptop Standard,7,88.61,-23.43,56.08,82.0,107.44,39.93,81.97,0,72.97,1.04
2024-07,IT Devices,Laptop Standard,8,104.53,-12.45,63.05,82.0,107.44,39.91,0.0,0,58.95,1.07
2024-07,Medical Devices,Medical Sensor,6,167.11,-7.16,54.9,82.0,107.44,42.2,163.93,0,100.0,1.14
2024-07,Services,Service Contract,3,160.51,-10.83,51.82,82.0,107.44,40.67,204.92,0,100.0,1.09
2024-07,Services,Service Contract,5,108.81,-13.41,48.61,82.0,107.44,42.69,81.97,0,82.28,0.97
2024-07,Services,Service Contract,9,175.91,-2.27,52.69,82.0,107.44,41.77,245.9,0,100.0,1.12
2024-08,Components,Connectivity Module,3,180.0,0.0,55.93,82.0,108.56,41.1,40.65,0,99.88,1.09
2024-08,Components,Connectivity Module,10,115.66,5.61,48.86,82.0,108.56,40.92,40.65,0,75.73,0.95
2024-08,Industrial Tech,Industrial Scanner,5,88.96,5.07,55.87,82.0,108.56,40.65,81.3,0,72.9,0.97
2024-08,Industrial Tech,Industrial Scanner,6,147.91,4.32,45.06,82.0,108.56,41.1,40.65,0,89.43,1.14
2024-08,IT Devices,Laptop Pro,3,131.35,-2.06,61.01,82.0,108.56,40.67,203.25,0,93.02,1.09
2024-08,IT Devices,Laptop Pro,5,90.49,-9.49,51.07,82.0,108.56,40.88,40.65,0,65.18,0.97
2024-08,IT Devices,Laptop Pro,8,129.13,-4.18,57.57,82.0,108.56,41.15,162.6,0,92.81,1.07
2024-08,IT Devices,Laptop Pro,9,172.5,16.78,60.46,82.0,108.56,40.04,40.65,0,96.04,1.12
2024-08,IT Devices,Laptop Standard,2,79.39,-2.78,70.37,82.0,108.56,40.42,203.25,0,70.21,1.02
2024-08,Legacy Products,Legacy Workstation,2,48.39,-16.57,61.86,82.0,108.56,40.5,203.25,0,59.67,1.02
2024-08,Legacy Products,Legacy Workstation,3,54.98,6.59,58.96,82.0,108.56,41.31,162.6,0,62.83,1.09
2024-08,Legacy Products,Legacy Workstation,7,50.43,2.23,59.18,82.0,108.56,40.95,40.65,0,47.36,1.04
2024-08,Medical Devices,Medical Sensor,7,122.49,-6.25,48.78,82.0,108.56,40.78,81.3,0,87.85,1.04
2024-08,Medical Devices,Medical Sensor,10,95.91,4.79,52.6,82.0,108.56,41.72,81.3,0,76.23,0.95
2024-08,Medical Devices,Monitoring Device,4,103.49,-12.01,54.25,82.0,108.56,40.49,121.95,0,83.39,1.01
2024-08,Medical Devices,Monitoring Device,6,156.49,-2.16,51.05,82.0,108.56,40.61,162.6,0,100.0,1.14
2024-08,Medical Devices,Monitoring Device,7,107.39,-9.92,73.52,82.0,108.56,40.76,0.0,0,57.67,1.04
2024-08,IT Devices,Tablet Enterprise,3,150.3,-2.07,53.9,82.0,108.56,40.57,40.65,0,88.53,1.09
2024-08,IT Devices,Tablet Enterprise,5,96.55,-4.33,71.64,82.0,108.56,40.95,162.6,0,76.72,0.97
2024-09,Accessories,Accessory Kit,1,123.96,12.87,51.86,100.0,106.73,41.53,264.15,0,91.94,1.06
2024-09,Accessories,Accessory Kit,10,90.85,12.73,55.19,100.0,106.73,40.78,75.47,0,72.44,0.95
2024-09,Components,Connectivity Module,3,180.0,0.0,50.23,100.0,106.73,41.61,75.47,0,100.0,1.09
2024-09,Industrial Tech,Industrial Scanner,1,136.69,19.06,60.66,100.0,106.73,42.08,300.0,0,95.02,1.06
2024-09,Industrial Tech,Industrial Scanner,6,176.23,19.15,51.95,100.0,106.73,41.05,113.21,0,100.0,1.14
2024-09,IT Devices,Laptop Pro,1,152.95,19.68,60.34,100.0,106.73,41.48,300.0,0,100.0,1.06
2024-09,IT Devices,Laptop Pro,4,120.85,22.23,58.85,100.0,106.73,42.52,113.21,0,89.01,1.01
2024-09,IT Devices,Laptop Standard,8,119.85,14.26,52.7,100.0,106.73,41.48,75.47,0,84.48,1.07
2024-09,Legacy Products,Legacy Workstation,3,66.23,20.46,58.05,100.0,106.73,39.17,75.47,1,62.2,1.09
2024-09,Medical Devices,Medical Sensor,3,180.0,14.32,78.76,100.0,106.73,42.52,226.42,0,100.0,1.09
2024-09,Medical Devices,Medical Sensor,10,115.04,19.95,50.97,100.0,106.73,42.26,0.0,0,65.46,0.95
2024-09,Medical Devices,Monitoring Device,8,154.14,20.7,60.87,100.0,106.73,40.35,188.68,0,100.0,1.07
2024-09,IT Devices,Tablet Enterprise,4,139.97,14.25,60.07,100.0,106.73,41.19,75.47,0,90.95,1.01
2024-09,IT Devices,Tablet Enterprise,5,131.44,36.14,70.76,100.0,106.73,40.21,150.94,0,90.98,0.97
2024-09,IT Devices,Tablet Enterprise,7,152.97,16.91,53.2,100.0,106.73,40.61,75.47,0,97.75,1.04
2024-10,Accessories,Accessory Kit,8,180.0,31.28,57.02,130.0,109.24,40.87,44.05,0,100.0,1.07
2024-10,Components,Connectivity Module,2,180.0,12.39,57.08,130.0,109.24,41.17,88.11,0,100.0,1.02
2024-10,Industrial Tech,Industrial Scanner,4,151.37,35.67,37.1,130.0,109.24,39.54,44.05,0,93.59,1.01
2024-10,Industrial Tech,Industrial Scanner,5,133.13,45.04,59.79,130.0,109.24,40.55,132.16,0,94.02,0.97
2024-10,Industrial Tech,Industrial Scanner,6,180.0,2.14,46.98,130.0,109.24,41.51,176.21,0,100.0,1.14
2024-10,IT Devices,Laptop Pro,2,176.06,33.3,48.21,130.0,109.24,41.79,88.11,0,100.0,1.02
2024-10,IT Devices,Laptop Standard,1,146.78,30.52,50.95,130.0,109.24,40.55,264.32,0,100.0,1.06
2024-10,IT Devices,Laptop Standard,5,110.98,35.97,50.65,130.0,109.24,40.09,44.05,0,74.37,0.97
2024-10,Legacy Products,Legacy Workstation,5,62.28,32.2,63.09,130.0,109.24,41.22,176.21,0,64.85,0.97
2024-10,IT Devices,Tablet Enterprise,3,180.0,0.0,50.37,130.0,109.24,41.2,88.11,0,100.0,1.09
2024-10,IT Devices,Tablet Enterprise,4,180.0,28.6,53.41,130.0,109.24,42.28,176.21,0,100.0,1.01
2024-11,Accessories,Accessory Kit,2,180.0,21.11,66.29,130.0,108.5,42.0,37.45,1,96.73,1.02
2024-11,Accessories,Accessory Kit,6,180.0,0.0,45.14,130.0,108.5,41.18,299.63,0,100.0,1.14
2024-11,Accessories,Accessory Kit,10,115.43,-2.88,56.74,130.0,108.5,41.0,0.0,0,64.54,0.95
2024-11,Components,Connectivity Module,2,180.0,0.0,59.64,130.0,108.5,41.47,149.81,0,100.0,1.02
2024-11,Components,Connectivity Module,10,175.67,0.84,52.36,130.0,108.5,41.47,112.36,0,100.0,0.95
2024-11,Industrial Tech,Industrial Scanner,8,180.0,0.0,56.92,130.0,108.5,40.93,112.36,0,100.0,1.07
2024-11,Industrial Tech,Industrial Scanner,9,180.0,0.0,61.77,130.0,108.5,40.61,37.45,0,97.93,1.12
2024-11,IT Devices,Laptop Pro,3,180.0,0.0,65.84,130.0,108.5,39.9,187.27,0,100.0,1.09
2024-11,IT Devices,Laptop Pro,5,142.27,0.07,64.45,130.0,108.5,41.06,149.81,0,96.57,0.97
2024-11,IT Devices,Laptop Pro,6,180.0,0.0,52.58,130.0,108.5,40.62,224.72,0,100.0,1.14
2024-11,IT Devices,Laptop Standard,1,154.7,5.4,53.64,130.0,108.5,40.51,187.27,0,100.0,1.06
2024-11,IT Devices,Laptop Standard,6,180.0,0.0,67.57,130.0,108.5,40.95,149.81,0,100.0,1.14
2024-11,Medical Devices,Medical Sensor,2,180.0,0.0,58.81,130.0,108.5,40.0,112.36,0,100.0,1.02
2024-11,Medical Devices,Medical Sensor,6,180.0,0.0,62.32,130.0,108.5,40.1,262.17,0,100.0,1.14
2024-11,Medical Devices,Medical Sensor,7,180.0,6.47,54.36,130.0,108.5,40.54,0.0,0,90.96,1.04
2024-11,Medical Devices,Monitoring Device,8,180.0,0.0,63.74,130.0,108.5,41.84,37.45,0,97.31,1.07
2024-11,Medical Devices,Monitoring Device,10,141.97,-7.65,57.21,130.0,108.5,41.21,0.0,0,75.02,0.95
2024-11,Services,Service Contract,4,180.0,0.0,61.86,130.0,108.5,39.54,112.36,0,100.0,1.01
2024-11,IT Devices,Tablet Enterprise,3,180.0,0.0,54.57,130.0,108.5,40.41,74.91,0,100.0,1.09
2024-11,IT Devices,Tablet Enterprise,5,173.64,8.93,68.99,130.0,108.5,45.27,74.91,0,100.0,0.97
2024-12,Accessories,Accessory Kit,2,172.67,-4.07,69.53,130.0,108.38,42.2,159.36,0,100.0,1.02
2024-12,Accessories,Accessory Kit,3,180.0,0.0,63.15,130.0,108.38,41.59,79.68,0,100.0,1.09
2024-12,Accessories,Accessory Kit,4,155.82,0.62,53.87,130.0,108.38,40.45,199.2,0,100.0,1.01
2024-12,Industrial Tech,Industrial Scanner,5,143.08,-0.49,59.95,130.0,108.38,43.09,39.84,0,83.74,0.97
2024-12,IT Devices,Laptop Standard,1,156.09,0.9,54.85,130.0,108.38,41.17,79.68,0,99.52,1.06
2024-12,IT Devices,Laptop Standard,4,131.69,0.43,60.55,130.0,108.38,40.19,39.84,0,79.49,1.01
2024-12,Medical Devices,Medical Sensor,1,180.0,0.0,54.0,130.0,108.38,40.17,159.36,0,100.0,1.06
2024-12,Medical Devices,Medical Sensor,2,180.0,0.0,63.86,130.0,108.38,40.29,39.84,0,98.07,1.02
2024-12,Medical Devices,Monitoring Device,2,179.16,0.63,58.28,130.0,108.38,40.43,119.52,0,100.0,1.02
2024-12,Medical Devices,Monitoring Device,4,165.51,-8.05,46.56,130.0,108.38,40.37,119.52,0,100.0,1.01
2024-12,Medical Devices,Monitoring Device,7,180.0,0.0,62.36,130.0,108.38,40.8,39.84,0,98.32,1.04
2024-12,Medical Devices,Monitoring Device,9,180.0,0.0,54.28,130.0,108.38,42.07,79.68,0,100.0,1.12
2024-12,Services,Service Contract,4,180.0,0.0,57.57,130.0,108.38,41.7,0.0,0,90.08,1.01
2024-12,IT Devices,Tablet Enterprise,1,180.0,0.0,52.15,130.0,108.38,41.16,79.68,0,100.0,1.06
2024-12,IT Devices,Tablet Enterprise,5,163.72,-5.71,70.77,130.0,108.38,40.75,39.84,0,89.97,0.97
2024-12,IT Devices,Tablet Enterprise,6,180.0,0.0,62.92,130.0,108.38,40.75,79.68,0,100.0,1.14
2024-12,IT Devices,Tablet Enterprise,8,180.0,0.0,50.85,130.0,108.38,41.92,79.68,0,100.0,1.07
2025-01,Accessories,Accessory Kit,3,161.61,-10.22,62.66,100.0,110.89,42.37,128.76,0,100.0,1.09
2025-01,Accessories,Accessory Kit,4,120.35,-22.76,51.46,100.0,110.89,41.7,128.76,0,90.56,1.01
2025-01,Accessories,Accessory Kit,7,135.5,-12.77,64.4,100.0,110.89,40.78,0.0,0,70.91,1.04
2025-01,Accessories,Accessory Kit,8,150.96,-16.13,47.32,100.0,110.89,40.74,128.76,0,100.0,1.07
2025-01,Components,Connectivity Module,9,180.0,0.0,60.79,100.0,110.89,42.47,128.76,0,100.0,1.12
2025-01,Components,Connectivity Module,10,142.58,-20.79,49.28,100.0,110.89,40.07,128.76,0,100.0,0.95
2025-01,Industrial Tech,Industrial Scanner,5,111.06,-22.38,62.02,100.0,110.89,41.6,85.84,0,81.28,0.97
2025-01,IT Devices,Laptop Standard,8,123.28,-16.53,58.62,100.0,110.89,41.53,42.92,0,77.06,1.07
2025-01,Medical Devices,Medical Sensor,3,180.0,0.0,67.93,100.0,110.89,40.26,128.76,0,100.0,1.09
2025-01,Medical Devices,Medical Sensor,9,180.0,0.0,60.36,100.0,110.89,41.75,42.92,0,99.33,1.12
2025-01,Services,Service Contract,9,180.0,0.0,54.65,100.0,110.89,41.56,85.84,0,100.0,1.12
2025-01,IT Devices,Tablet Enterprise,7,172.52,-4.16,47.45,100.0,110.89,40.4,85.84,0,100.0,1.04
2025-02,Accessories,Accessory Kit,8,155.24,2.84,48.96,100.0,112.25,40.55,266.67,0,100.0,1.07
2025-02,Accessories,Accessory Kit,10,94.32,-12.42,59.19,100.0,112.25,40.35,44.44,0,65.87,0.95
2025-02,Components,Connectivity Module,5,158.35,-1.54,57.35,100.0,112.25,42.21,44.44,0,91.61,0.97
2025-02,Components,Connectivity Module,9,180.0,0.0,61.65,100.0,112.25,40.5,0.0,0,89.36,1.12
2025-02,Industrial Tech,Industrial Scanner,7,132.31,-6.97,54.24,100.0,112.25,40.96,88.89,0,92.29,1.04
2025-02,Industrial Tech,Industrial Scanner,8,160.41,-0.16,50.42,100.0,112.25,42.35,44.44,0,93.94,1.07
2025-02,Industrial Tech,Industrial Scanner,9,180.0,0.0,64.9,100.0,112.25,41.31,222.22,0,100.0,1.12
2025-02,IT Devices,Laptop Pro,7,145.51,-7.88,54.85,100.0,112.25,41.14,0.0,0,76.96,1.04
2025-02,IT Devices,Laptop Pro,9,180.0,0.0,55.55,100.0,112.25,41.34,88.89,0,100.0,1.12
2025-02,Legacy Products,Legacy Workstation,1,59.38,-13.07,71.58,100.0,112.25,40.1,266.67,0,61.99,1.06
2025-02,Legacy Products,Legacy Workstation,5,46.32,-7.58,56.7,100.0,112.25,41.12,88.89,0,57.33,0.97
2025-02,Legacy Products,Legacy Workstation,7,55.63,-7.94,49.01,100.0,112.25,40.58,0.0,0,42.38,1.04
2025-02,Legacy Products,Legacy Workstation,8,66.91,0.27,47.89,100.0,112.25,41.92,0.0,0,46.94,1.07
2025-02,Legacy Products,Legacy Workstation,9,97.04,16.37,55.47,100.0,112.25,41.11,0.0,0,57.44,1.12
2025-02,Legacy Products,Legacy Workstation,10,42.0,0.0,48.68,100.0,112.25,41.58,88.89,0,57.3,0.95
2025-02,Medical Devices,Medical Sensor,1,180.0,0.0,53.66,100.0,112.25,40.84,133.33,0,100.0,1.06
2025-02,Medical Devices,Monitoring Device,3,180.0,0.0,62.75,100.0,112.25,40.58,88.89,0,100.0,1.09
2025-02,Medical Devices,Monitoring Device,7,152.47,-9.82,55.37,100.0,112.25,42.37,88.89,0,99.9,1.04
2025-02,Medical Devices,Monitoring Device,8,180.0,0.8,55.59,100.0,112.25,41.08,133.33,0,100.0,1.07
2025-02,Services,Service Contract,3,180.0,0.0,49.75,100.0,112.25,40.22,88.89,0,100.0,1.09
2025-02,Services,Service Contract,9,180.0,0.0,54.02,100.0,112.25,39.62,133.33,0,100.0,1.12
2025-03,Accessories,Accessory Kit,1,128.01,-6.67,53.28,100.0,109.3,41.17,171.67,0,93.31,1.06
2025-03,Accessories,Accessory Kit,2,114.47,-6.53,68.16,100.0,109.3,41.87,0.0,0,61.51,1.02
2025-03,Accessories,Accessory Kit,4,109.8,-10.26,50.01,100.0,109.3,41.64,42.92,0,73.54,1.01
2025-03,Accessories,Accessory Kit,5,99.56,-4.39,49.49,100.0,109.3,40.97,42.92,0,69.66,0.97
2025-03,Accessories,Accessory Kit,7,123.09,-9.11,66.12,100.0,109.3,40.31,128.76,0,88.65,1.04
2025-03,Accessories,Accessory Kit,9,176.44,-1.98,46.22,100.0,109.3,41.07,85.84,0,100.0,1.12
2025-03,Components,Connectivity Module,2,180.0,0.0,45.67,100.0,109.3,40.99,171.67,0,100.0,1.02
2025-03,Industrial Tech,Industrial Scanner,2,129.63,-2.93,54.08,100.0,109.3,41.42,85.84,0,90.49,1.02
2025-03,Industrial Tech,Industrial Scanner,3,149.12,-14.76,65.39,100.0,109.3,40.02,42.92,0,86.13,1.09
2025-03,Industrial Tech,Industrial Scanner,6,180.0,0.0,39.67,100.0,109.3,40.79,300.0,0,100.0,1.14
2025-03,IT Devices,Laptop Standard,1,122.55,-3.11,46.66,100.0,109.3,41.13,171.67,0,92.58,1.06
2025-03,Medical Devices,Medical Sensor,7,162.21,-8.27,51.66,100.0,109.3,42.77,0.0,0,84.1,1.04
2025-03,Medical Devices,Medical Sensor,10,112.69,-4.4,48.87,100.0,109.3,42.12,171.67,0,88.01,0.95
2025-03,Medical Devices,Monitoring Device,1,160.54,-4.14,70.03,100.0,109.3,40.28,257.51,0,100.0,1.06
2025-03,Medical Devices,Monitoring Device,2,133.55,-11.14,68.02,100.0,109.3,41.91,85.84,0,88.91,1.02
2025-03,Medical Devices,Monitoring Device,10,100.73,-9.3,58.76,100.0,109.3,41.21,85.84,0,77.93,0.95
2025-03,Services,Service Contract,3,180.0,0.0,42.57,100.0,109.3,41.11,171.67,0,100.0,1.09
2025-03,Services,Service Contract,8,180.0,0.0,51.5,100.0,109.3,39.98,42.92,0,100.0,1.07
2025-03,Services,Service Contract,9,180.0,0.0,54.97,100.0,109.3,42.19,42.92,0,100.0,1.12
2025-03,IT Devices,Tablet Enterprise,2,148.16,-8.27,61.86,100.0,109.3,41.68,128.76,0,99.4,1.02
2025-03,IT Devices,Tablet Enterprise,5,136.1,-2.89,66.38,100.0,109.3,42.35,42.92,0,80.36,0.97
2025-03,IT Devices,Tablet Enterprise,8,180.0,0.0,66.19,100.0,109.3,41.05,171.67,0,100.0,1.07
2025-04,Accessories,Accessory Kit,6,180.0,0.0,45.6,100.0,109.93,46.4,258.62,0,100.0,1.14
2025-04,Accessories,Accessory Kit,8,151.91,0.99,54.61,100.0,109.93,40.79,0.0,0,79.63,1.07
2025-04,Industrial Tech,Industrial Scanner,3,169.79,13.86,70.33,100.0,109.93,40.19,86.21,0,100.0,1.09
2025-04,Industrial Tech,Industrial Scanner,7,131.69,-4.0,51.26,100.0,109.93,42.73,43.1,0,81.9,1.04
2025-04,Industrial Tech,Industrial Scanner,8,148.49,-3.4,52.96,100.0,109.93,40.59,172.41,0,100.0,1.07
2025-04,IT Devices,Laptop Pro,3,180.0,0.0,60.15,100.0,109.93,39.78,129.31,0,100.0,1.09
2025-04,IT Devices,Laptop Pro,4,134.82,6.59,52.49,100.0,109.93,41.33,86.21,0,93.01,1.01
2025-04,IT Devices,Laptop Pro,5,113.82,-0.65,39.1,100.0,109.93,42.06,0.0,0,67.62,0.97
2025-04,IT Devices,Laptop Pro,8,164.15,-8.77,65.54,100.0,109.93,41.54,43.1,0,91.92,1.07
2025-04,Medical Devices,Medical Sensor,1,180.0,0.0,56.13,100.0,109.93,40.16,86.21,0,100.0,1.06
2025-04,Medical Devices,Medical Sensor,8,180.0,0.0,54.83,100.0,109.93,40.6,43.1,0,100.0,1.07
2025-04,Services,Service Contract,1,180.0,0.0,46.24,100.0,109.93,40.62,300.0,0,100.0,1.06
2025-04,Services,Service Contract,4,157.24,-12.64,53.13,100.0,109.93,42.09,0.0,0,81.89,1.01
2025-04,Services,Service Contract,5,144.54,0.35,50.79,100.0,109.93,41.0,0.0,0,77.49,0.97
2025-04,IT Devices,Tablet Enterprise,6,180.0,0.0,60.03,100.0,109.93,40.97,258.62,0,100.0,1.14
2025-04,IT Devices,Tablet Enterprise,8,180.0,0.0,66.41,100.0,109.93,41.32,86.21,0,100.0,1.07
2025-04,IT Devices,Tablet Enterprise,9,180.0,0.0,55.08,100.0,109.93,41.22,0.0,0,90.7,1.12
2025-05,Accessories,Accessory Kit,5,98.55,-3.04,38.24,100.0,111.05,40.41,74.91,0,79.17,0.97
2025-05,Accessories,Accessory Kit,8,141.88,-6.6,49.72,100.0,111.05,41.13,74.91,0,93.87,1.07
2025-05,Components,Connectivity Module,2,180.0,0.0,46.35,100.0,111.05,39.93,37.45,0,100.0,1.02
2025-05,Components,Connectivity Module,10,149.88,-5.7,58.43,100.0,111.05,40.97,149.81,0,100.0,0.95
2025-05,Industrial Tech,Industrial Scanner,7,138.85,5.44,51.74,100.0,111.05,41.61,149.81,0,97.91,1.04
2025-05,Industrial Tech,Industrial Scanner,8,141.93,-4.42,55.58,100.0,111.05,40.95,187.27,0,98.4,1.07
2025-05,Industrial Tech,Industrial Scanner,9,180.0,0.0,62.47,100.0,111.05,40.76,112.36,0,100.0,1.12
2025-05,Medical Devices,Medical Sensor,4,152.69,-1.51,65.41,100.0,111.05,40.22,112.36,0,100.0,1.01
2025-05,Medical Devices,Medical Sensor,10,113.25,-9.16,44.76,100.0,111.05,41.99,74.91,0,83.38,0.95
2025-05,Medical Devices,Monitoring Device,9,180.0,0.0,63.32,100.0,111.05,40.97,37.45,0,97.54,1.12
2025-05,Medical Devices,Monitoring Device,10,103.08,1.11,55.52,100.0,111.05,38.03,0.0,0,60.31,0.95
2025-05,Services,Service Contract,8,180.0,0.0,53.24,100.0,111.05,40.87,187.27,0,100.0,1.07
2025-05,IT Devices,Tablet Enterprise,5,130.91,-0.23,58.9,100.0,111.05,41.16,187.27,0,93.23,0.97
2025-05,IT Devices,Tablet Enterprise,10,125.25,14.99,61.23,100.0,111.05,40.05,0.0,0,67.62,0.95
2025-06,Accessories,Accessory Kit,4,120.35,1.06,52.12,100.0,111.99,40.1,123.46,0,90.66,1.01
2025-06,Accessories,Accessory Kit,5,102.22,3.72,40.38,100.0,111.99,39.66,123.46,0,86.06,0.97
2025-06,Accessories,Accessory Kit,8,151.42,6.72,56.39,100.0,111.99,42.4,41.15,0,88.27,1.07
2025-06,Components,Connectivity Module,5,150.75,-11.01,51.59,100.0,111.99,41.17,41.15,0,89.24,0.97
2025-06,Components,Connectivity Module,8,180.0,0.0,57.95,100.0,111.99,42.12,41.15,0,99.4,1.07
2025-06,Industrial Tech,Industrial Scanner,1,143.93,1.47,55.4,100.0,111.99,41.66,123.46,0,99.14,1.06
2025-06,Industrial Tech,Industrial Scanner,4,124.59,-2.23,37.84,100.0,111.99,41.77,82.3,0,91.18,1.01
2025-06,IT Devices,Laptop Pro,3,180.0,1.65,60.5,100.0,111.99,40.89,82.3,0,100.0,1.09
2025-06,IT Devices,Laptop Pro,6,180.0,0.0,61.9,100.0,111.99,42.02,205.76,0,100.0,1.14
2025-06,IT Devices,Laptop Pro,7,154.89,-6.05,62.19,100.0,111.99,40.47,82.3,0,98.13,1.04
2025-06,IT Devices,Laptop Standard,8,130.11,-1.73,52.12,100.0,111.99,39.91,164.61,0,94.59,1.07
2025-06,Legacy Products,Legacy Workstation,1,62.33,-3.51,63.58,100.0,111.99,39.82,41.15,0,51.44,1.06
2025-06,Legacy Products,Legacy Workstation,7,54.76,-3.01,57.77,100.0,111.99,40.35,0.0,0,40.14,1.04
2025-06,Legacy Products,Legacy Workstation,10,48.1,14.52,45.74,100.0,111.99,42.24,164.61,0,62.84,0.95
2025-06,Medical Devices,Medical Sensor,1,180.0,0.0,51.13,100.0,111.99,40.41,82.3,0,100.0,1.06
2025-06,Medical Devices,Medical Sensor,4,153.74,0.69,63.14,100.0,111.99,40.6,41.15,0,87.98,1.01
2025-06,Medical Devices,Monitoring Device,3,180.0,3.03,66.14,100.0,111.99,41.74,205.76,0,100.0,1.09
2025-06,Medical Devices,Monitoring Device,9,180.0,0.0,57.45,100.0,111.99,40.04,82.3,0,100.0,1.12
2025-06,Services,Service Contract,8,180.0,0.0,62.4,100.0,111.99,42.31,41.15,0,98.39,1.07
2025-06,IT Devices,Tablet Enterprise,5,124.83,-4.64,61.3,100.0,111.99,40.66,164.61,0,90.35,0.97
2025-06,IT Devices,Tablet Enterprise,8,180.0,0.0,69.09,100.0,111.99,40.88,41.15,0,97.13,1.07
2025-07,Accessories,Accessory Kit,6,149.87,-16.74,47.88,82.0,110.2,41.58,300.0,0,100.0,1.14
2025-07,Accessories,Accessory Kit,7,107.85,-21.3,62.03,82.0,110.2,52.42,0.0,0,58.63,1.04
2025-07,Accessories,Accessory Kit,9,144.84,-19.53,55.25,82.0,110.2,43.33,0.0,0,76.28,1.12
2025-07,Components,Connectivity Module,1,180.0,0.0,66.65,82.0,110.2,40.95,269.23,0,100.0,1.06
2025-07,Components,Connectivity Module,8,180.0,0.0,65.24,82.0,110.2,41.67,38.46,0,97.24,1.07
2025-07,Components,Connectivity Module,10,128.5,-13.96,60.6,82.0,110.2,40.78,76.92,0,86.64,0.95
2025-07,Industrial Tech,Industrial Scanner,3,139.0,-16.67,66.29,82.0,110.2,42.73,153.85,0,94.61,1.09
2025-07,Industrial Tech,Industrial Scanner,6,169.43,-5.87,50.52,82.0,110.2,41.1,153.85,0,100.0,1.14
2025-07,IT Devices,Laptop Pro,4,110.45,-20.38,56.37,82.0,110.2,40.14,192.31,0,85.76,1.01
2025-07,IT Devices,Laptop Standard,3,120.17,-12.69,56.9,82.0,110.2,42.48,0.0,0,66.18,1.09
2025-07,IT Devices,Laptop Standard,5,78.15,-21.35,64.62,82.0,110.2,41.06,38.46,0,56.73,0.97
2025-07,Legacy Products,Legacy Workstation,2,45.01,-33.51,61.34,82.0,110.2,41.18,115.38,0,58.33,1.02
2025-07,Legacy Products,Legacy Workstation,7,52.29,-4.51,55.56,82.0,110.2,43.36,0.0,0,39.19,1.04
2025-07,Legacy Products,Legacy Workstation,9,58.33,-26.37,68.82,82.0,110.2,40.47,0.0,0,39.12,1.12
2025-07,Medical Devices,Monitoring Device,1,140.38,-15.51,49.95,82.0,110.2,42.39,115.38,0,98.8,1.06
2025-07,Medical Devices,Monitoring Device,7,127.33,-13.68,59.36,82.0,110.2,43.92,0.0,0,68.28,1.04
2025-07,Medical Devices,Monitoring Device,8,137.59,-15.28,52.56,82.0,110.2,40.12,76.92,0,92.15,1.07
2025-07,Medical Devices,Monitoring Device,9,180.0,0.0,56.64,82.0,110.2,40.38,38.46,0,99.33,1.12
2025-07,Services,Service Contract,5,119.94,-15.7,53.23,82.0,110.2,43.08,38.46,0,75.65,0.97
2025-07,Services,Service Contract,7,165.24,-8.2,65.53,82.0,110.2,41.4,38.46,0,91.31,1.04
2025-07,IT Devices,Tablet Enterprise,1,160.21,-10.99,57.43,82.0,110.2,41.55,192.31,0,100.0,1.06
2025-07,IT Devices,Tablet Enterprise,5,117.53,-5.85,58.6,82.0,110.2,41.0,76.92,0,82.66,0.97
2025-08,Accessories,Accessory Kit,9,136.55,-5.72,60.68,82.0,109.62,42.29,0.0,0,71.93,1.12
2025-08,Components,Connectivity Module,1,180.0,0.0,61.01,82.0,109.62,40.14,69.93,0,100.0,1.06
