customer_id,customer_code,customer_segment,industry,region_id,customer_since,customer_size_score,base_churn_probability,churn_risk_band
935,CUST-00935,Public Sector,Government,2,2023-10-05,3626.0,33.0,High Churn Risk
936,CUST-00936,Mid-Market,Technology,1,2022-08-10,5733.0,81.0,High Churn Risk
937,CUST-00937,Public Sector,Manufacturing,3,2020-02-16,2091.0,64.0,High Churn Risk
938,CUST-00938,SMB,Technology,1,2022-09-25,1232.0,146.0,High Churn Risk
939,CUST-00939,Enterprise,Manufacturing,10,2022-07-20,4795.0,23.0,High Churn Risk
940,CUST-00940,SMB,Manufacturing,4,2021-03-04,704.0,19.0,High Churn Risk
941,CUST-00941,Mid-Market,Retail,9,2023-10-28,6682.0,65.0,High Churn Risk
942,CUST-00942,Public Sector,Retail,5,2023-06-10,1159.0,63.0,High Churn Risk
943,CUST-00943,Mid-Market,Retail,6,2021-12-20,356.0,99.0,High Churn Risk
944,CUST-00944,SMB,Logistics,6,2021-10-14,745.0,141.0,High Churn Risk
945,CUST-00945,Distributor,Logistics,6,2023-02-24,9318.0,79.0,High Churn Risk
946,CUST-00946,Enterprise,Manufacturing,3,2022-07-15,7253.0,41.0,High Churn Risk
947,CUST-00947,Mid-Market,Logistics,3,2021-06-01,3696.0,98.0,High Churn Risk
948,CUST-00948,Mid-Market,Manufacturing,1,2021-02-06,1925.0,59.0,High Churn Risk
949,CUST-00949,SMB,Manufacturing,1,2023-01-09,959.0,123.0,High Churn Risk
950,CUST-00950,Enterprise,Government,5,2021-06-03,11938.0,23.0,High Churn Risk
951,CUST-00951,Distributor,Education,6,2020-12-12,5398.0,109.0,High Churn Risk
952,CUST-00952,Mid-Market,Education,3,2023-11-30,9203.0,99.0,High Churn Risk
953,CUST-00953,SMB,Technology,3,2022-05-11,2016.0,159.0,High Churn Risk
954,CUST-00954,Public Sector,Healthcare,6,2022-05-12,1337.0,58.0,High Churn Risk
955,CUST-00955,Distributor,Logistics,4,2020-09-27,12391.0,97.0,High Churn Risk
956,CUST-00956,Enterprise,Government,9,2021-11-08,10381.0,33.0,High Churn Risk
957,CUST-00957,Enterprise,Technology,6,2022-04-06,11347.0,21.0,High Churn Risk
958,CUST-00958,SMB,Logistics,2,2023-10-19,1009.0,133.0,High Churn Risk
959,CUST-00959,SMB,Logistics,8,2023-12-26,679.0,161.0,High Churn Risk
960,CUST-00960,Mid-Market,Logistics,6,2020-09-03,3123.0,8.0,High Churn Risk
961,CUST-00961,SMB,Healthcare,7,2020-05-01,1383.0,158.0,High Churn Risk
962,CUST-00962,Mid-Market,Healthcare,4,2020-08-13,1921.0,83.0,High Churn Risk
963,CUST-00963,Mid-Market,Healthcare,6,2022-01-05,1784.0,67.0,High Churn Risk
964,CUST-00964,Public Sector,Retail,7,2020-03-19,1028.0,36.0,High Churn Risk
965,CUST-00965,SMB,Government,2,2024-01-17,219.0,18.0,High Churn Risk
966,CUST-00966,Mid-Market,Manufacturing,2,2023-12-12,2247.0,9.0,High Churn Risk
967,CUST-00967,Mid-Market,Retail,7,2023-01-17,3944.0,75.0,High Churn Risk
968,CUST-00968,Mid-Market,Logistics,2,2024-01-29,3417.0,95.0,High Churn Risk
969,CUST-00969,SMB,Logistics,8,2023-12-25,297.0,15.0,High Churn Risk
970,CUST-00970,SMB,Government,5,2022-07-24,1393.0,178.0,High Churn Risk
971,CUST-00971,SMB,Government,3,2023-06-13,1721.0,126.0,High Churn Risk
972,CUST-00972,SMB,Healthcare,4,2023-06-02,1361.0,129.0,High Churn Risk
973,CUST-00973,SMB,Technology,9,2021-01-12,1312.0,172.0,High Churn Risk
974,CUST-00974,Public Sector,Retail,7,2020-01-09,9436.0,69.0,High Churn Risk
975,CUST-00975,Public Sector,Education,1,2021-06-02,5018.0,35.0,High Churn Risk
976,CUST-00976,SMB,Retail,5,2020-05-14,828.0,211.0,High Churn Risk
977,CUST-00977,Enterprise,Education,6,2022-03-25,9997.0,43.0,High Churn Risk
978,CUST-00978,SMB,Manufacturing,1,2021-08-25,131.0,232.0,High Churn Risk
979,CUST-00979,Enterprise,Education,1,2023-01-07,5865.0,21.0,High Churn Risk
980,CUST-00980,Distributor,Government,8,2023-03-07,604.0,82.0,High Churn Risk
981,CUST-00981,Distributor,Manufacturing,3,2020-08-16,4959.0,108.0,High Churn Risk
982,CUST-00982,Distributor,Government,1,2022-01-03,11507.0,107.0,High Churn Risk
983,CUST-00983,Distributor,Education,3,2020-12-23,4883.0,115.0,High Churn Risk
984,CUST-00984,Distributor,Healthcare,6,2022-01-30,3759.0,127.0,High Churn Risk
985,CUST-00985,Distributor,Healthcare,10,2020-12-12,5185.0,113.0,High Churn Risk
986,CUST-00986,SMB,Logistics,1,2021-05-02,111.0,167.0,High Churn Risk
987,CUST-00987,Mid-Market,Healthcare,1,2022-10-19,4367.0,87.0,High Churn Risk
988,CUST-00988,Distributor,Retail,4,2022-10-23,15796.0,103.0,High Churn Risk
989,CUST-00989,Mid-Market,Education,7,2023-05-07,3483.0,59.0,High Churn Risk
990,CUST-00990,SMB,Healthcare,2,2021-07-01,1379.0,174.0,High Churn Risk
991,CUST-00991,SMB,Government,1,2021-07-28,1861.0,164.0,High Churn Risk
992,CUST-00992,Public Sector,Education,2,2020-05-15,2459.0,65.0,High Churn Risk
993,CUST-00993,Public Sector,Education,4,2023-02-11,1775.0,38.0,High Churn Risk
994,CUST-00994,Enterprise,Logistics,7,2020-06-02,8778.0,41.0,High Churn Risk
995,CUST-00995,SMB,Retail,4,2023-08-29,1735.0,201.0,High Churn Risk
996,CUST-00996,SMB,Education,5,2021-05-23,1333.0,21.0,High Churn Risk
997,CUST-00997,Enterprise,Technology,7,2023-05-08,6679.0,36.0,High Churn Risk
998,CUST-00998,SMB,Education,5,2022-06-24,1596.0,13.0,High Churn Risk
999,CUST-00999,Mid-Market,Logistics,4,2022-01-27,2026.0,86.0,High Churn Risk
1000,CUST-01000,Mid-Market,Manufacturing,3,2022-01-14,2138.0,59.0,High Churn Risk
1001,CUST-01001,SMB,Logistics,7,2021-08-08,1437.0,147.0,High Churn Risk
1002,CUST-01002,SMB,Healthcare,5,2020-12-12,362.0,17.0,High Churn Risk
1003,CUST-01003,SMB,Retail,2,2021-02-12,579.0,139.0,High Churn Risk
1004,CUST-01004,SMB,Government,4,2020-06-07,645.0,132.0,High Churn Risk
1005,CUST-01005,Enterprise,Government,7,2022-10-17,349.0,2.0,High Churn Risk
1006,CUST-01006,Mid-Market,Education,1,2022-07-23,4539.0,74.0,High Churn Risk
1007,CUST-01007,SMB,Logistics,2,2021-12-06,1087.0,187.0,High Churn Risk
1008,CUST-01008,SMB,Retail,6,2022-05-19,48.0,196.0,High Churn Risk
1009,CUST-01009,Mid-Market,Logistics,2,2022-06-29,2909.0,52.0,High Churn Risk
1010,CUST-01010,Mid-Market,Technology,1,2020-06-15,6532.0,55.0,High Churn Risk
1011,CUST-01011,SMB,Retail,2,2020-11-03,1332.0,205.0,High Churn Risk
1012,CUST-01012,Distributor,Healthcare,5,2021-07-24,5121.0,7.0,High Churn Risk
1013,CUST-01013,Public Sector,Government,1,2020-06-25,1485.0,53.0,High Churn Risk
1014,CUST-01014,Public Sector,Education,1,2022-11-15,368.0,66.0,High Churn Risk
1015,CUST-01015,SMB,Education,1,2020-11-04,826.0,122.0,High Churn Risk
1016,CUST-01016,Public Sector,Government,4,2021-02-05,2606.0,57.0,High Churn Risk
1017,CUST-01017,Mid-Market,Government,1,2022-12-15,14139.0,75.0,High Churn Risk
1018,CUST-01018,Mid-Market,Logistics,2,2022-04-16,2517.0,89.0,High Churn Risk
1019,CUST-01019,Public Sector,Technology,3,2022-03-10,2327.0,62.0,High Churn Risk
1020,CUST-01020,Mid-Market,Manufacturing,5,2021-12-16,7455.0,91.0,High Churn Risk
1021,CUST-01021,Public Sector,Government,1,2020-06-20,139.0,45.0,High Churn Risk
1022,CUST-01022,Mid-Market,Technology,2,2020-12-08,2285.0,68.0,High Churn Risk
1023,CUST-01023,SMB,Logistics,8,2020-12-08,1849.0,123.0,High Churn Risk
1024,CUST-01024,Public Sector,Manufacturing,1,2021-12-08,1762.0,59.0,High Churn Risk
1025,CUST-01025,Mid-Market,Retail,6,2023-09-24,569.0,71.0,High Churn Risk
1026,CUST-01026,Enterprise,Logistics,4,2020-11-12,10182.0,21.0,High Churn Risk
1027,CUST-01027,SMB,Healthcare,3,2023-07-14,894.0,168.0,High Churn Risk
1028,CUST-01028,Mid-Market,Manufacturing,6,2020-12-01,2822.0,62.0,High Churn Risk
1029,CUST-01029,SMB,Retail,7,2021-03-21,64.0,173.0,High Churn Risk
1030,CUST-01030,Distributor,Manufacturing,10,2022-10-17,5396.0,83.0,High Churn Risk
1031,CUST-01031,Mid-Market,Technology,6,2023-09-21,4557.0,92.0,High Churn Risk
1032,CUST-01032,Mid-Market,Retail,6,2022-10-15,4788.0,67.0,High Churn Risk
1033,CUST-01033,Distributor,Healthcare,5,2022-08-27,2471.0,128.0,High Churn Risk
1034,CUST-01034,Distributor,Retail,5,2020-05-17,10278.0,117.0,High Churn Risk
1035,CUST-01035,Public Sector,Technology,8,2022-01-31,313.0,35.0,High Churn Risk
1036,CUST-01036,SMB,Education,6,2024-01-12,1288.0,214.0,High Churn Risk
1037,CUST-01037,SMB,Healthcare,6,2023-10-12,1012.0,119.0,High Churn Risk
1038,CUST-01038,Enterprise,Education,1,2021-10-30,16186.0,42.0,High Churn Risk
1039,CUST-01039,Distributor,Healthcare,9,2023-01-03,5322.0,119.0,High Churn Risk
1040,CUST-01040,Public Sector,Healthcare,1,2022-12-25,3931.0,39.0,High Churn Risk
1041,CUST-01041,Mid-Market,Healthcare,4,2021-01-24,3048.0,101.0,High Churn Risk
1042,CUST-01042,Public Sector,Manufacturing,9,2020-09-16,6026.0,5.0,High Churn Risk
1043,CUST-01043,SMB,Education,1,2023-01-31,915.0,154.0,High Churn Risk
1044,CUST-01044,Enterprise,Technology,2,2021-10-14,497.0,33.0,High Churn Risk
1045,CUST-01045,Public Sector,Healthcare,2,2021-01-29,3292.0,38.0,High Churn Risk
1046,CUST-01046,SMB,Government,8,2020-06-12,1079.0,156.0,High Churn Risk
1047,CUST-01047,Mid-Market,Retail,4,2023-05-29,15542.0,73.0,High Churn Risk
1048,CUST-01048,Mid-Market,Healthcare,2,2022-06-04,5728.0,48.0,High Churn Risk
1049,CUST-01049,Enterprise,Education,2,2020-06-02,6995.0,35.0,High Churn Risk
1050,CUST-01050,Mid-Market,Education,1,2020-06-09,5328.0,47.0,High Churn Risk
1051,CUST-01051,SMB,Healthcare,1,2023-11-14,144.0,167.0,High Churn Risk
1052,CUST-01052,Mid-Market,Education,3,2020-02-21,2147.0,52.0,High Churn Risk
1053,CUST-01053,SMB,Government,6,2020-09-21,37.0,173.0,High Churn Risk
1054,CUST-01054,SMB,Technology,1,2022-03-14,1536.0,212.0,High Churn Risk
1055,CUST-01055,Public Sector,Government,4,2023-08-17,577.0,38.0,High Churn Risk
1056,CUST-01056,Mid-Market,Healthcare,6,2022-07-13,334.0,6.0,High Churn Risk
1057,CUST-01057,Distributor,Education,4,2020-04-20,4927.0,68.0,High Churn Risk
1058,CUST-01058,Public Sector,Healthcare,1,2020-12-10,1759.0,6.0,High Churn Risk
1059,CUST-01059,Mid-Market,Retail,1,2021-01-06,3124.0,75.0,High Churn Risk
1060,CUST-01060,Enterprise,Logistics,2,2021-05-14,6139.0,26.0,High Churn Risk
1061,CUST-01061,Mid-Market,Government,2,2021-02-13,4001.0,56.0,High Churn Risk
1062,CUST-01062,SMB,Manufacturing,2,2023-02-03,2429.0,186.0,High Churn Risk
1063,CUST-01063,SMB,Education,6,2021-08-18,1608.0,222.0,High Churn Risk
1064,CUST-01064,SMB,Education,8,2021-03-09,458.0,14.0,High Churn Risk
1065,CUST-01065,SMB,Technology,1,2022-04-02,1522.0,105.0,High Churn Risk
1066,CUST-01066,Distributor,Technology,6,2020-01-09,2395.0,1.0,High Churn Risk
1067,CUST-01067,Distributor,Logistics,6,2022-08-16,5074.0,109.0,High Churn Risk
1068,CUST-01068,Distributor,Retail,4,2022-04-23,386.0,89.0,High Churn Risk
1069,CUST-01069,Distributor,Retail,6,2022-06-05,12143.0,9.0,High Churn Risk
1070,CUST-01070,Enterprise,Education,5,2021-08-04,10789.0,24.0,High Churn Risk
1071,CUST-01071,SMB,Manufacturing,6,2020-07-13,477.0,182.0,High Churn Risk
1072,CUST-01072,Public Sector,Manufacturing,1,2023-08-10,179.0,34.0,High Churn Risk
1073,CUST-01073,SMB,Manufacturing,7,2022-06-27,518.0,231.0,High Churn Risk
1074,CUST-01074,SMB,Technology,5,2021-04-09,1425.0,123.0,High Churn Risk
1075,CUST-01075,SMB,Retail,4,2020-04-28,751.0,212.0,High Churn Risk
1076,CUST-01076,Enterprise,Retail,7,2021-06-01,10527.0,25.0,High Churn Risk
1077,CUST-01077,Mid-Market,Logistics,5,2021-06-04,1856.0,7.0,High Churn Risk
1078,CUST-01078,SMB,Technology,2,2021-02-17,1173.0,169.0,High Churn Risk
1079,CUST-01079,Enterprise,Retail,5,2020-08-20,24728.0,3.0,High Churn Risk
1080,CUST-01080,Distributor,Education,5,2023-12-15,3001.0,84.0,High Churn Risk
1081,CUST-01081,Enterprise,Logistics,4,2023-05-23,21673.0,33.0,High Churn Risk
1082,CUST-01082,SMB,Healthcare,1,2021-10-01,752.0,125.0,High Churn Risk
1083,CUST-01083,Enterprise,Government,9,2022-08-05,13854.0,29.0,High Churn Risk
1084,CUST-01084,Public Sector,Technology,2,2021-11-26,6257.0,69.0,High Churn Risk
1085,CUST-01085,Distributor,Healthcare,6,2023-05-23,11274.0,76.0,High Churn Risk
1086,CUST-01086,Distributor,Healthcare,1,2022-09-14,374.0,91.0,High Churn Risk
1087,CUST-01087,Public Sector,Education,1,2020-08-23,184.0,34.0,High Churn Risk
1088,CUST-01088,SMB,Logistics,2,2022-07-13,865.0,109.0,High Churn Risk
1089,CUST-01089,SMB,Logistics,2,2022-09-12,2029.0,203.0,High Churn Risk
1090,CUST-01090,Mid-Market,Healthcare,3,2021-11-21,1559.0,77.0,High Churn Risk
1091,CUST-01091,SMB,Retail,10,2021-02-07,928.0,196.0,High Churn Risk
1092,CUST-01092,Distributor,Government,9,2023-11-23,5372.0,116.0,High Churn Risk
1093,CUST-01093,Public Sector,Manufacturing,6,2023-02-20,773.0,41.0,High Churn Risk
1094,CUST-01094,SMB,Manufacturing,5,2022-06-24,644.0,115.0,High Churn Risk
1095,CUST-01095,SMB,Retail,8,2020-04-12,401.0,124.0,High Churn Risk
1096,CUST-01096,Public Sector,Manufacturing,10,2023-08-23,1691.0,53.0,High Churn Risk
1097,CUST-01097,SMB,Technology,6,2023-08-14,1445.0,134.0,High Churn Risk
1098,CUST-01098,Mid-Market,Healthcare,8,2021-02-21,1267.0,56.0,High Churn Risk
1099,CUST-01099,Public Sector,Retail,5,2021-01-27,1573.0,53.0,High Churn Risk
1100,CUST-01100,SMB,Retail,7,2023-07-25,1592.0,147.0,High Churn Risk
1101,CUST-01101,Mid-Market,Government,6,2022-03-01,397.0,95.0,High Churn Risk
1102,CUST-01102,SMB,Logistics,2,2023-08-08,16.0,197.0,High Churn Risk
1103,CUST-01103,SMB,Education,6,2023-09-29,778.0,202.0,High Churn Risk
1104,CUST-01104,SMB,Technology,2,2023-08-18,581.0,225.0,High Churn Risk
1105,CUST-01105,SMB,Retail,4,2022-04-29,1083.0,171.0,High Churn Risk
1106,CUST-01106,Mid-Market,Retail,8,2023-09-14,2286.0,57.0,High Churn Risk
1107,CUST-01107,SMB,Government,6,2021-11-17,709.0,229.0,High Churn Risk
1108,CUST-01108,SMB,Manufacturing,2,2022-08-21,853.0,216.0,High Churn Risk
1109,CUST-01109,Mid-Market,Logistics,4,2022-02-08,7922.0,82.0,High Churn Risk
1110,CUST-01110,SMB,Government,1,2020-10-08,849.0,12.0,High Churn Risk
1111,CUST-01111,Distributor,Healthcare,2,2021-09-20,5531.0,81.0,High Churn Risk
1112,CUST-01112,Mid-Market,Education,6,2020-04-09,3071.0,54.0,High Churn Risk
1113,CUST-01113,SMB,Manufacturing,8,2023-08-08,1868.0,104.0,High Churn Risk
1114,CUST-01114,SMB,Education,2,2020-06-25,1995.0,131.0,High Churn Risk
1115,CUST-01115,SMB,Healthcare,2,2021-09-24,863.0,16.0,High Churn Risk
1116,CUST-01116,Distributor,Manufacturing,5,2023-10-28,9156.0,73.0,High Churn Risk
1117,CUST-01117,Public Sector,Retail,6,2020-06-26,1761.0,59.0,High Churn Risk
1118,CUST-01118,Public Sector,Healthcare,1,2023-10-02,1277.0,48.0,High Churn Risk
1119,CUST-01119,SMB,Retail,1,2023-10-21,1228.0,118.0,High Churn Risk
1120,CUST-01120,Distributor,Retail,6,2022-08-23,5151.0,81.0,High Churn Risk
1121,CUST-01121,Public Sector,Technology,5,2023-01-26,3272.0,66.0,High Churn Risk
1122,CUST-01122,Public Sector,Manufacturing,2,2020-01-28,1187.0,51.0,High Churn Risk
1123,CUST-01123,SMB,Retail,7,2020-06-18,74.0,167.0,High Churn Risk
1124,CUST-01124,Mid-Market,Education,6,2024-01-17,125.0,86.0,High Churn Risk
1125,CUST-01125,SMB,Manufacturing,6,2023-10-13,2372.0,196.0,High Churn Risk
1126,CUST-01126,Mid-Market,Education,5,2021-09-03,11094.0,94.0,High Churn Risk
1127,CUST-01127,SMB,Government,6,2023-02-21,1366.0,119.0,High Churn Risk
1128,CUST-01128,Enterprise,Retail,7,2021-01-25,21072.0,28.0,High Churn Risk
1129,CUST-01129,SMB,Government,4,2024-01-26,1711.0,229.0,High Churn Risk
1130,CUST-01130,Distributor,Logistics,2,2020-01-21,6415.0,13.0,High Churn Risk
1131,CUST-01131,Mid-Market,Education,6,2021-05-13,3993.0,93.0,High Churn Risk
1132,CUST-01132,Enterprise,Technology,4,2021-01-14,3282.0,34.0,High Churn Risk
1133,CUST-01133,Distributor,Logistics,3,2021-01-31,5592.0,114.0,High Churn Risk
1134,CUST-01134,Enterprise,Healthcare,9,2021-01-10,4653.0,33.0,High Churn Risk
1135,CUST-01135,Public Sector,Manufacturing,1,2023-03-16,2412.0,38.0,High Churn Risk
1136,CUST-01136,SMB,Logistics,6,2023-09-20,2353.0,143.0,High Churn Risk
1137,CUST-01137,Distributor,Healthcare,4,2021-06-19,3464.0,83.0,High Churn Risk
1138,CUST-01138,Distributor,Healthcare,3,2021-02-10,5606.0,65.0,High Churn Risk
1139,CUST-01139,Mid-Market,Logistics,10,2021-04-05,2085.0,71.0,High Churn Risk
1140,CUST-01140,Mid-Market,Logistics,1,2023-11-19,3752.0,87.0,High Churn Risk
1141,CUST-01141,Distributor,Government,2,2020-08-20,6571.0,77.0,High Churn Risk
1142,CUST-01142,Public Sector,Technology,1,2020-03-18,126.0,44.0,High Churn Risk
1143,CUST-01143,Public Sector,Education,2,2020-05-06,1787.0,39.0,High Churn Risk
1144,CUST-01144,Mid-Market,Manufacturing,8,2022-11-15,3481.0,58.0,High Churn Risk
1145,CUST-01145,SMB,Healthcare,3,2020-06-12,568.0,16.0,High Churn Risk
1146,CUST-01146,SMB,Technology,5,2023-02-18,468.0,219.0,High Churn Risk
1147,CUST-01147,SMB,Logistics,5,2023-09-10,537.0,159.0,High Churn Risk
1148,CUST-01148,SMB,Education,4,2023-11-09,576.0,227.0,High Churn Risk
1149,CUST-01149,Public Sector,Education,6,2022-07-04,2219.0,52.0,High Churn Risk
1150,CUST-01150,Mid-Market,Government,1,2020-02-16,805.0,74.0,High Churn Risk
1151,CUST-01151,Mid-Market,Technology,6,2021-09-02,1876.0,101.0,High Churn Risk
1152,CUST-01152,Mid-Market,Manufacturing,2,2023-09-06,2128.0,68.0,High Churn Risk
1153,CUST-01153,Enterprise,Manufacturing,1,2024-02-06,8958.0,37.0,High Churn Risk
1154,CUST-01154,Enterprise,Manufacturing,8,2020-06-13,11181.0,2.0,High Churn Risk
1155,CUST-01155,SMB,Technology,2,2021-09-28,2578.0,23.0,High Churn Risk
1156,CUST-01156,Mid-Market,Education,4,2020-09-28,5436.0,6.0,High Churn Risk
1157,CUST-01157,Public Sector,Healthcare,2,2021-01-08,1665.0,33.0,High Churn Risk
1158,CUST-01158,Distributor,Logistics,6,2022-02-21,11174.0,109.0,High Churn Risk
1159,CUST-01159,SMB,Government,1,2022-07-28,507.0,205.0,High Churn Risk
1160,CUST-01160,Mid-Market,Logistics,1,2023-10-21,5175.0,67.0,High Churn Risk
1161,CUST-01161,Enterprise,Manufacturing,8,2022-06-10,4951.0,35.0,High Churn Risk
1162,CUST-01162,Enterprise,Healthcare,1,2021-03-25,7106.0,27.0,High Churn Risk
1163,CUST-01163,SMB,Logistics,10,2022-08-02,735.0,171.0,High Churn Risk
1164,CUST-01164,Mid-Market,Government,6,2023-03-23,6102.0,69.0,High Churn Risk
1165,CUST-01165,Mid-Market,Healthcare,9,2021-05-04,1183.0,6.0,High Churn Risk
1166,CUST-01166,SMB,Technology,8,2023-11-29,199.0,212.0,High Churn Risk
1167,CUST-01167,Mid-Market,Technology,3,2022-08-16,5979.0,84.0,High Churn Risk
1168,CUST-01168,Mid-Market,Government,4,2024-02-03,2445.0,71.0,High Churn Risk
1169,CUST-01169,SMB,Logistics,9,2022-01-09,449.0,133.0,High Churn Risk
1170,CUST-01170,Mid-Market,Government,9,2023-04-19,6288.0,72.0,High Churn Risk
1171,CUST-01171,SMB,Government,1,2020-10-15,1831.0,162.0,High Churn Risk
1172,CUST-01172,Mid-Market,Healthcare,3,2021-12-21,2983.0,77.0,High Churn Risk
1173,CUST-01173,Mid-Market,Government,6,2021-12-21,7606.0,71.0,High Churn Risk
1174,CUST-01174,SMB,Technology,1,2021-10-13,424.0,124.0,High Churn Risk
1175,CUST-01175,Mid-Market,Retail,8,2023-08-17,3425.0,81.0,High Churn Risk
1176,CUST-01176,Public Sector,Education,6,2021-08-31,2407.0,5.0,High Churn Risk
1177,CUST-01177,Mid-Market,Retail,3,2021-08-10,3626.0,69.0,High Churn Risk
1178,CUST-01178,Mid-Market,Manufacturing,1,2021-01-10,3486.0,78.0,High Churn Risk
1179,CUST-01179,Public Sector,Education,5,2023-02-15,3322.0,36.0,High Churn Risk
1180,CUST-01180,Distributor,Logistics,1,2023-10-06,3732.0,82.0,High Churn Risk
1181,CUST-01181,SMB,Healthcare,3,2021-04-02,959.0,116.0,High Churn Risk
1182,CUST-01182,Enterprise,Technology,6,2020-05-11,2739.0,36.0,High Churn Risk
1183,CUST-01183,Enterprise,Education,2,2020-02-12,6542.0,3.0,High Churn Risk
1184,CUST-01184,Enterprise,Government,7,2021-03-14,9877.0,25.0,High Churn Risk
1185,CUST-01185,Enterprise,Government,6,2022-06-10,5996.0,27.0,High Churn Risk
1186,CUST-01186,SMB,Technology,8,2021-06-23,1626.0,154.0,High Churn Risk
1187,CUST-01187,Mid-Market,Technology,6,2023-09-01,1671.0,74.0,High Churn Risk
1188,CUST-01188,Mid-Market,Technology,4,2020-03-23,885.0,86.0,High Churn Risk
1189,CUST-01189,Mid-Market,Logistics,3,2022-05-20,4822.0,82.0,High Churn Risk
1190,CUST-01190,SMB,Education,4,2022-08-19,926.0,212.0,High Churn Risk
1191,CUST-01191,Mid-Market,Education,3,2020-04-22,2372.0,81.0,High Churn Risk
1192,CUST-01192,SMB,Manufacturing,7,2024-01-04,698.0,124.0,High Churn Risk
1193,CUST-01193,SMB,Technology,6,2021-03-19,1044.0,217.0,High Churn Risk
1194,CUST-01194,SMB,Government,5,2020-05-11,1471.0,205.0,High Churn Risk
1195,CUST-01195,Mid-Market,Retail,2,2020-04-27,2526.0,74.0,High Churn Risk
1196,CUST-01196,Mid-Market,Manufacturing,6,2022-05-28,1404.0,1.0,High Churn Risk
1197,CUST-01197,SMB,Technology,9,2021-04-25,1262.0,178.0,High Churn Risk
1198,CUST-01198,SMB,Government,1,2022-08-27,369.0,199.0,High Churn Risk
1199,CUST-01199,SMB,Manufacturing,6,2020-06-30,673.0,155.0,High Churn Risk
1200,CUST-01200,Mid-Market,Logistics,1,2020-12-18,2121.0,96.0,High Churn Risk
