return_id,sales_id,date_id,return_date,customer_id,product_id,region_id,return_units,return_value_eur,return_reason
3150,7875,20240204,2024-02-04,534,1124,5,1,56.06,Other
3151,4846,20230422,2023-04-22,951,1177,6,8,491.7,Defect
3152,37205,20231225,2023-12-25,945,1144,6,26,14273.75,Other
3153,32512,20250519,2025-05-19,44,1013,5,24,15654.06,Shipping Damage
3154,94453,20251226,2025-12-26,1108,1039,2,2,1964.28,Customer Cancellation
3155,83217,20240722,2024-07-22,1116,1011,5,13,10253.33,Customer Cancellation
3156,92407,20230202,2023-02-02,170,1117,9,10,13978.95,Defect
3157,66053,20210511,2021-05-11,713,1051,4,4,1468.44,Wrong Configuration
3158,94402,20241118,2024-11-18,192,1159,1,13,8177.25,Defect
3159,85808,20250710,2025-07-10,539,1020,6,1,808.54,Defect
3160,70722,20240513,2024-05-13,1060,1118,2,21,24981.4,Other
3161,4737,20250816,2025-08-16,620,1061,3,8,2331.24,Other
3162,17028,20230501,2023-05-01,905,1188,1,1,200.71,Other
3163,49035,20250129,2025-01-29,446,1082,2,23,18584.07,Wrong Configuration
3164,84918,20231128,2023-11-28,756,1078,4,2,320.41,Customer Cancellation
3165,59929,20230824,2023-08-24,949,1064,1,2,306.11,Defect
3166,39379,20240427,2024-04-27,1158,1171,6,6,202.15,Customer Cancellation
3167,82847,20251207,2025-12-07,265,1180,2,18,3757.22,Shipping Damage
3168,8806,20240404,2024-04-04,1070,1024,5,15,8031.01,Other
3169,118749,20240720,2024-07-20,211,1164,2,7,317.71,Defect
3170,32105,20230709,2023-07-09,967,1040,7,5,1532.87,Shipping Damage
3171,40974,20240509,2024-05-09,519,1167,8,37,1965.09,Shipping Damage
3172,98670,20250623,2025-06-23,1154,1053,8,1,400.89,Wrong Configuration
3173,15216,20250227,2025-02-27,904,1071,3,3,480.95,Wrong Configuration
3174,114901,20230124,2023-01-24,742,1173,5,4,235.54,Defect
3175,20447,20230422,2023-04-22,708,1182,3,28,7200.12,Shipping Damage
3176,63382,20210513,2021-05-13,981,1080,3,9,6808.64,Wrong Configuration
3177,85559,20211215,2021-12-15,629,1077,1,36,6944.69,Customer Cancellation
3178,13226,20250405,2025-04-05,363,1185,8,13,2103.23,Wrong Configuration
3179,87820,20250627,2025-06-27,249,1028,3,4,2696.76,Defect
3180,70639,20250524,2025-05-24,849,1011,5,37,29157.36,Other
3181,116360,20211004,2021-10-04,636,1186,3,10,1539.92,Defect
3182,47057,20250122,2025-01-22,1,1131,5,2,184.43,Shipping Damage
3183,60796,20250922,2025-09-22,197,1070,1,3,940.52,Defect
3184,104745,20250608,2025-06-08,260,1052,6,23,7976.36,Other
3185,112780,20240314,2024-03-14,913,1009,7,3,2702.94,Shipping Damage
3186,31219,20250627,2025-06-27,1047,1106,4,3,4171.28,Wrong Configuration
3187,30707,20240524,2024-05-24,205,1008,5,24,23531.97,Defect
3188,84584,20251220,2025-12-20,458,1175,1,2,141.5,Defect
3189,104865,20240120,2024-01-20,27,1098,9,8,4952.05,Customer Cancellation
3190,2745,20251229,2025-12-29,216,1190,3,1,178.99,Defect
3191,46511,20250526,2025-05-26,1047,1109,4,3,5615.22,Wrong Configuration
3192,99174,20250227,2025-02-27,304,1166,10,7,287.46,Defect
3193,70739,20250330,2025-03-30,608,1017,4,1,890.13,Defect
3194,45101,20210831,2021-08-31,316,1122,7,7,411.04,Customer Cancellation
3195,46466,20251031,2025-10-31,584,1165,9,8,447.85,Wrong Configuration
3196,15427,20251229,2025-12-29,807,1038,1,8,3901.49,Defect
3197,81299,20251213,2025-12-13,593,1176,6,1,54.55,Defect
3198,51545,20240513,2024-05-13,923,1140,1,2,1753.4,Other
3199,104588,20231110,2023-11-10,627,1176,8,11,555.32,Defect
3200,58733,20251119,2025-11-19,968,1128,2,9,983.48,Wrong Configuration
3201,62105,20240512,2024-05-12,626,1132,6,8,718.49,Defect
3202,16526,20240303,2024-03-03,640,1067,1,39,6995.8,Shipping Damage
3203,40126,20240222,2024-02-22,358,1027,9,1,686.98,Wrong Configuration
3204,82295,20250310,2025-03-10,74,1028,5,1,616.61,Wrong Configuration
3205,116680,20241129,2024-11-29,979,1188,1,8,1603.51,Customer Cancellation
3206,116023,20240202,2024-02-02,124,1055,3,3,1198.02,Shipping Damage
3207,106310,20251225,2025-12-25,7,1158,4,15,9799.88,Shipping Damage
3208,71826,20240205,2024-02-05,48,1104,6,1,1651.71,Shipping Damage
3209,62528,20230320,2023-03-20,375,1063,8,1,130.39,Wrong Configuration
3210,38952,20240518,2024-05-18,313,1117,4,1,1669.04,Wrong Configuration
3211,114061,20231020,2023-10-20,565,1039,8,14,9697.56,Shipping Damage
3212,93417,20251122,2025-11-22,553,1003,3,1,1112.0,Defect
3213,57885,20241211,2024-12-11,1069,1082,6,26,18842.1,Defect
3214,81969,20220317,2022-03-17,598,1168,2,6,333.84,Customer Cancellation
3215,113762,20230511,2023-05-11,316,1147,7,20,13764.42,Defect
3216,42815,20220605,2022-06-05,622,1056,9,1,384.83,Defect
3217,95617,20221123,2022-11-23,355,1035,1,11,5915.24,Defect
3218,19037,20251107,2025-11-07,220,1132,6,1,105.83,Customer Cancellation
3219,43703,20250825,2025-08-25,685,1027,8,4,2969.66,Customer Cancellation
3220,42378,20230514,2023-05-14,37,1008,3,2,1792.18,Customer Cancellation
3221,13169,20231103,2023-11-03,629,1174,1,33,1782.94,Shipping Damage
3222,3312,20241023,2024-10-23,29,1038,8,1,444.75,Shipping Damage
3223,33553,20240720,2024-07-20,301,1155,10,16,9700.43,Defect
3224,78034,20250812,2025-08-12,281,1137,10,24,1948.5,Defect
3225,70871,20220217,2022-02-17,421,1176,5,9,413.55,Wrong Configuration
3226,15401,20230720,2023-07-20,351,1155,6,13,7876.79,Wrong Configuration
3227,14603,20250213,2025-02-13,170,1137,9,6,486.16,Defect
3228,30279,20230712,2023-07-12,249,1153,3,1,719.06,Defect
3229,38462,20230603,2023-06-03,1185,1103,6,3,3662.29,Defect
3230,1552,20240625,2024-06-25,241,1078,6,10,1805.36,Shipping Damage
3231,84490,20241022,2024-10-22,18,1005,1,3,3826.84,Wrong Configuration
3232,6272,20250607,2025-06-07,80,1008,1,2,2163.73,Wrong Configuration
3233,8296,20251109,2025-11-09,966,1095,2,3,2798.76,Wrong Configuration
3234,57453,20230728,2023-07-28,171,1022,1,3,1926.92,Defect
3235,9620,20230210,2023-02-10,192,1151,1,14,7386.05,Customer Cancellation
3236,25290,20220123,2022-01-23,1176,1183,6,4,1024.91,Customer Cancellation
3237,56271,20251129,2025-11-29,557,1191,1,6,1122.05,Wrong Configuration
3238,27017,20251228,2025-12-28,1081,1150,4,7,4182.92,Shipping Damage
3239,20954,20250611,2025-06-11,262,1020,1,1,754.59,Defect
3240,15758,20241015,2024-10-15,565,1064,8,24,4001.67,Defect
3241,78867,20240607,2024-06-07,534,1128,5,42,3214.93,Shipping Damage
3242,41125,20240630,2024-06-30,34,1028,9,9,5153.28,Defect
3243,25821,20250605,2025-06-05,1085,1014,6,42,34605.91,Other
3244,110572,20250306,2025-03-06,682,1066,8,4,738.84,Customer Cancellation
3245,5785,20231228,2023-12-28,757,1153,6,1,680.95,Other
3246,44429,20241219,2024-12-19,569,1025,1,10,5576.23,Defect
3247,110302,20230426,2023-04-26,1128,1013,7,13,8514.26,Customer Cancellation
3248,115148,20240625,2024-06-25,1077,1183,5,1,242.69,Other
3249,78457,20241031,2024-10-31,362,1046,5,4,2113.01,Defect
3250,104347,20241130,2024-11-30,445,1001,2,1,944.94,Defect
3251,103709,20250308,2025-03-08,161,1017,4,2,2240.59,Defect
3252,84680,20250203,2025-02-03,37,1122,3,20,1683.81,Defect
3253,103946,20251202,2025-12-02,849,1159,5,3,1853.27,Defect
3254,27354,20251209,2025-12-09,294,1130,1,1,85.3,Shipping Damage
3255,49630,20220412,2022-04-12,783,1131,9,5,447.69,Customer Cancellation
3256,78024,20230108,2023-01-08,1142,1181,1,1,240.83,Customer Cancellation
3257,53394,20231214,2023-12-14,209,1047,7,4,1434.49,Customer Cancellation
3258,8460,20250918,2025-09-18,1134,1082,9,6,5467.14,Customer Cancellation
3259,93985,20220926,2022-09-26,499,1079,6,40,6757.67,Defect
3260,78823,20220624,2022-06-24,304,1017,10,3,3296.72,Other
3261,106944,20251230,2025-12-30,399,1031,5,10,6362.52,Shipping Damage
3262,63444,20251030,2025-10-30,1086,1061,1,23,5635.34,Defect
3263,52020,20230212,2023-02-12,663,1000,7,1,1163.54,Defect
3264,19422,20251002,2025-10-02,238,1063,4,17,2366.26,Customer Cancellation
3265,16655,20251109,2025-11-09,251,1097,1,4,3270.59,Defect
3266,67781,20230413,2023-04-13,1144,1129,8,3,151.64,Customer Cancellation
3267,11533,20241108,2024-11-08,790,1126,6,1,86.01,Wrong Configuration
3268,84533,20250115,2025-01-15,11,1004,3,3,3336.14,Other
3269,66217,20231022,2023-10-22,254,1138,3,1,62.9,Shipping Damage
3270,51045,20230109,2023-01-09,171,1108,1,1,1243.26,Defect
3271,71009,20251228,2025-12-28,117,1069,1,6,923.19,Wrong Configuration
3272,113547,20230310,2023-03-10,567,1038,3,2,965.25,Defect
3273,11214,20230719,2023-07-19,932,1145,1,24,13738.67,Wrong Configuration
3274,57995,20240303,2024-03-03,385,1018,3,5,4135.7,Defect
3275,119707,20250516,2025-05-16,945,1191,6,9,1443.9,Customer Cancellation
3276,14567,20211013,2021-10-13,893,1118,1,7,7381.34,Shipping Damage
3277,5092,20251115,2025-11-15,211,1040,2,5,1618.44,Defect
3278,64200,20221015,2022-10-15,909,1188,10,48,9312.0,Shipping Damage
3279,65297,20231015,2023-10-15,149,1176,2,3,162.53,Shipping Damage
3280,89801,20250703,2025-07-03,52,1114,6,5,7953.35,Wrong Configuration
3281,57550,20250222,2025-02-22,33,1134,5,6,726.98,Customer Cancellation
3282,86652,20241226,2024-12-26,758,1055,10,26,10743.09,Wrong Configuration
3283,108685,20240528,2024-05-28,708,1125,3,15,1224.66,Wrong Configuration
3284,66324,20240620,2024-06-20,387,1036,8,8,4066.96,Shipping Damage
3285,66254,20230614,2023-06-14,387,1030,8,9,4486.18,Shipping Damage
3286,112987,20230114,2023-01-14,674,1092,8,2,1076.93,Customer Cancellation
3287,108432,20250210,2025-02-10,1059,1179,1,9,463.74,Shipping Damage
3288,17418,20240215,2024-02-15,1154,1003,8,7,7462.0,Customer Cancellation
3289,78745,20230201,2023-02-01,404,1137,4,1,75.94,Other
3290,3310,20220517,2022-05-17,815,1096,6,1,609.74,Shipping Damage
3291,105682,20221227,2022-12-27,1058,1079,1,1,170.9,Customer Cancellation
3292,66697,20241020,2024-10-20,401,1052,8,13,4638.04,Defect
3293,36665,20210328,2021-03-28,1061,1177,2,4,235.95,Defect
3294,2559,20251209,2025-12-09,784,1118,6,9,10509.44,Defect
3295,88245,20240523,2024-05-23,1162,1026,1,16,7422.39,Defect
3296,54912,20240326,2024-03-26,376,1038,6,4,1923.86,Defect
3297,114360,20240406,2024-04-06,916,1166,6,6,243.38,Shipping Damage
3298,91477,20250908,2025-09-08,61,1118,10,13,16668.54,Other
3299,21045,20251226,2025-12-26,136,1125,6,6,596.08,Shipping Damage
3300,71481,20241027,2024-10-27,990,1115,2,1,1643.87,Shipping Damage
3301,89004,20241206,2024-12-06,205,1140,5,13,9208.55,Defect
3302,46028,20250517,2025-05-17,340,1197,1,2,438.29,Wrong Configuration
3303,89269,20221011,2022-10-11,545,1116,6,11,15967.22,Other
3304,70625,20230314,2023-03-14,1128,1105,7,13,13806.91,Defect
3305,78651,20220508,2022-05-08,769,1110,5,17,21047.6,Wrong Configuration
3306,88788,20221222,2022-12-22,75,1143,2,2,1317.41,Wrong Configuration
3307,72163,20251128,2025-11-28,1197,1163,9,1,55.27,Shipping Damage
3308,79349,20240703,2024-07-03,1162,1064,1,94,13985.11,Shipping Damage
3309,49337,20250126,2025-01-26,868,1181,10,5,1361.78,Other
3310,13271,20251215,2025-12-15,950,1023,5,19,10717.23,Defect
3311,67856,20250910,2025-09-10,239,1047,5,3,1190.05,Wrong Configuration
3312,55590,20251230,2025-12-30,496,1198,4,7,2066.25,Shipping Damage
3313,99477,20221107,2022-11-07,170,1037,9,5,3425.52,Defect
3314,31800,20240911,2024-09-11,1090,1085,3,1,612.35,Defect
3315,30993,20240118,2024-01-18,487,1097,1,4,3128.2,Defect
3316,2990,20250127,2025-01-27,1052,1100,3,1,1433.61,Defect
3317,35593,20240528,2024-05-28,936,1098,1,2,1250.13,Customer Cancellation
3318,51047,20211003,2021-10-03,376,1147,6,8,5781.95,Customer Cancellation
3319,41151,20251208,2025-12-08,694,1005,9,1,1273.14,Wrong Configuration
3320,47601,20241126,2024-11-26,872,1125,6,2,206.39,Shipping Damage
3321,85648,20250307,2025-03-07,351,1069,6,7,1224.76,Customer Cancellation
3322,14862,20240608,2024-06-08,913,1000,7,4,4551.95,Defect
3323,56902,20241021,2024-10-21,1025,1170,6,1,54.41,Wrong Configuration
3324,39799,20240327,2024-03-27,1092,1147,9,13,8298.39,Wrong Configuration
3325,32852,20230406,2023-04-06,1091,1196,10,1,256.11,Defect
3326,117181,20241104,2024-11-04,351,1105,6,8,8411.55,Wrong Configuration
3327,19650,20221118,2022-11-18,1158,1167,6,26,1633.34,Customer Cancellation
3328,119052,20231201,2023-12-01,205,1036,5,12,4982.71,Defect
3329,4689,20230307,2023-03-07,695,1102,1,7,9465.12,Shipping Damage
3330,24477,20250518,2025-05-18,514,1013,10,1,770.58,Defect
3331,28293,20250909,2025-09-09,694,1084,9,16,12001.33,Defect
3332,28264,20230919,2023-09-19,650,1123,6,2,153.66,Defect
3333,58137,20250824,2025-08-24,730,1015,2,11,7885.4,Defect
3334,73210,20240210,2024-02-10,1000,1145,3,8,5398.28,Shipping Damage
3335,74662,20220521,2022-05-21,1158,1140,6,23,12975.68,Other
3336,118891,20230722,2023-07-22,913,1085,7,5,3362.42,Wrong Configuration
3337,78114,20251225,2025-12-25,67,1033,6,30,22547.18,Customer Cancellation
3338,105210,20231104,2023-11-04,238,1192,4,15,3748.78,Defect
3339,115883,20220530,2022-05-30,834,1039,1,11,7743.41,Wrong Configuration
3340,68150,20250209,2025-02-09,99,1022,3,2,1305.29,Shipping Damage
3341,19182,20241128,2024-11-28,281,1064,10,15,2041.64,Wrong Configuration
3342,62624,20251031,2025-10-31,102,1109,1,8,12896.86,Defect
3343,35360,20240731,2024-07-31,44,1170,5,15,688.88,Customer Cancellation
3344,111743,20240229,2024-02-29,1164,1127,6,14,920.7,Other
3345,8602,20230805,2023-08-05,758,1003,10,4,3651.22,Defect
3346,114870,20250720,2025-07-20,872,1123,6,1,87.95,Customer Cancellation
3347,20548,20250111,2025-01-11,45,1134,6,16,1957.75,Defect
3348,52134,20240328,2024-03-28,957,1064,6,16,2422.46,Defect
3349,107560,20240930,2024-09-30,251,1010,1,1,735.32,Customer Cancellation
3350,115864,20230512,2023-05-12,184,1070,5,1,313.5,Customer Cancellation
3351,10435,20220207,2022-02-07,769,1038,5,8,3321.36,Customer Cancellation
3352,62426,20220916,2022-09-16,1197,1169,9,2,123.11,Defect
3353,93679,20241022,2024-10-22,1126,1052,5,1,388.18,Defect
3354,80796,20250321,2025-03-21,708,1098,3,4,2545.17,Customer Cancellation
3355,106148,20251212,2025-12-12,171,1028,1,1,510.43,Shipping Damage
3356,97471,20250408,2025-04-08,578,1193,2,19,3702.16,Wrong Configuration
3357,97063,20250813,2025-08-13,901,1083,1,4,4467.41,Wrong Configuration
3358,95480,20250905,2025-09-05,8,1091,4,1,801.39,Wrong Configuration
3359,49861,20240115,2024-01-15,875,1036,10,35,16025.27,Shipping Damage
3360,39518,20241016,2024-10-16,272,1128,2,2,219.89,Wrong Configuration
3361,73257,20251216,2025-12-16,763,1044,6,2,828.83,Wrong Configuration
3362,37521,20241203,2024-12-03,928,1119,6,29,40980.15,Defect
3363,96075,20250317,2025-03-17,1134,1006,9,7,7401.68,Other
3364,38562,20230307,2023-03-07,803,1054,3,2,912.66,Shipping Damage
3365,71953,20240320,2024-03-20,706,1194,8,3,901.87,Wrong Configuration
3366,50132,20250811,2025-08-11,576,1134,6,12,1373.56,Customer Cancellation
3367,73144,20240805,2024-08-05,762,1117,2,5,7836.52,Defect
3368,38173,20240801,2024-08-01,656,1082,2,2,1863.94,Other
3369,59951,20230114,2023-01-14,540,1017,2,1,1048.74,Shipping Damage
3370,42795,20250715,2025-07-15,29,1139,8,2,165.31,Wrong Configuration
3371,78239,20251220,2025-12-20,410,1117,6,13,19814.01,Wrong Configuration
3372,47430,20250417,2025-04-17,733,1118,8,4,4747.78,Shipping Damage
3373,36523,20240601,2024-06-01,684,1082,1,4,3568.24,Shipping Damage
3374,22697,20230526,2023-05-26,909,1195,10,19,4130.79,Defect
3375,76049,20240805,2024-08-05,576,1156,6,9,5277.26,Wrong Configuration
3376,64125,20241205,2024-12-05,966,1019,2,9,8602.02,Shipping Damage
3377,26667,20231121,2023-11-21,891,1168,7,3,167.62,Shipping Damage
3378,65622,20240214,2024-02-14,1152,1039,2,5,4510.23,Wrong Configuration
3379,96738,20250128,2025-01-28,85,1088,1,30,25098.65,Customer Cancellation
3380,30642,20220517,2022-05-17,66,1187,10,1,278.6,Wrong Configuration
3381,20886,20231210,2023-12-10,121,1016,6,5,5185.43,Other
3382,55509,20240311,2024-03-11,952,1023,3,5,2880.83,Defect
3383,87548,20240802,2024-08-02,1047,1097,4,2,1428.58,Shipping Damage
3384,14619,20210510,2021-05-10,565,1096,8,20,11891.36,Customer Cancellation
3385,81068,20250512,2025-05-12,1023,1193,8,2,516.02,Other
3386,97851,20231223,2023-12-23,1055,1127,4,1,65.23,Customer Cancellation
3387,33801,20221120,2022-11-20,988,1164,4,7,252.99,Defect
3388,78333,20250527,2025-05-27,596,1114,3,6,10961.78,Other
3389,98217,20240803,2024-08-03,263,1186,2,13,2431.44,Customer Cancellation
3390,76515,20220115,2022-01-15,974,1124,7,7,501.25,Other
3391,4892,20241027,2024-10-27,906,1146,9,7,3955.26,Shipping Damage
3392,74868,20250827,2025-08-27,855,1118,5,32,33908.02,Defect
3393,102323,20240712,2024-07-12,1032,1040,6,5,1582.16,Defect
3394,109440,20251129,2025-11-29,1017,1006,1,6,6902.15,Wrong Configuration
3395,25441,20250419,2025-04-19,1182,1045,6,3,1352.92,Wrong Configuration
3396,23888,20240816,2024-08-16,723,1031,5,2,1331.96,Other
3397,65322,20230112,2023-01-12,684,1002,1,9,8850.87,Customer Cancellation
3398,7442,20251216,2025-12-16,769,1107,5,16,21985.34,Customer Cancellation
3399,49902,20250102,2025-01-02,417,1030,6,22,9943.15,Defect
3400,96776,20251107,2025-11-07,277,1109,1,11,16001.41,Defect
3401,109375,20240520,2024-05-20,891,1003,7,5,5169.64,Other
3402,24111,20240117,2024-01-17,842,1017,1,8,7992.09,Shipping Damage
3403,58715,20240322,2024-03-22,1109,1090,4,3,2101.04,Defect
3404,55618,20240727,2024-07-27,957,1171,6,12,547.77,Defect
3405,44603,20250222,2025-02-22,100,1022,8,1,698.36,Other
3406,18528,20250717,2025-07-17,834,1128,1,30,2869.49,Defect
3407,81065,20210524,2021-05-24,589,1168,2,7,388.72,Wrong Configuration
3408,26120,20251224,2025-12-24,692,1118,4,28,29478.01,Other
3409,85425,20220909,2022-09-09,21,1009,2,22,16129.02,Defect
3410,86391,20240804,2024-08-04,1141,1005,2,16,18848.24,Wrong Configuration
3411,48024,20250611,2025-06-11,465,1194,6,9,2147.4,Customer Cancellation
3412,24537,20240224,2024-02-24,251,1170,1,4,208.73,Wrong Configuration
3413,100662,20251212,2025-12-12,85,1002,1,13,14097.76,Shipping Damage
3414,118641,20250414,2025-04-14,565,1115,8,8,11318.04,Wrong Configuration
3415,115047,20250222,2025-02-22,773,1057,10,2,947.95,Defect
3416,81888,20231126,2023-11-26,358,1168,9,1,61.64,Wrong Configuration
3417,104428,20220327,2022-03-27,432,1199,2,5,1196.11,Shipping Damage
3418,36169,20250218,2025-02-18,629,1191,1,3,476.29,Defect
3419,93211,20250822,2025-08-22,1043,1156,1,1,645.35,Defect
3420,97871,20240402,2024-04-02,416,1000,9,15,16632.67,Other
3421,15886,20250904,2025-09-04,875,1044,10,8,2759.57,Defect
3422,36776,20230528,2023-05-28,316,1126,7,3,243.3,Other
3423,85475,20231011,2023-10-11,89,1155,9,23,14464.08,Wrong Configuration
3424,108401,20231227,2023-12-27,37,1006,3,26,28945.37,Defect
3425,101964,20240125,2024-01-25,417,1023,6,32,14488.67,Other
3426,79878,20230222,2023-02-22,779,1085,5,21,12310.92,Defect
3427,4529,20250329,2025-03-29,115,1125,4,1,107.47,Customer Cancellation
3428,10053,20230213,2023-02-13,1178,1013,1,3,2235.03,Defect
3429,43506,20241115,2024-11-15,407,1036,4,3,1506.7,Other
3430,63246,20240412,2024-04-12,465,1028,6,25,13720.43,Defect
3431,12879,20240501,2024-05-01,1076,1172,7,31,1779.77,Shipping Damage
3432,102534,20231105,2023-11-05,1154,1148,8,3,1856.2,Defect
3433,64250,20250803,2025-08-03,684,1005,1,8,9337.64,Wrong Configuration
3434,94784,20230317,2023-03-17,51,1138,5,9,548.87,Customer Cancellation
3435,3687,20250712,2025-07-12,578,1066,2,61,9771.49,Wrong Configuration
3436,9199,20230515,2023-05-15,1008,1022,6,3,1945.74,Shipping Damage
3437,57331,20251124,2025-11-24,219,1153,1,12,7619.25,Wrong Configuration
3438,30201,20230714,2023-07-14,642,1051,9,12,4532.36,Wrong Configuration
3439,81543,20210926,2021-09-26,37,1137,3,11,756.46,Shipping Damage
3440,85565,20240313,2024-03-13,985,1153,10,23,13311.93,Defect
3441,53805,20251230,2025-12-30,418,1193,2,9,2129.04,Customer Cancellation
3442,86661,20230914,2023-09-14,274,1149,5,2,1284.03,Defect
3443,47073,20240505,2024-05-05,236,1126,6,5,428.28,Defect
3444,1835,20251224,2025-12-24,291,1150,6,1,612.97,Defect
3445,110120,20240305,2024-03-05,1081,1099,4,25,17357.16,Customer Cancellation
3446,39153,20251029,2025-10-29,835,1186,2,1,198.81,Customer Cancellation
3447,84914,20250529,2025-05-29,729,1062,1,28,4641.64,Defect
3448,78020,20251228,2025-12-28,528,1026,8,3,1605.73,Defect
3449,77462,20251119,2025-11-19,37,1068,3,9,1946.59,Shipping Damage
3450,80064,20230307,2023-03-07,1073,1018,7,1,862.58,Customer Cancellation
3451,109273,20241019,2024-10-19,121,1187,6,1,264.45,Shipping Damage
3452,50641,20250904,2025-09-04,878,1093,4,16,12165.01,Defect
3453,95290,20241026,2024-10-26,1111,1013,2,18,10695.87,Customer Cancellation
3454,6791,20240731,2024-07-31,988,1178,4,29,1178.01,Customer Cancellation
3455,112510,20230119,2023-01-19,1176,1002,6,1,1040.14,Other
3456,61574,20240321,2024-03-21,25,1062,6,1,171.58,Shipping Damage
3457,96057,20251231,2025-12-31,170,1137,9,7,588.71,Customer Cancellation
3458,78522,20240623,2024-06-23,887,1005,8,2,2437.11,Defect
3459,113565,20251108,2025-11-08,179,1186,6,12,2060.48,Other
3460,29712,20240819,2024-08-19,232,1098,6,2,1300.8,Defect
3461,104889,20240415,2024-04-15,770,1191,2,5,935.95,Wrong Configuration
3462,28151,20240715,2024-07-15,737,1160,1,3,179.02,Shipping Damage
3463,53725,20220414,2022-04-14,117,1039,1,13,8207.78,Wrong Configuration
3464,1230,20250219,2025-02-19,848,1063,1,13,1742.82,Customer Cancellation
3465,111689,20240117,2024-01-17,128,1048,2,6,1994.87,Defect
3466,42988,20230206,2023-02-06,1034,1044,5,54,18773.64,Customer Cancellation
3467,2747,20240110,2024-01-10,7,1083,4,79,84433.7,Defect
3468,94628,20241217,2024-12-17,359,1030,4,15,7181.88,Defect
3469,15596,20221110,2022-11-10,631,1016,4,6,5759.18,Defect
3470,117016,20220210,2022-02-10,107,1020,3,3,2048.05,Defect
3471,70692,20241015,2024-10-15,769,1085,5,19,12683.43,Shipping Damage
3472,77227,20250530,2025-05-30,560,1021,3,2,1157.25,Defect
3473,51400,20251216,2025-12-16,546,1185,3,1,193.09,Customer Cancellation
3474,87178,20251202,2025-12-02,578,1122,2,22,1687.77,Defect
3475,37097,20230711,2023-07-11,407,1006,4,2,2062.88,Wrong Configuration
3476,70219,20251209,2025-12-09,338,1131,5,31,2305.23,Other
3477,102970,20220916,2022-09-16,1162,1033,1,6,3853.86,Wrong Configuration
3478,94500,20231120,2023-11-20,119,1182,4,1,271.63,Defect
3479,79991,20230513,2023-05-13,9,1183,1,1,277.29,Customer Cancellation
3480,69271,20240121,2024-01-21,1026,1079,4,12,2125.81,Customer Cancellation
3481,35694,20240822,2024-08-22,1086,1197,1,22,4400.72,Defect
3482,39177,20240831,2024-08-31,935,1182,2,3,894.94,Wrong Configuration
3483,38089,20250221,2025-02-21,262,1179,1,1,57.38,Defect
3484,91571,20240310,2024-03-10,1039,1029,9,3,1495.2,Other
3485,113835,20250129,2025-01-29,832,1083,9,26,26149.51,Customer Cancellation
3486,112912,20251116,2025-11-16,703,1012,1,3,2693.93,Customer Cancellation
3487,58215,20220809,2022-08-09,454,1195,2,5,1257.28,Defect
3488,43183,20230909,2023-09-09,636,1004,3,5,5360.81,Wrong Configuration
3489,31349,20231021,2023-10-21,77,1129,6,3,157.86,Shipping Damage
3490,115827,20240819,2024-08-19,1079,1117,5,19,29983.92,Defect
3491,42816,20250726,2025-07-26,425,1190,5,5,770.15,Customer Cancellation
3492,99765,20250406,2025-04-06,734,1168,5,9,578.27,Wrong Configuration
3493,49849,20230218,2023-02-18,32,1183,1,1,259.07,Shipping Damage
3494,111419,20240331,2024-03-31,95,1160,6,1,63.09,Wrong Configuration
3495,99664,20230923,2023-09-23,32,1175,1,5,286.15,Defect
3496,22452,20251105,2025-11-05,1050,1114,1,4,6760.21,Customer Cancellation
3497,114424,20240930,2024-09-30,855,1015,5,14,8270.45,Defect
3498,55376,20250125,2025-01-25,321,1025,6,43,24486.0,Wrong Configuration
3499,92439,20230224,2023-02-24,855,1098,5,9,4774.46,Wrong Configuration
3500,110877,20250403,2025-04-03,707,1088,6,14,12727.38,Other
3501,59331,20241126,2024-11-26,470,1016,3,25,25042.63,Wrong Configuration
3502,12866,20240908,2024-09-08,526,1087,6,26,13231.8,Customer Cancellation
3503,69221,20240202,2024-02-02,546,1169,3,9,591.43,Shipping Damage
3504,90814,20250118,2025-01-18,599,1100,6,4,5930.22,Wrong Configuration
3505,50025,20250528,2025-05-28,700,1169,7,3,165.47,Other
3506,4248,20251130,2025-11-30,833,1172,3,2,130.19,Defect
3507,45003,20241023,2024-10-23,476,1139,2,3,255.87,Wrong Configuration
3508,46713,20251231,2025-12-31,410,1168,6,20,1277.95,Customer Cancellation
3509,67155,20251217,2025-12-17,100,1109,8,4,7304.98,Defect
3510,54256,20240429,2024-04-29,126,1130,2,1,85.89,Defect
3511,3019,20231120,2023-11-20,588,1139,5,12,879.38,Customer Cancellation
3512,12465,20241125,2024-11-25,1026,1130,4,19,1473.98,Wrong Configuration
3513,79182,20240601,2024-06-01,982,1011,1,14,11561.83,Defect
3514,61510,20240117,2024-01-17,104,1071,3,3,479.13,Defect
3515,95208,20240715,2024-07-15,268,1042,9,6,2422.28,Defect
3516,8584,20250310,2025-03-10,38,1035,2,1,615.65,Wrong Configuration
3517,63336,20240426,2024-04-26,473,1024,6,21,10762.41,Defect
3518,25146,20250706,2025-07-06,933,1029,9,75,43112.44,Customer Cancellation
3519,1425,20240123,2024-01-23,631,1180,4,3,659.01,Shipping Damage
3520,63575,20231223,2023-12-23,89,1151,9,3,1527.2,Customer Cancellation
3521,7480,20240318,2024-03-18,359,1100,4,23,27827.22,Wrong Configuration
3522,98938,20251230,2025-12-30,234,1197,1,1,238.62,Defect
