opportunity_id,created_date,customer_id,product_group,sales_rep_id,stage,expected_value_eur,win_probability,expected_close_date,created_date_id,weighted_pipeline_eur,days_to_close,is_closed_won,is_closed_lost
12541,2023-08-23,170,Legacy Workstation,9,Proposal,264425.52,0.394,2024-02-21,20230823,104183.65,182,0,0
12542,2021-03-11,1034,Laptop Pro,29,Lead,11916.75,0.004,2021-07-02,20210311,47.67,113,0,0
12543,2023-01-15,415,Laptop Standard,76,Negotiation,18973.03,0.555,2023-07-14,20230115,10530.03,180,0,0
12544,2025-12-01,622,Laptop Pro,59,Closed Lost,19083.83,0.121,2026-02-08,20251201,2309.14,69,0,1
12545,2022-12-15,536,Industrial Scanner,79,Proposal,15905.65,0.467,2023-06-04,20221215,7427.94,171,0,0
12546,2022-10-19,450,Industrial Scanner,45,Closed Won,44465.8,1.0,2023-05-18,20221019,44465.8,211,1,0
12547,2024-05-03,85,Connectivity Module,37,Closed Lost,24556.19,0.083,2024-07-10,20240503,2038.16,68,0,1
12548,2025-07-11,490,Monitoring Device,53,Closed Won,70232.97,0.95,2026-02-08,20250711,66721.32,212,1,0
12549,2023-08-12,179,Laptop Pro,14,Qualified,14150.67,0.127,2023-09-01,20230812,1797.14,20,0,0
12550,2025-08-04,1093,Laptop Pro,46,Lead,13742.22,0.22,2026-01-25,20250804,3023.29,174,0,0
12551,2022-03-30,922,Laptop Pro,6,Proposal,18123.21,0.354,2022-10-25,20220330,6415.62,209,0,0
12552,2024-05-05,492,Connectivity Module,42,Lead,22031.47,0.126,2024-08-04,20240505,2775.97,91,0,0
12553,2024-03-16,359,Tablet Enterprise,48,Lead,90144.36,0.198,2024-07-23,20240316,17848.58,129,0,0
12554,2025-04-19,308,Tablet Enterprise,69,Proposal,17706.17,0.446,2025-05-11,20250419,7896.95,22,0,0
12555,2022-09-03,1162,Connectivity Module,53,Closed Lost,12556.83,0.121,2022-10-03,20220903,1519.38,30,0,1
12556,2021-06-15,552,Connectivity Module,21,Closed Won,18377.24,0.985,2021-09-22,20210615,18101.58,99,1,0
12557,2025-09-26,754,Accessory Kit,18,Qualified,29425.35,0.231,2026-01-08,20250926,6797.26,104,0,0
12558,2025-08-30,1079,Legacy Workstation,44,Negotiation,99668.8,0.563,2026-03-15,20250830,56113.53,197,0,0
12559,2025-11-15,219,Laptop Standard,37,Proposal,16696.07,0.446,2026-01-12,20251115,7446.45,58,0,0
12560,2025-03-02,800,Medical Sensor,40,Closed Lost,36017.85,0.047,2025-04-27,20250302,1692.84,56,0,1
12561,2024-12-08,27,Service Contract,81,Qualified,35488.44,0.207,2025-06-25,20241208,7346.11,199,0,0
12562,2025-02-16,425,Legacy Workstation,40,Proposal,41587.36,0.473,2025-04-07,20250216,19670.82,50,0,0
12563,2023-07-20,143,Tablet Enterprise,33,Lead,62563.68,0.194,2023-08-28,20230720,12137.35,39,0,0
12564,2023-03-02,37,Legacy Workstation,41,Lead,20290.46,0.01,2023-08-16,20230302,202.9,167,0,0
12565,2022-04-16,1026,Legacy Workstation,48,Negotiation,11928.99,0.691,2022-10-04,20220416,8242.93,171,0,0
12566,2024-08-10,932,Tablet Enterprise,50,Lead,16713.2,0.071,2025-02-28,20240810,1186.64,202,0,0
12567,2024-12-08,224,Tablet Enterprise,11,Negotiation,33211.06,0.729,2025-02-20,20241208,24210.86,74,0,0
12568,2022-06-24,955,Industrial Scanner,73,Lead,311590.24,0.119,2022-11-09,20220624,37079.24,138,0,0
12569,2025-01-11,1031,Laptop Pro,61,Lead,59152.04,0.174,2025-04-05,20250111,10292.45,84,0,0
12570,2024-09-01,684,Industrial Scanner,37,Closed Lost,220311.33,0.004,2024-10-04,20240901,881.25,33,0,1
12571,2025-11-12,458,Monitoring Device,42,Closed Lost,31507.75,0.02,2026-05-17,20251112,630.16,186,0,1
12572,2022-04-07,1034,Monitoring Device,7,Negotiation,70928.42,0.79,2022-09-24,20220407,56033.45,170,0,0
12573,2025-08-14,704,Laptop Standard,27,Qualified,8106.13,0.072,2026-02-16,20250814,583.64,186,0,0
12574,2022-10-23,1076,Tablet Enterprise,32,Qualified,47160.15,0.169,2022-12-27,20221023,7970.07,65,0,0
12575,2023-10-16,928,Laptop Standard,46,Lead,46285.23,0.078,2023-11-10,20231016,3610.25,25,0,0
12576,2021-12-06,911,Legacy Workstation,46,Qualified,4893.98,0.337,2022-06-16,20211206,1649.27,192,0,0
12577,2025-04-26,480,Industrial Scanner,27,Closed Lost,73051.04,0.061,2025-11-03,20250426,4456.11,191,0,1
12578,2025-05-08,653,Laptop Standard,34,Closed Lost,81357.26,0.006,2025-10-13,20250508,488.14,158,0,1
12579,2024-02-18,137,Legacy Workstation,38,Lead,26605.59,0.069,2024-03-26,20240218,1835.79,37,0,0
12580,2024-08-18,997,Medical Sensor,24,Negotiation,28150.14,0.789,2025-01-24,20240818,22210.46,159,0,0
12581,2024-03-30,546,Laptop Pro,84,Proposal,32448.24,0.422,2024-10-08,20240330,13693.16,192,0,0
12582,2025-04-10,870,Industrial Scanner,61,Qualified,14188.3,0.238,2025-05-11,20250410,3376.82,31,0,0
12583,2022-05-18,879,Service Contract,38,Lead,78047.98,0.157,2022-06-24,20220518,12253.53,37,0,0
12584,2022-06-09,792,Industrial Scanner,80,Lead,5126.43,0.203,2023-01-08,20220609,1040.67,213,0,0
12585,2022-03-28,271,Service Contract,66,Closed Won,59399.94,0.985,2022-04-26,20220328,58508.94,29,1,0
12586,2025-01-03,849,Service Contract,44,Qualified,34232.23,0.307,2025-08-02,20250103,10509.29,211,0,0
12587,2024-04-09,576,Tablet Enterprise,68,Lead,10902.7,0.073,2024-05-23,20240409,795.9,44,0,0
12588,2024-10-20,627,Tablet Enterprise,19,Lead,19330.24,0.188,2025-05-24,20241020,3634.09,216,0,0
12589,2024-08-18,1037,Legacy Workstation,14,Qualified,109950.77,0.143,2024-12-06,20240818,15722.96,110,0,0
12590,2024-12-20,613,Accessory Kit,27,Proposal,6549.5,0.48,2025-07-22,20241220,3143.76,214,0,0
12591,2025-05-20,380,Service Contract,35,Lead,52228.75,0.129,2025-11-16,20250520,6737.51,180,0,0
12592,2023-01-24,668,Tablet Enterprise,50,Negotiation,47317.61,0.579,2023-05-15,20230124,27396.9,111,0,0
12593,2023-06-07,1074,Service Contract,65,Proposal,7348.43,0.394,2024-01-02,20230607,2895.28,209,0,0
12594,2025-09-26,369,Connectivity Module,74,Negotiation,10828.78,0.727,2025-11-01,20250926,7872.52,36,0,0
12595,2025-07-30,1175,Connectivity Module,3,Closed Lost,21649.89,0.1,2026-01-05,20250730,2164.99,159,0,1
12596,2023-10-18,679,Laptop Pro,61,Negotiation,3688.89,0.776,2024-01-28,20231018,2862.58,102,0,0
12597,2025-06-29,875,Accessory Kit,51,Qualified,4590.49,0.063,2025-09-23,20250629,289.2,86,0,0
12598,2022-01-30,395,Accessory Kit,27,Lead,49075.52,0.128,2022-04-10,20220130,6281.67,70,0,0
12599,2023-06-15,362,Laptop Standard,58,Lead,31048.99,0.188,2023-08-28,20230615,5837.21,74,0,0
12600,2021-01-14,514,Service Contract,74,Qualified,2648.77,0.244,2021-02-20,20210114,646.3,37,0,0
12601,2025-08-28,849,Medical Sensor,44,Proposal,88962.58,0.36,2025-12-27,20250828,32026.53,121,0,0
12602,2023-11-05,822,Legacy Workstation,43,Lead,26507.43,0.205,2024-04-04,20231105,5434.02,151,0,0
12603,2021-12-11,346,Laptop Standard,75,Closed Lost,18078.13,0.0,2022-04-22,20211211,0.0,132,0,1
12604,2023-05-27,795,Legacy Workstation,41,Lead,61619.41,0.16,2023-11-28,20230527,9859.11,185,0,0
12605,2024-08-03,878,Tablet Enterprise,8,Lead,70733.59,0.104,2025-03-08,20240803,7356.29,217,0,0
12606,2024-09-04,557,Monitoring Device,2,Qualified,10233.3,0.356,2024-11-05,20240904,3643.05,62,0,0
12607,2024-07-19,84,Laptop Standard,69,Negotiation,6955.54,0.753,2024-08-12,20240719,5237.52,24,0,0
12608,2024-01-14,728,Monitoring Device,31,Lead,9527.87,0.084,2024-06-05,20240114,800.34,143,0,0
12609,2025-04-14,410,Legacy Workstation,75,Negotiation,41746.14,0.673,2025-11-12,20250414,28095.15,212,0,0
12610,2022-11-12,723,Medical Sensor,39,Qualified,36559.06,0.182,2023-05-08,20221112,6653.75,177,0,0
12611,2023-02-20,977,Monitoring Device,22,Closed Won,18022.53,0.986,2023-06-19,20230220,17770.21,119,1,0
12612,2025-04-14,924,Service Contract,64,Lead,34046.95,0.112,2025-10-23,20250414,3813.26,192,0,0
12613,2025-07-21,945,Monitoring Device,68,Qualified,104148.51,0.205,2025-09-14,20250721,21350.44,55,0,0
12614,2025-04-28,1032,Connectivity Module,68,Qualified,68526.46,0.211,2025-10-02,20250428,14459.08,157,0,0
12615,2023-09-21,98,Accessory Kit,41,Lead,35046.84,0.107,2023-10-31,20230921,3750.01,40,0,0
12616,2022-08-27,559,Accessory Kit,27,Lead,8906.85,0.172,2022-11-29,20220827,1531.98,94,0,0
12617,2022-07-07,276,Service Contract,34,Qualified,55632.34,0.022,2022-11-05,20220707,1223.91,121,0,0
12618,2023-05-21,250,Monitoring Device,4,Qualified,81656.72,0.13,2023-07-26,20230521,10615.37,66,0,0
12619,2023-12-15,568,Service Contract,11,Lead,35704.58,0.079,2024-05-10,20231215,2820.66,147,0,0
12620,2021-09-25,192,Laptop Standard,27,Proposal,7246.87,0.443,2022-02-07,20210925,3210.36,135,0,0
12621,2024-11-16,356,Service Contract,63,Qualified,106308.02,0.247,2025-02-17,20241116,26258.08,93,0,0
12622,2024-11-12,952,Industrial Scanner,67,Proposal,20163.38,0.28,2025-01-19,20241112,5645.75,68,0,0
12623,2022-08-28,1112,Connectivity Module,46,Closed Won,12274.75,1.0,2022-09-23,20220828,12274.75,26,1,0
12624,2023-08-12,594,Service Contract,62,Closed Won,10486.31,1.0,2024-02-17,20230812,10486.31,189,1,0
12625,2025-03-10,482,Service Contract,67,Closed Won,8508.52,1.0,2025-07-30,20250310,8508.52,142,1,0
12626,2023-01-26,695,Tablet Enterprise,37,Proposal,117825.5,0.358,2023-04-17,20230126,42181.53,81,0,0
12627,2024-01-16,159,Medical Sensor,36,Lead,13457.91,0.14,2024-06-08,20240116,1884.11,144,0,0
12628,2024-10-08,43,Tablet Enterprise,37,Lead,47378.43,0.0,2025-01-09,20241008,0.0,93,0,0
12629,2023-09-28,1172,Connectivity Module,21,Lead,65399.68,0.066,2023-12-29,20230928,4316.38,92,0,0
12630,2025-11-24,832,Monitoring Device,17,Closed Lost,100608.81,0.0,2026-06-09,20251124,0.0,197,0,1
12631,2024-03-30,355,Accessory Kit,53,Qualified,88898.61,0.259,2024-05-18,20240330,23024.74,49,0,0
12632,2024-11-18,903,Laptop Standard,1,Lead,53071.91,0.055,2025-04-17,20241118,2918.96,150,0,0
12633,2022-08-05,168,Service Contract,11,Closed Won,4035.72,0.93,2022-11-17,20220805,3753.22,104,1,0
12634,2022-03-19,98,Laptop Pro,6,Proposal,33706.46,0.426,2022-05-16,20220319,14358.95,58,0,0
12635,2025-09-23,701,Monitoring Device,70,Proposal,13545.62,0.463,2026-04-13,20250923,6271.62,202,0,0
12636,2021-06-24,355,Laptop Pro,53,Proposal,6155.65,0.41,2021-10-12,20210624,2523.82,110,0,0
12637,2025-05-03,429,Laptop Pro,53,Closed Lost,23886.19,0.0,2025-11-04,20250503,0.0,185,0,1
12638,2024-02-19,427,Laptop Standard,10,Negotiation,14379.53,0.585,2024-05-08,20240219,8412.03,79,0,0
12639,2024-01-04,407,Tablet Enterprise,85,Lead,119451.63,0.2,2024-01-30,20240104,23890.33,26,0,0
12640,2022-09-13,576,Legacy Workstation,68,Closed Lost,18082.68,0.0,2022-10-03,20220913,0.0,20,0,1
12641,2025-04-08,744,Monitoring Device,67,Negotiation,43282.92,0.573,2025-05-17,20250408,24801.11,39,0,0
12642,2025-12-24,451,Medical Sensor,6,Proposal,8709.1,0.438,2026-01-14,20251224,3814.59,21,0,0
12643,2025-11-14,1070,Laptop Standard,39,Closed Won,137121.66,1.0,2026-04-07,20251114,137121.66,144,1,0
12644,2025-10-25,997,Accessory Kit,32,Closed Lost,9454.04,0.002,2026-05-24,20251025,18.91,211,0,1
12645,2023-05-28,120,Service Contract,12,Closed Lost,192757.75,0.157,2023-10-30,20230528,30262.97,155,0,1
12646,2025-03-19,989,Service Contract,47,Qualified,21374.8,0.257,2025-10-24,20250319,5493.32,219,0,0
12647,2023-04-11,1173,Medical Sensor,75,Qualified,39852.93,0.281,2023-09-17,20230411,11198.67,159,0,0
12648,2024-11-11,824,Industrial Scanner,10,Proposal,8206.15,0.534,2025-04-15,20241111,4382.08,155,0,0
12649,2022-11-24,686,Accessory Kit,72,Proposal,4005.92,0.287,2023-01-04,20221124,1149.7,41,0,0
12650,2022-05-14,268,Monitoring Device,59,Closed Lost,108075.73,0.143,2022-07-25,20220514,15454.83,72,0,1
12651,2024-09-05,730,Monitoring Device,33,Lead,10818.36,0.028,2024-12-11,20240905,302.91,97,0,0
12652,2022-07-30,258,Accessory Kit,18,Lead,59108.04,0.15,2022-11-01,20220730,8866.21,94,0,0
12653,2023-07-14,1179,Industrial Scanner,7,Closed Won,11851.05,1.0,2024-01-24,20230714,11851.05,194,1,0
12654,2024-10-24,311,Industrial Scanner,62,Lead,12415.62,0.181,2024-12-23,20241024,2247.23,60,0,0
12655,2025-10-19,406,Medical Sensor,70,Negotiation,31050.18,0.685,2026-02-04,20251019,21269.37,108,0,0
12656,2024-01-30,775,Laptop Standard,30,Negotiation,36054.25,0.73,2024-05-09,20240130,26319.6,100,0,0
12657,2024-11-25,351,Legacy Workstation,70,Qualified,47709.96,0.411,2025-02-19,20241125,19608.79,86,0,0
12658,2023-08-16,1184,Laptop Pro,24,Lead,14255.39,0.214,2024-01-17,20230816,3050.65,154,0,0
12659,2025-01-27,1081,Service Contract,48,Proposal,18325.86,0.468,2025-06-18,20250127,8576.5,142,0,0
12660,2023-07-19,138,Legacy Workstation,85,Closed Won,40334.6,1.0,2023-12-15,20230719,40334.6,149,1,0
12661,2024-04-10,862,Medical Sensor,67,Proposal,10259.76,0.615,2024-06-25,20240410,6309.75,76,0,0
12662,2023-01-26,647,Laptop Standard,6,Closed Won,37833.6,0.957,2023-04-09,20230126,36206.76,73,1,0
12663,2024-01-14,805,Laptop Pro,8,Proposal,90682.09,0.416,2024-07-26,20240114,37723.75,194,0,0
12664,2024-12-02,1049,Laptop Standard,36,Qualified,66146.84,0.278,2025-06-11,20241202,18388.82,191,0,0
12665,2025-02-07,824,Accessory Kit,49,Closed Lost,119156.58,0.017,2025-05-28,20250207,2025.66,110,0,1
12666,2024-11-04,693,Industrial Scanner,84,Qualified,27287.27,0.143,2025-03-16,20241104,3902.08,132,0,0
12667,2022-08-04,539,Monitoring Device,14,Closed Won,26834.69,0.92,2023-03-09,20220804,24687.91,217,1,0
12668,2024-05-09,744,Laptop Standard,16,Closed Lost,10773.82,0.0,2024-07-22,20240509,0.0,74,0,1
12669,2022-07-27,68,Industrial Scanner,35,Negotiation,33912.61,0.675,2022-10-21,20220727,22891.01,86,0,0
12670,2024-09-24,916,Legacy Workstation,46,Lead,54754.43,0.239,2025-04-21,20240924,13086.31,209,0,0
12671,2025-08-24,1128,Tablet Enterprise,60,Lead,52669.75,0.159,2025-10-05,20250824,8374.49,42,0,0
12672,2024-09-21,281,Tablet Enterprise,51,Proposal,91891.32,0.51,2025-02-12,20240921,46864.57,144,0,0
12673,2021-02-14,807,Accessory Kit,37,Proposal,30089.85,0.408,2021-04-08,20210214,12276.66,53,0,0
12674,2022-08-30,316,Laptop Standard,24,Proposal,43460.03,0.461,2023-03-26,20220830,20035.07,208,0,0
12675,2023-12-17,442,Connectivity Module,27,Proposal,20754.75,0.387,2024-05-27,20231217,8032.09,162,0,0
12676,2023-02-10,417,Legacy Workstation,68,Proposal,62774.1,0.316,2023-06-24,20230210,19836.62,134,0,0
12677,2023-10-14,485,Connectivity Module,64,Negotiation,4813.15,0.552,2024-03-12,20231014,2656.86,150,0,0
12678,2023-09-26,770,Industrial Scanner,28,Qualified,7835.35,0.19,2024-02-14,20230926,1488.72,141,0,0
12679,2025-06-02,1001,Service Contract,55,Lead,47412.4,0.19,2025-09-03,20250602,9008.36,93,0,0
12680,2025-10-20,682,Connectivity Module,31,Closed Won,101099.23,1.0,2025-12-22,20251020,101099.23,63,1,0
12681,2024-04-24,841,Monitoring Device,22,Closed Lost,22453.33,0.07,2024-10-20,20240424,1571.73,179,0,1
12682,2025-10-15,1039,Laptop Standard,78,Lead,32534.01,0.119,2026-05-09,20251015,3871.55,206,0,0
12683,2025-12-30,683,Tablet Enterprise,15,Qualified,35860.3,0.133,2026-05-01,20251230,4769.42,122,0,0
12684,2025-06-12,13,Connectivity Module,53,Lead,16247.96,0.271,2025-12-03,20250612,4403.2,174,0,0
12685,2023-10-15,34,Industrial Scanner,25,Qualified,18921.53,0.172,2024-04-06,20231015,3254.5,174,0,0
12686,2025-12-03,314,Medical Sensor,64,Closed Won,59696.76,1.0,2026-05-19,20251203,59696.76,167,1,0
12687,2023-08-01,644,Laptop Pro,40,Qualified,25313.95,0.334,2023-11-23,20230801,8454.86,114,0,0
12688,2024-12-21,229,Monitoring Device,57,Lead,17325.23,0.072,2025-02-22,20241221,1247.42,63,0,0
12689,2024-08-31,786,Laptop Pro,2,Lead,15013.25,0.049,2025-01-11,20240831,735.65,133,0,0
12690,2025-10-21,784,Laptop Pro,68,Closed Lost,38030.65,0.159,2026-01-16,20251021,6046.87,87,0,1
12691,2024-06-03,684,Tablet Enterprise,2,Closed Won,5129.27,0.964,2024-10-17,20240603,4944.62,136,1,0
12692,2021-03-19,656,Service Contract,12,Proposal,42320.47,0.456,2021-10-16,20210319,19298.13,211,0,0
12693,2025-11-12,784,Industrial Scanner,80,Lead,30389.3,0.021,2026-04-16,20251112,638.18,155,0,0
12694,2022-12-04,1151,Accessory Kit,22,Proposal,10951.28,0.482,2023-02-14,20221204,5278.52,72,0,0
12695,2024-03-31,410,Tablet Enterprise,75,Qualified,12998.57,0.282,2024-08-02,20240331,3665.6,124,0,0
12696,2024-09-26,945,Tablet Enterprise,22,Proposal,3103.42,0.492,2024-12-08,20240926,1526.88,73,0,0
12697,2024-09-01,1017,Legacy Workstation,42,Proposal,9728.67,0.398,2025-02-13,20240901,3872.01,165,0,0
12698,2023-06-23,588,Medical Sensor,29,Lead,39558.98,0.026,2023-10-17,20230623,1028.53,116,0,0
12699,2023-03-31,1040,Accessory Kit,69,Lead,47343.32,0.055,2023-07-13,20230331,2603.88,104,0,0
12700,2023-10-08,116,Medical Sensor,51,Lead,155991.07,0.005,2023-10-31,20231008,779.96,23,0,0
12701,2023-01-09,714,Connectivity Module,22,Negotiation,22992.37,0.632,2023-04-11,20230109,14531.18,92,0,0
12702,2025-05-17,957,Accessory Kit,70,Negotiation,5882.15,0.723,2025-07-18,20250517,4252.79,62,0,0
12703,2024-06-16,6,Industrial Scanner,14,Proposal,20047.32,0.459,2024-11-29,20240616,9201.72,166,0,0
12704,2025-11-23,45,Legacy Workstation,22,Qualified,15400.39,0.231,2026-01-30,20251123,3557.49,68,0,0
12705,2023-06-08,1021,Service Contract,69,Negotiation,138436.93,0.649,2023-09-26,20230608,89845.57,110,0,0
12706,2025-10-27,685,Service Contract,19,Qualified,19294.13,0.191,2026-02-04,20251027,3685.18,100,0,0
12707,2024-06-09,284,Legacy Workstation,11,Qualified,12401.68,0.178,2024-11-10,20240609,2207.5,154,0,0
12708,2025-07-11,849,Industrial Scanner,29,Proposal,8642.91,0.446,2025-12-05,20250711,3854.74,147,0,0
12709,2023-03-04,684,Connectivity Module,42,Qualified,2083.87,0.405,2023-09-29,20230304,843.97,209,0,0
12710,2025-01-17,1118,Accessory Kit,42,Lead,48992.04,0.146,2025-08-12,20250117,7152.84,207,0,0
12711,2025-03-15,271,Monitoring Device,38,Proposal,16499.96,0.494,2025-05-24,20250315,8150.98,70,0,0
12712,2024-08-16,485,Accessory Kit,50,Negotiation,183199.84,0.561,2024-12-16,20240816,102775.11,122,0,0
12713,2022-01-27,77,Industrial Scanner,68,Proposal,37624.6,0.426,2022-07-22,20220127,16028.08,176,0,0
12714,2024-02-03,237,Industrial Scanner,50,Closed Won,58981.25,1.0,2024-07-10,20240203,58981.25,158,1,0
12715,2024-10-03,1163,Laptop Standard,74,Proposal,226818.53,0.537,2025-05-03,20241003,121801.55,212,0,0
12716,2023-12-22,699,Medical Sensor,32,Qualified,39884.49,0.28,2024-07-17,20231222,11167.66,208,0,0
12717,2024-05-27,344,Laptop Standard,27,Lead,35288.11,0.1,2024-08-03,20240527,3528.81,68,0,0
12718,2023-07-18,685,Service Contract,3,Lead,64150.67,0.009,2023-08-15,20230718,577.36,28,0,0
12719,2025-03-13,548,Laptop Pro,62,Closed Lost,15109.44,0.14,2025-07-16,20250313,2115.32,125,0,1
12720,2025-04-29,694,Service Contract,18,Proposal,17461.57,0.498,2025-08-26,20250429,8695.86,119,0,0
12721,2025-11-08,534,Laptop Standard,76,Closed Won,100634.83,0.988,2026-02-15,20251108,99427.21,99,1,0
12722,2024-04-10,1017,Laptop Pro,64,Qualified,11809.99,0.378,2024-08-20,20240410,4464.18,132,0,0
12723,2023-10-24,873,Tablet Enterprise,49,Closed Lost,102381.38,0.141,2024-02-10,20231024,14435.77,109,0,1
12724,2022-02-21,1044,Industrial Scanner,28,Lead,17725.57,0.135,2022-05-14,20220221,2392.95,82,0,0
12725,2022-04-20,28,Legacy Workstation,8,Closed Won,32203.75,1.0,2022-09-30,20220420,32203.75,163,1,0
12726,2024-12-17,176,Accessory Kit,53,Qualified,30355.99,0.367,2025-07-13,20241217,11140.65,208,0,0
12727,2024-07-02,629,Service Contract,50,Closed Won,243341.84,0.932,2024-11-07,20240702,226794.59,128,1,0
12728,2025-03-22,181,Industrial Scanner,45,Lead,11921.12,0.017,2025-07-20,20250322,202.66,120,0,0
12729,2023-01-13,451,Tablet Enterprise,84,Negotiation,12803.88,0.618,2023-05-16,20230113,7912.8,123,0,0
12730,2025-10-13,583,Connectivity Module,15,Proposal,16185.17,0.506,2026-04-25,20251013,8189.7,194,0,0
12731,2023-10-23,478,Medical Sensor,17,Lead,20695.3,0.043,2023-12-14,20231023,889.9,52,0,0
12732,2023-02-20,1018,Monitoring Device,28,Lead,8518.39,0.139,2023-07-25,20230220,1184.06,155,0,0
12733,2023-01-14,598,Service Contract,82,Negotiation,18270.01,0.789,2023-07-11,20230114,14415.04,178,0,0
12734,2025-07-29,905,Laptop Pro,53,Closed Won,65695.93,1.0,2026-01-05,20250729,65695.93,160,1,0
12735,2024-05-09,1061,Medical Sensor,12,Closed Lost,20379.44,0.036,2024-10-04,20240509,733.66,148,0,1
12736,2024-12-24,963,Legacy Workstation,70,Lead,41882.68,0.012,2025-01-31,20241224,502.59,38,0,0
12737,2024-01-24,713,Connectivity Module,85,Lead,5041.92,0.0,2024-04-03,20240124,0.0,70,0,0
12738,2022-11-20,1018,Medical Sensor,26,Proposal,7845.23,0.393,2023-06-08,20221120,3083.18,200,0,0
12739,2021-07-18,1079,Monitoring Device,29,Qualified,27190.45,0.359,2021-08-13,20210718,9761.37,26,0,0
12740,2024-07-31,450,Legacy Workstation,36,Qualified,51390.36,0.405,2025-02-23,20240731,20813.1,207,0,0
12741,2024-02-14,817,Service Contract,14,Negotiation,27652.38,0.783,2024-07-04,20240214,21651.81,141,0,0
12742,2024-12-21,267,Laptop Pro,18,Closed Lost,26832.93,0.0,2025-02-06,20241221,0.0,47,0,1
12743,2022-08-15,499,Accessory Kit,14,Lead,27249.01,0.108,2022-09-15,20220815,2942.89,31,0,0
12744,2025-02-02,556,Monitoring Device,6,Proposal,13567.46,0.573,2025-09-09,20250202,7774.15,219,0,0
12745,2022-08-18,351,Laptop Pro,61,Lead,23731.03,0.14,2022-12-19,20220818,3322.34,123,0,0
12746,2025-08-12,571,Tablet Enterprise,36,Closed Lost,83884.74,0.071,2025-10-05,20250812,5955.82,54,0,1
12747,2024-12-23,894,Industrial Scanner,71,Lead,15962.39,0.079,2025-07-19,20241223,1261.03,208,0,0
12748,2023-08-10,957,Monitoring Device,46,Closed Won,17228.66,0.896,2023-11-17,20230810,15436.88,99,1,0
12749,2023-09-07,700,Accessory Kit,60,Negotiation,412186.55,0.702,2024-01-14,20230907,289354.96,129,0,0
12750,2023-01-06,932,Monitoring Device,53,Proposal,29366.29,0.439,2023-07-24,20230106,12891.8,199,0,0
12751,2024-09-26,214,Industrial Scanner,18,Negotiation,22537.28,0.762,2024-10-24,20240926,17173.41,28,0,0
12752,2024-08-23,997,Industrial Scanner,60,Lead,8747.0,0.0,2024-09-14,20240823,0.0,22,0,0
12753,2024-07-12,856,Service Contract,58,Closed Lost,65556.15,0.053,2024-08-18,20240712,3474.48,37,0,1
12754,2025-03-20,335,Legacy Workstation,7,Lead,20534.42,0.076,2025-09-13,20250320,1560.62,177,0,0
12755,2021-07-17,252,Laptop Pro,73,Lead,47092.85,0.0,2021-08-29,20210717,0.0,43,0,0
12756,2024-02-03,614,Industrial Scanner,66,Proposal,27007.76,0.466,2024-05-16,20240203,12585.62,103,0,0
12757,2025-07-16,268,Legacy Workstation,17,Negotiation,48543.17,0.652,2025-08-13,20250716,31650.15,28,0,0
12758,2024-01-16,193,Connectivity Module,49,Proposal,34381.21,0.509,2024-08-02,20240116,17500.04,199,0,0
12759,2025-09-25,395,Laptop Standard,50,Proposal,26225.31,0.319,2026-04-12,20250925,8365.87,199,0,0
12760,2025-02-18,546,Industrial Scanner,41,Closed Lost,4034.61,0.014,2025-04-02,20250218,56.48,43,0,1
12761,2025-05-07,618,Laptop Standard,29,Negotiation,22198.88,0.658,2025-11-14,20250507,14606.86,191,0,0
12762,2025-09-11,173,Service Contract,31,Qualified,44192.4,0.275,2026-04-12,20250911,12152.91,213,0,0
12763,2023-01-08,192,Industrial Scanner,34,Lead,120443.31,0.161,2023-04-29,20230108,19391.37,111,0,0
12764,2024-09-12,666,Laptop Standard,16,Closed Lost,278918.49,0.025,2024-11-14,20240912,6972.96,63,0,1
12765,2022-08-25,1018,Service Contract,82,Lead,18638.17,0.171,2023-02-02,20220825,3187.13,161,0,0
12766,2024-04-23,999,Monitoring Device,85,Proposal,9436.57,0.327,2024-09-12,20240423,3085.76,142,0,0
12767,2023-02-23,548,Laptop Pro,62,Closed Won,24700.74,1.0,2023-03-23,20230223,24700.74,28,1,0
12768,2024-06-23,150,Monitoring Device,26,Qualified,12553.89,0.229,2024-08-08,20240623,2874.84,46,0,0
12769,2021-12-20,85,Industrial Scanner,27,Proposal,26908.95,0.403,2022-07-01,20211220,10844.31,193,0,0
12770,2023-11-27,150,Medical Sensor,82,Closed Won,103044.82,1.0,2024-02-03,20231127,103044.82,68,1,0
12771,2024-05-31,816,Industrial Scanner,43,Lead,34883.74,0.198,2024-09-04,20240531,6906.98,96,0,0
12772,2025-11-15,926,Industrial Scanner,50,Qualified,36420.47,0.327,2026-04-04,20251115,11909.49,140,0,0
12773,2025-05-19,400,Tablet Enterprise,71,Proposal,5191.85,0.389,2025-09-09,20250519,2019.63,113,0,0
12774,2023-10-12,401,Laptop Standard,49,Proposal,9418.23,0.583,2023-12-09,20231012,5490.83,58,0,0
12775,2023-11-18,918,Tablet Enterprise,26,Lead,41532.27,0.054,2024-06-07,20231118,2242.74,202,0,0
12776,2021-06-12,110,Tablet Enterprise,72,Qualified,154170.66,0.244,2022-01-12,20210612,37617.64,214,0,0
12777,2023-07-25,469,Service Contract,26,Negotiation,38481.52,0.615,2024-02-09,20230725,23666.13,199,0,0
12778,2023-01-30,136,Monitoring Device,75,Negotiation,19713.68,0.554,2023-06-25,20230130,10921.38,146,0,0
