split,split_row_number,product_id,region_id,year_month,driver_rank,feature,feature_label,explained_class_num,explained_class,explained_class_probability,contribution_to_explained_class_probability,contribution_to_high_risk_probability,contribution_percentage_points,direction
scoring,1496,1149,6,2025-12-01,4,unit_share_lag_1m,Unit Share Lag 1M,1,Medium Risk,0.850533622036921,0.02824107745822004,-0.04817790359745171,2.8241077458220043,increases predicted class probability
scoring,1496,1149,6,2025-12-01,5,product_unit_share_category_region,Product Unit Share Category Region,1,Medium Risk,0.850533622036921,0.027490492707664755,0.0029923549917675886,2.7490492707664753,increases predicted class probability
scoring,1497,1149,7,2025-12-01,1,revenue_volatility_3m,Revenue Volatility 3M,1,Medium Risk,0.8559687047376376,0.07337982810937216,0.0011825579142755774,7.337982810937216,increases predicted class probability
scoring,1497,1149,7,2025-12-01,2,risk_factor_volatility,Risk Factor Volatility,1,Medium Risk,0.8559687047376376,0.06853357126220712,0.0010999087598796706,6.853357126220712,increases predicted class probability
scoring,1497,1149,7,2025-12-01,3,unit_share_lag_1m,Unit Share Lag 1M,1,Medium Risk,0.8559687047376376,0.047227143527475084,-0.0226355537459282,4.722714352747508,increases predicted class probability
scoring,1497,1149,7,2025-12-01,4,volatility_3m,Volatility 3M,1,Medium Risk,0.8559687047376376,0.0385645446493528,0.003834742922464944,3.85645446493528,increases predicted class probability
scoring,1497,1149,7,2025-12-01,5,revenue_lag_1m,Revenue Lag 1M,1,Medium Risk,0.8559687047376376,0.03311555154588426,-0.018218082438195997,3.3115551545884263,increases predicted class probability
scoring,1498,1149,8,2025-12-01,1,risk_factor_volatility,Risk Factor Volatility,0,Low Risk,0.6027525492117268,0.12957766223092848,-0.0034100388718007065,12.957766223092849,increases predicted class probability
scoring,1498,1149,8,2025-12-01,2,revenue_volatility_3m,Revenue Volatility 3M,0,Low Risk,0.6027525492117268,-0.07753515004519759,0.0018122403185532598,-7.753515004519759,decreases predicted class probability
scoring,1498,1149,8,2025-12-01,3,volatility_3m,Volatility 3M,0,Low Risk,0.6027525492117268,-0.060003041245602844,0.004681835277599482,-6.000304124560285,decreases predicted class probability
scoring,1498,1149,8,2025-12-01,4,revenue_at_risk_proxy,Revenue At Risk Proxy,0,Low Risk,0.6027525492117268,0.0310602294531485,-0.02252918598007635,3.10602294531485,increases predicted class probability
scoring,1498,1149,8,2025-12-01,5,unit_share_lag_1m,Unit Share Lag 1M,0,Low Risk,0.6027525492117268,0.03060353338381132,-0.01994991185244058,3.0603533383811317,increases predicted class probability
scoring,1499,1149,9,2025-12-01,1,revenue_at_risk_proxy,Revenue At Risk Proxy,0,Low Risk,1.0,0.056233308091767825,-0.04638250442036454,5.623330809176783,increases predicted class probability
scoring,1499,1149,9,2025-12-01,2,revenue,Revenue,0,Low Risk,1.0,0.050753169585958595,-0.040931437631717804,5.0753169585958595,increases predicted class probability
scoring,1499,1149,9,2025-12-01,3,cogs_eur,Cogs Eur,0,Low Risk,1.0,0.043226975633781126,-0.037098827113771146,4.322697563378113,increases predicted class probability
scoring,1499,1149,9,2025-12-01,4,no_sales_flag,No Sales Flag,0,Low Risk,1.0,0.04192654737867168,-0.035959697399537874,4.1926547378671675,increases predicted class probability
scoring,1499,1149,9,2025-12-01,5,units_sold,Units Sold,0,Low Risk,1.0,0.03962526419988275,-0.033777423230959475,3.962526419988275,increases predicted class probability
scoring,1500,1150,1,2025-12-01,1,revenue_volatility_3m,Revenue Volatility 3M,1,Medium Risk,0.48105879755832875,0.09113059586389542,-0.1330607567956099,9.113059586389543,increases predicted class probability
scoring,1500,1150,1,2025-12-01,2,volatility_3m,Volatility 3M,1,Medium Risk,0.48105879755832875,0.07404164415657634,-0.11364288273374033,7.404164415657634,increases predicted class probability
scoring,1500,1150,1,2025-12-01,3,risk_factor_volatility,Risk Factor Volatility,1,Medium Risk,0.48105879755832875,0.05701727550607358,-0.08469168888732069,5.701727550607358,increases predicted class probability
scoring,1500,1150,1,2025-12-01,4,unit_share_lag_1m,Unit Share Lag 1M,1,Medium Risk,0.48105879755832875,-0.03468201304714212,0.05239052529632944,-3.468201304714212,decreases predicted class probability
scoring,1500,1150,1,2025-12-01,5,units_lag_1m,Units Lag 1M,1,Medium Risk,0.48105879755832875,-0.02849842958920049,0.04289129658152499,-2.849842958920049,decreases predicted class probability
scoring,1501,1150,10,2025-12-01,1,trend_slope_3m,Trend Slope 3M,2,High Risk,0.7566535014037485,0.05703382919880302,0.05703382919880302,5.703382919880302,increases predicted class probability
scoring,1501,1150,10,2025-12-01,2,customers_lag_1m,Customers Lag 1M,2,High Risk,0.7566535014037485,0.047290385132133565,0.047290385132133565,4.729038513213356,increases predicted class probability
scoring,1501,1150,10,2025-12-01,3,volatility_3m,Volatility 3M,2,High Risk,0.7566535014037485,0.045159131295749944,0.045159131295749944,4.515913129574995,increases predicted class probability
scoring,1501,1150,10,2025-12-01,4,unit_share_lag_1m,Unit Share Lag 1M,2,High Risk,0.7566535014037485,0.04441289389526762,0.04441289389526762,4.441289389526762,increases predicted class probability
scoring,1501,1150,10,2025-12-01,5,units_lag_1m,Units Lag 1M,2,High Risk,0.7566535014037485,0.04110134884919663,0.04110134884919663,4.110134884919663,increases predicted class probability
scoring,1502,1150,2,2025-12-01,1,revenue_volatility_3m,Revenue Volatility 3M,0,Low Risk,0.8079354875228673,0.0630590136239093,-0.0019821117860219523,6.305901362390929,increases predicted class probability
scoring,1502,1150,2,2025-12-01,2,volatility_3m,Volatility 3M,0,Low Risk,0.8079354875228673,0.057638162738382355,-0.003366033607254972,5.763816273838236,increases predicted class probability
scoring,1502,1150,2,2025-12-01,3,revenue_at_risk_proxy,Revenue At Risk Proxy,0,Low Risk,0.8079354875228673,0.034274985791599696,-0.023195844511068976,3.4274985791599697,increases predicted class probability
scoring,1502,1150,2,2025-12-01,4,revenue,Revenue,0,Low Risk,0.8079354875228673,0.03408759279470967,-0.02292612848518289,3.408759279470967,increases predicted class probability
scoring,1502,1150,2,2025-12-01,5,order_count,Order Count,0,Low Risk,0.8079354875228673,0.03400212189963568,-0.02207715867541836,3.400212189963568,increases predicted class probability
scoring,1503,1150,3,2025-12-01,1,customers_lag_1m,Customers Lag 1M,1,Medium Risk,0.7514208528409217,0.03742409496049816,-0.05287461319057179,3.7424094960498158,increases predicted class probability
scoring,1503,1150,3,2025-12-01,2,units_lag_1m,Units Lag 1M,1,Medium Risk,0.7514208528409217,0.0334342155452764,-0.046128366339320354,3.3434215545276396,increases predicted class probability
scoring,1503,1150,3,2025-12-01,3,unit_share_lag_1m,Unit Share Lag 1M,1,Medium Risk,0.7514208528409217,0.030420363378278394,-0.05028968439856818,3.0420363378278394,increases predicted class probability
scoring,1503,1150,3,2025-12-01,4,product_unit_share_category_region,Product Unit Share Category Region,1,Medium Risk,0.7514208528409217,0.028457365855779536,1.8397225036635167e-05,2.8457365855779537,increases predicted class probability
scoring,1503,1150,3,2025-12-01,5,revenue_lag_1m,Revenue Lag 1M,1,Medium Risk,0.7514208528409217,0.02615341148995789,-0.03615750490872895,2.615341148995789,increases predicted class probability
scoring,1504,1150,4,2025-12-01,1,unit_share_lag_1m,Unit Share Lag 1M,1,Medium Risk,0.7350954065178535,0.04835231374000633,-0.06517551655834633,4.8352313740006325,increases predicted class probability
scoring,1504,1150,4,2025-12-01,2,customers_lag_1m,Customers Lag 1M,1,Medium Risk,0.7350954065178535,0.04226781147605033,-0.058795636725447666,4.226781147605033,increases predicted class probability
scoring,1504,1150,4,2025-12-01,3,units_lag_1m,Units Lag 1M,1,Medium Risk,0.7350954065178535,0.038922576873723726,-0.055372349146395,3.8922576873723727,increases predicted class probability
scoring,1504,1150,4,2025-12-01,4,mom_units_growth_pct,Mom Units Growth Pct,1,Medium Risk,0.7350954065178535,0.03544044255081768,-0.03916626553878687,3.5440442550817677,increases predicted class probability
scoring,1504,1150,4,2025-12-01,5,revenue_lag_1m,Revenue Lag 1M,1,Medium Risk,0.7350954065178535,0.03411069837085004,-0.04354235067739724,3.411069837085004,increases predicted class probability
scoring,1505,1150,5,2025-12-01,1,unit_share_lag_1m,Unit Share Lag 1M,1,Medium Risk,0.7715346536043753,0.03901340960163121,-0.05998297276464741,3.901340960163121,increases predicted class probability
scoring,1505,1150,5,2025-12-01,2,customers_lag_1m,Customers Lag 1M,1,Medium Risk,0.7715346536043753,0.03768655860968161,-0.05352430175606226,3.768655860968161,increases predicted class probability
scoring,1505,1150,5,2025-12-01,3,units_lag_1m,Units Lag 1M,1,Medium Risk,0.7715346536043753,0.03339333995050928,-0.04589207106368472,3.339333995050928,increases predicted class probability
scoring,1505,1150,5,2025-12-01,4,revenue_lag_1m,Revenue Lag 1M,1,Medium Risk,0.7715346536043753,0.024312356561296416,-0.032906308414541625,2.4312356561296418,increases predicted class probability
scoring,1505,1150,5,2025-12-01,5,customer_count_growth_pct,Customer Count Growth Pct,1,Medium Risk,0.7715346536043753,0.021964453634767622,-0.017912045141590748,2.1964453634767622,increases predicted class probability
scoring,1506,1150,6,2025-12-01,1,volatility_3m,Volatility 3M,0,Low Risk,0.7334862763104825,0.06373071210238722,-0.13686512951547844,6.373071210238722,increases predicted class probability
scoring,1506,1150,6,2025-12-01,2,revenue_volatility_3m,Revenue Volatility 3M,0,Low Risk,0.7334862763104825,0.05927904414405868,-0.12211446351162669,5.927904414405868,increases predicted class probability
scoring,1506,1150,6,2025-12-01,3,product_unit_share_category_region,Product Unit Share Category Region,0,Low Risk,0.7334862763104825,0.04965281065311828,-0.027091232152291186,4.965281065311828,increases predicted class probability
scoring,1506,1150,6,2025-12-01,4,customer_share_category_region,Customer Share Category Region,0,Low Risk,0.7334862763104825,0.044906332705655486,-0.02356761324352213,4.4906332705655485,increases predicted class probability
scoring,1506,1150,6,2025-12-01,5,inventory_months_cover,Inventory Months Cover,0,Low Risk,0.7334862763104825,0.042122737639071706,-0.02093211758244378,4.21227376390717,increases predicted class probability
scoring,1507,1150,7,2025-12-01,1,revenue_at_risk_proxy,Revenue At Risk Proxy,0,Low Risk,0.9965754800165114,0.051566131531859724,-0.03911921137460607,5.1566131531859725,increases predicted class probability
scoring,1507,1150,7,2025-12-01,2,order_count,Order Count,0,Low Risk,0.9965754800165114,0.048016817348527224,-0.036772448680806084,4.801681734852722,increases predicted class probability
scoring,1507,1150,7,2025-12-01,3,revenue,Revenue,0,Low Risk,0.9965754800165114,0.04537086326032822,-0.03386301699747577,4.5370863260328225,increases predicted class probability
scoring,1507,1150,7,2025-12-01,4,product_unit_share_category_region,Product Unit Share Category Region,0,Low Risk,0.9965754800165114,0.038511206930397675,-0.02928733392370579,3.8511206930397677,increases predicted class probability
scoring,1507,1150,7,2025-12-01,5,cogs_eur,Cogs Eur,0,Low Risk,0.9965754800165114,0.038299250712271304,-0.03032531099952269,3.82992507122713,increases predicted class probability
scoring,1508,1150,8,2025-12-01,1,revenue_volatility_3m,Revenue Volatility 3M,1,Medium Risk,0.705065166776277,0.1151287887860258,-0.15933670761947843,11.51287887860258,increases predicted class probability
scoring,1508,1150,8,2025-12-01,2,volatility_3m,Volatility 3M,1,Medium Risk,0.705065166776277,0.09334902130625282,-0.12569801139590336,9.334902130625283,increases predicted class probability
scoring,1508,1150,8,2025-12-01,3,risk_factor_volatility,Risk Factor Volatility,1,Medium Risk,0.705065166776277,0.06324701231269293,-0.09130793205578287,6.324701231269294,increases predicted class probability
scoring,1508,1150,8,2025-12-01,4,unit_share_lag_1m,Unit Share Lag 1M,1,Medium Risk,0.705065166776277,-0.034910270245922574,0.051829924201051134,-3.4910270245922574,decreases predicted class probability
scoring,1508,1150,8,2025-12-01,5,rolling_units_std_3m,Rolling Units Std 3M,1,Medium Risk,0.705065166776277,0.03444339934230255,-0.04418339200781545,3.4443399342302548,increases predicted class probability
scoring,1509,1150,9,2025-12-01,1,units_lag_3m,Units Lag 3M,0,Low Risk,0.8391470067042891,0.07725689533998507,-0.0006811779336730894,7.725689533998508,increases predicted class probability
scoring,1509,1150,9,2025-12-01,2,units_acceleration_3m,Units Acceleration 3M,0,Low Risk,0.8391470067042891,0.05121605239081122,0.0002204533833194398,5.121605239081122,increases predicted class probability
scoring,1509,1150,9,2025-12-01,3,risk_factor_volatility,Risk Factor Volatility,0,Low Risk,0.8391470067042891,0.038329621965257715,-0.0009396312848605978,3.8329621965257714,increases predicted class probability
scoring,1509,1150,9,2025-12-01,4,revenue,Revenue,0,Low Risk,0.8391470067042891,0.03632464516404615,-0.023894705411726985,3.6324645164046148,increases predicted class probability
scoring,1509,1150,9,2025-12-01,5,revenue_at_risk_proxy,Revenue At Risk Proxy,0,Low Risk,0.8391470067042891,0.032312179563291146,-0.022744489318631038,3.2312179563291146,increases predicted class probability
scoring,1510,1151,1,2025-12-01,1,unit_share_lag_1m,Unit Share Lag 1M,1,Medium Risk,0.6582547292729859,0.03684812948516963,-0.046164357445525335,3.6848129485169627,increases predicted class probability
scoring,1510,1151,1,2025-12-01,2,units_lag_1m,Units Lag 1M,1,Medium Risk,0.6582547292729859,0.03518866104428124,-0.04644866385881829,3.518866104428124,increases predicted class probability
scoring,1510,1151,1,2025-12-01,3,pipeline_value_per_customer,Pipeline Value Per Customer,1,Medium Risk,0.6582547292729859,-0.03108447026553267,-0.000832281021235699,-3.108447026553267,decreases predicted class probability
scoring,1510,1151,1,2025-12-01,4,customers_lag_1m,Customers Lag 1M,1,Medium Risk,0.6582547292729859,0.029624169959647405,-0.04205178579168407,2.9624169959647406,increases predicted class probability
scoring,1510,1151,1,2025-12-01,5,units_vs_6m_avg_pct,Units Vs 6M Avg Pct,1,Medium Risk,0.6582547292729859,0.02597251110290353,-0.011017051876558609,2.597251110290353,increases predicted class probability
scoring,1511,1151,10,2025-12-01,1,customers_lag_1m,Customers Lag 1M,1,Medium Risk,0.779071668957485,0.048247072206202515,-0.06884971736343677,4.824707220620252,increases predicted class probability
scoring,1511,1151,10,2025-12-01,2,units_lag_1m,Units Lag 1M,1,Medium Risk,0.779071668957485,0.03998956220455513,-0.05559451514533834,3.998956220455513,increases predicted class probability
scoring,1511,1151,10,2025-12-01,3,unit_share_lag_1m,Unit Share Lag 1M,1,Medium Risk,0.779071668957485,0.03800062904960239,-0.05465592547633714,3.8000629049602392,increases predicted class probability
scoring,1511,1151,10,2025-12-01,4,mom_units_growth_pct,Mom Units Growth Pct,1,Medium Risk,0.779071668957485,0.036616691984200964,-0.046220116042248155,3.661669198420096,increases predicted class probability
scoring,1511,1151,10,2025-12-01,5,revenue_lag_1m,Revenue Lag 1M,1,Medium Risk,0.779071668957485,0.0343133454866904,-0.04987168683040863,3.4313345486690396,increases predicted class probability
scoring,1512,1151,2,2025-12-01,1,revenue_at_risk_proxy,Revenue At Risk Proxy,0,Low Risk,0.9998021516509213,0.05057629941099319,-0.0372839064709784,5.057629941099319,increases predicted class probability
scoring,1512,1151,2,2025-12-01,2,order_count,Order Count,0,Low Risk,0.9998021516509213,0.045405456925522954,-0.03426713772134706,4.540545692552295,increases predicted class probability
scoring,1512,1151,2,2025-12-01,3,revenue,Revenue,0,Low Risk,0.9998021516509213,0.04233631882277591,-0.03067329106498483,4.2336318822775905,increases predicted class probability
scoring,1512,1151,2,2025-12-01,4,product_unit_share_category_region,Product Unit Share Category Region,0,Low Risk,0.9998021516509213,0.03648696643065879,-0.027343864889650828,3.648696643065879,increases predicted class probability
scoring,1512,1151,2,2025-12-01,5,units_sold,Units Sold,0,Low Risk,0.9998021516509213,0.03607772690377573,-0.02804567414854368,3.607772690377573,increases predicted class probability
scoring,1513,1151,3,2025-12-01,1,risk_factor_volatility,Risk Factor Volatility,2,High Risk,0.7256602997239016,-0.07687165570550335,-0.07687165570550335,-7.687165570550334,decreases predicted class probability
scoring,1513,1151,3,2025-12-01,2,volatility_3m,Volatility 3M,2,High Risk,0.7256602997239016,0.0719743488604396,0.0719743488604396,7.19743488604396,increases predicted class probability
scoring,1513,1151,3,2025-12-01,3,unit_share_lag_1m,Unit Share Lag 1M,2,High Risk,0.7256602997239016,0.0510328521094957,0.0510328521094957,5.10328521094957,increases predicted class probability
scoring,1513,1151,3,2025-12-01,4,trend_slope_3m,Trend Slope 3M,2,High Risk,0.7256602997239016,0.05050289782501319,0.05050289782501319,5.050289782501319,increases predicted class probability
scoring,1513,1151,3,2025-12-01,5,revenue_volatility_3m,Revenue Volatility 3M,2,High Risk,0.7256602997239016,0.049095505912870305,0.049095505912870305,4.90955059128703,increases predicted class probability
scoring,1514,1151,4,2025-12-01,1,customer_share_category_region,Customer Share Category Region,1,Medium Risk,0.6432645521467603,-0.04669631079664783,0.003168529539241187,-4.669631079664783,decreases predicted class probability
scoring,1514,1151,4,2025-12-01,2,customers_lag_1m,Customers Lag 1M,1,Medium Risk,0.6432645521467603,0.033264196390246775,-0.046332502976580696,3.3264196390246776,increases predicted class probability
scoring,1514,1151,4,2025-12-01,3,unit_share_lag_1m,Unit Share Lag 1M,1,Medium Risk,0.6432645521467603,0.03303789039625402,-0.047039411817707204,3.303789039625402,increases predicted class probability
scoring,1514,1151,4,2025-12-01,4,units_vs_6m_avg_pct,Units Vs 6M Avg Pct,1,Medium Risk,0.6432645521467603,0.030156018935202415,-0.010979342463772418,3.0156018935202415,increases predicted class probability
scoring,1514,1151,4,2025-12-01,5,revenue_lag_1m,Revenue Lag 1M,1,Medium Risk,0.6432645521467603,0.02827251985746505,-0.03816407169473479,2.827251985746505,increases predicted class probability
scoring,1515,1151,5,2025-12-01,1,unit_share_lag_1m,Unit Share Lag 1M,1,Medium Risk,0.6164616302078748,0.041634966927542795,-0.05326971599161753,4.163496692754279,increases predicted class probability
scoring,1515,1151,5,2025-12-01,2,revenue_lag_1m,Revenue Lag 1M,1,Medium Risk,0.6164616302078748,0.038816874591510474,-0.05026063621460116,3.8816874591510473,increases predicted class probability
scoring,1515,1151,5,2025-12-01,3,units_lag_1m,Units Lag 1M,1,Medium Risk,0.6164616302078748,0.03789740669817644,-0.05171730421255874,3.789740669817644,increases predicted class probability
scoring,1515,1151,5,2025-12-01,4,customers_lag_1m,Customers Lag 1M,1,Medium Risk,0.6164616302078748,0.03753645728583358,-0.051901393323597306,3.753645728583358,increases predicted class probability
scoring,1515,1151,5,2025-12-01,5,trend_slope_3m,Trend Slope 3M,1,Medium Risk,0.6164616302078748,0.025847314975332127,-0.03613887634040498,2.5847314975332125,increases predicted class probability
scoring,1516,1151,6,2025-12-01,1,units_lag_3m,Units Lag 3M,0,Low Risk,0.9081890674634903,0.0488932304265967,-0.0004706361349866088,4.88932304265967,increases predicted class probability
scoring,1516,1151,6,2025-12-01,2,revenue,Revenue,0,Low Risk,0.9081890674634903,0.0342651680804297,-0.02273174719209506,3.42651680804297,increases predicted class probability
scoring,1516,1151,6,2025-12-01,3,revenue_at_risk_proxy,Revenue At Risk Proxy,0,Low Risk,0.9081890674634903,0.03314327518158905,-0.02299508000621018,3.3143275181589047,increases predicted class probability
scoring,1516,1151,6,2025-12-01,4,order_count,Order Count,0,Low Risk,0.9081890674634903,0.02993802045139773,-0.019201117240952574,2.993802045139773,increases predicted class probability
scoring,1516,1151,6,2025-12-01,5,revenue_percentile_category_region,Revenue Percentile Category Region,0,Low Risk,0.9081890674634903,0.02643230188134404,-0.007343369564125927,2.643230188134404,increases predicted class probability
scoring,1517,1151,7,2025-12-01,1,trend_slope_6m,Trend Slope 6M,1,Medium Risk,0.741557401127426,0.15295811090753433,-0.20238977657147714,15.295811090753434,increases predicted class probability
scoring,1517,1151,7,2025-12-01,2,units_lag_3m,Units Lag 3M,1,Medium Risk,0.741557401127426,0.1328943322491373,-0.16822747318571238,13.28943322491373,increases predicted class probability
scoring,1517,1151,7,2025-12-01,3,trend_slope_3m,Trend Slope 3M,1,Medium Risk,0.741557401127426,0.13238795102683182,-0.1685982348255966,13.238795102683182,increases predicted class probability
scoring,1517,1151,7,2025-12-01,4,unit_share_lag_1m,Unit Share Lag 1M,1,Medium Risk,0.741557401127426,-0.03186257594756624,0.044661432871998176,-3.186257594756624,decreases predicted class probability
scoring,1517,1151,7,2025-12-01,5,customers_lag_1m,Customers Lag 1M,1,Medium Risk,0.741557401127426,-0.029867091599748485,0.042438355901105465,-2.9867091599748488,decreases predicted class probability
scoring,1518,1151,8,2025-12-01,1,volatility_3m,Volatility 3M,1,Medium Risk,0.6696122651496664,0.11979787062282814,-0.19166219864066666,11.979787062282814,increases predicted class probability
scoring,1518,1151,8,2025-12-01,2,revenue_volatility_3m,Revenue Volatility 3M,1,Medium Risk,0.6696122651496664,0.09304574129313685,-0.1429231950950236,9.304574129313686,increases predicted class probability
scoring,1518,1151,8,2025-12-01,3,risk_factor_volatility,Risk Factor Volatility,1,Medium Risk,0.6696122651496664,0.04136874795416763,-0.06425964898293646,4.136874795416763,increases predicted class probability
scoring,1518,1151,8,2025-12-01,4,rolling_units_cv_6m,Rolling Units Cv 6M,1,Medium Risk,0.6696122651496664,0.03460797915291689,-0.054860491118838534,3.460797915291689,increases predicted class probability
scoring,1518,1151,8,2025-12-01,5,unit_share_lag_1m,Unit Share Lag 1M,1,Medium Risk,0.6696122651496664,-0.03368962315321601,0.04957880418383659,-3.368962315321601,decreases predicted class probability
scoring,1519,1151,9,2025-12-01,1,unit_share_lag_1m,Unit Share Lag 1M,1,Medium Risk,0.825216092961068,0.04299302745126519,-0.06110743431109012,4.299302745126519,increases predicted class probability
scoring,1519,1151,9,2025-12-01,2,customers_lag_1m,Customers Lag 1M,1,Medium Risk,0.825216092961068,0.038912436350659343,-0.05497909946015553,3.8912436350659343,increases predicted class probability
scoring,1519,1151,9,2025-12-01,3,units_lag_1m,Units Lag 1M,1,Medium Risk,0.825216092961068,0.037440161123571514,-0.05188868511234041,3.7440161123571514,increases predicted class probability
scoring,1519,1151,9,2025-12-01,4,product_unit_share_category_region,Product Unit Share Category Region,1,Medium Risk,0.825216092961068,0.029358023439842867,3.2240157385223414e-05,2.9358023439842866,increases predicted class probability
scoring,1519,1151,9,2025-12-01,5,revenue_lag_1m,Revenue Lag 1M,1,Medium Risk,0.825216092961068,0.02833895855946857,-0.03959615939595897,2.833895855946857,increases predicted class probability
scoring,1520,1152,1,2025-12-01,1,customer_share_category_region,Customer Share Category Region,0,Low Risk,0.648769812535185,0.06580362946992915,-0.030783796255014165,6.580362946992915,increases predicted class probability
scoring,1520,1152,1,2025-12-01,2,product_revenue_share_category_region,Product Revenue Share Category Region,0,Low Risk,0.648769812535185,0.029044443016994388,-0.01232059480769276,2.904444301699439,increases predicted class probability
scoring,1520,1152,1,2025-12-01,3,product_unit_share_category_region,Product Unit Share Category Region,0,Low Risk,0.648769812535185,0.025114109309561403,-0.011041154485977912,2.5114109309561403,increases predicted class probability
scoring,1520,1152,1,2025-12-01,4,revenue_percentile_category_region,Revenue Percentile Category Region,0,Low Risk,0.648769812535185,0.024169169052665352,-0.006148397312598817,2.416916905266535,increases predicted class probability
scoring,1520,1152,1,2025-12-01,5,unit_rank_category_region,Unit Rank Category Region,0,Low Risk,0.648769812535185,0.021803779263387238,-0.0044131319649527425,2.180377926338724,increases predicted class probability
scoring,1521,1152,10,2025-12-01,1,revenue_at_risk_proxy,Revenue At Risk Proxy,0,Low Risk,1.0,0.056233308091767825,-0.04638250442036454,5.623330809176783,increases predicted class probability
scoring,1521,1152,10,2025-12-01,2,revenue,Revenue,0,Low Risk,1.0,0.050753169585958595,-0.040931437631717804,5.0753169585958595,increases predicted class probability
scoring,1521,1152,10,2025-12-01,3,cogs_eur,Cogs Eur,0,Low Risk,1.0,0.043226975633781126,-0.037098827113771146,4.322697563378113,increases predicted class probability
scoring,1521,1152,10,2025-12-01,4,no_sales_flag,No Sales Flag,0,Low Risk,1.0,0.04192654737867168,-0.035959697399537874,4.1926547378671675,increases predicted class probability
scoring,1521,1152,10,2025-12-01,5,units_sold,Units Sold,0,Low Risk,1.0,0.03962526419988275,-0.033777423230959475,3.962526419988275,increases predicted class probability
scoring,1522,1152,2,2025-12-01,1,order_count,Order Count,0,Low Risk,0.7212628983771759,0.03594181889237873,-0.02454394020112141,3.5941818892378725,increases predicted class probability
scoring,1522,1152,2,2025-12-01,2,rolling_units_mean_6m,Rolling Units Mean 6M,0,Low Risk,0.7212628983771759,-0.03494389544425976,0.0026352516678812767,-3.494389544425976,decreases predicted class probability
scoring,1522,1152,2,2025-12-01,3,revenue,Revenue,0,Low Risk,0.7212628983771759,0.03428607739133966,-0.023215577519186254,3.428607739133966,increases predicted class probability
scoring,1522,1152,2,2025-12-01,4,revenue_at_risk_proxy,Revenue At Risk Proxy,0,Low Risk,0.7212628983771759,0.0328523493810114,-0.02297305328058024,3.28523493810114,increases predicted class probability
scoring,1522,1152,2,2025-12-01,5,unit_share_lag_1m,Unit Share Lag 1M,0,Low Risk,0.7212628983771759,0.029918080039932123,-0.01898746785302368,2.9918080039932122,increases predicted class probability
scoring,1523,1152,3,2025-12-01,1,customers_lag_1m,Customers Lag 1M,1,Medium Risk,0.6471665191697259,0.03730556710450909,-0.05784757166289914,3.7305567104509088,increases predicted class probability
scoring,1523,1152,3,2025-12-01,2,units_lag_1m,Units Lag 1M,1,Medium Risk,0.6471665191697259,0.03017318980636123,-0.042000681789474054,3.017318980636123,increases predicted class probability
scoring,1523,1152,3,2025-12-01,3,revenue_lag_1m,Revenue Lag 1M,1,Medium Risk,0.6471665191697259,0.028072837138690524,-0.03640323243164677,2.8072837138690523,increases predicted class probability
scoring,1523,1152,3,2025-12-01,4,unit_share_lag_1m,Unit Share Lag 1M,1,Medium Risk,0.6471665191697259,0.025453689640895727,-0.04469890986014335,2.5453689640895725,increases predicted class probability
scoring,1523,1152,3,2025-12-01,5,customer_count_growth_pct,Customer Count Growth Pct,1,Medium Risk,0.6471665191697259,-0.022717863564745436,0.010636470931875258,-2.2717863564745437,decreases predicted class probability
scoring,1524,1152,4,2025-12-01,1,customer_share_category_region,Customer Share Category Region,1,Medium Risk,0.4972291701019865,-0.051736486230984216,0.0025430954837320436,-5.173648623098422,decreases predicted class probability
scoring,1524,1152,4,2025-12-01,2,unit_share_lag_1m,Unit Share Lag 1M,1,Medium Risk,0.4972291701019865,0.04193502692655073,-0.04882832526164765,4.193502692655073,increases predicted class probability
scoring,1524,1152,4,2025-12-01,3,customers_lag_1m,Customers Lag 1M,1,Medium Risk,0.4972291701019865,0.03633751777637188,-0.05322399063954766,3.633751777637188,increases predicted class probability
scoring,1524,1152,4,2025-12-01,4,units_lag_1m,Units Lag 1M,1,Medium Risk,0.4972291701019865,0.03158406925007492,-0.046670112191656274,3.1584069250074918,increases predicted class probability
scoring,1524,1152,4,2025-12-01,5,revenue_lag_1m,Revenue Lag 1M,1,Medium Risk,0.4972291701019865,0.025352751213559233,-0.03355368865402961,2.535275121355923,increases predicted class probability
scoring,1525,1152,5,2025-12-01,1,rolling_units_cv_6m,Rolling Units Cv 6M,2,High Risk,0.49699880413005665,-0.06846443165160852,-0.06846443165160852,-6.846443165160852,decreases predicted class probability
scoring,1525,1152,5,2025-12-01,2,volatility_3m,Volatility 3M,2,High Risk,0.49699880413005665,0.05845375537507571,0.05845375537507571,5.845375537507571,increases predicted class probability
scoring,1525,1152,5,2025-12-01,3,trend_slope_3m,Trend Slope 3M,2,High Risk,0.49699880413005665,0.054810381184742754,0.054810381184742754,5.481038118474276,increases predicted class probability
scoring,1525,1152,5,2025-12-01,4,unit_share_lag_1m,Unit Share Lag 1M,2,High Risk,0.49699880413005665,0.050380451681147395,0.050380451681147395,5.038045168114739,increases predicted class probability
scoring,1525,1152,5,2025-12-01,5,revenue_volatility_3m,Revenue Volatility 3M,2,High Risk,0.49699880413005665,0.047024920467569155,0.047024920467569155,4.702492046756915,increases predicted class probability
