year_month,customer_id,product_id,units_sold,revenue,order_count,avg_discount_pct
2024-12,137,1096,21,19834.2,1,0.124
2024-12,137,1120,8,712.52,1,0.111
2024-12,139,1100,32,49333.9,1,0.058
2024-12,14,1170,10,751.26,1,0.04
2024-12,14,1188,26,5901.14,1,0.107
2024-12,141,1116,11,17259.38,1,0.058
2024-12,143,1022,11,8129.25,1,0.069
2024-12,143,1058,10,5269.68,1,0.093
2024-12,143,1083,52,40916.7,1,0.074
2024-12,146,1007,117,115029.0,1,0.123
2024-12,146,1008,62,41742.32,1,0.259
2024-12,146,1031,81,46575.32,1,0.168
2024-12,146,1164,58,2458.27,1,0.178
2024-12,146,1180,94,20525.26,1,0.232
2024-12,147,1096,7,7582.73,1,0.027
2024-12,147,1119,7,11959.26,1,0.01
2024-12,147,1144,3,1938.69,1,0.0
2024-12,148,1052,13,5427.34,1,0.07
2024-12,148,1070,60,8703.05,1,0.087
2024-12,149,1060,108,13333.21,1,0.286
2024-12,149,1085,89,63239.5,1,0.241
2024-12,149,1106,55,71532.38,1,0.141
2024-12,149,1160,81,5716.56,1,0.219
2024-12,15,1197,4,972.15,1,0.04
2024-12,151,1055,24,10800.72,1,0.087
2024-12,154,1147,7,4794.53,1,0.121
2024-12,154,1191,9,2397.28,1,0.063
2024-12,156,1199,20,4890.77,1,0.104
2024-12,157,1114,111,145170.52,1,0.179
2024-12,157,1153,91,54397.31,1,0.261
2024-12,159,1199,17,4391.26,1,0.088
2024-12,160,1025,4,3378.52,1,0.061
2024-12,161,1062,18,4108.38,1,0.126
2024-12,161,1140,13,12323.51,1,0.098
2024-12,161,1151,9,5652.17,1,0.08
2024-12,161,1161,31,1893.76,1,0.118
2024-12,161,1178,24,1129.75,1,0.084
2024-12,161,1192,22,6217.31,1,0.005
2024-12,162,1165,34,1962.53,1,0.1
2024-12,163,1037,71,38436.07,1,0.204
2024-12,163,1090,102,59739.82,1,0.29
2024-12,163,1096,94,78822.38,1,0.221
2024-12,163,1105,53,80106.79,1,0.226
2024-12,163,1128,77,3711.16,1,0.194
2024-12,163,1134,97,7233.83,1,0.216
2024-12,163,1161,45,2615.98,1,0.168
2024-12,163,1174,86,4063.55,1,0.212
2024-12,164,1001,17,12255.99,1,
2024-12,164,1010,5,4640.51,1,0.156
2024-12,164,1023,11,7303.68,1,0.038
2024-12,164,1032,17,10279.19,1,0.08
2024-12,164,1041,22,6835.0,1,0.134
2024-12,164,1056,7,2990.32,1,0.089
2024-12,164,1061,23,2611.45,1,0.182
2024-12,164,1082,14,12359.21,1,0.124
2024-12,164,1088,12,11925.23,1,0.058
2024-12,164,1096,14,13595.61,1,0.093
2024-12,164,1137,22,1561.74,1,0.053
2024-12,164,1175,10,564.0,1,0.152
2024-12,164,1189,15,3559.97,1,0.091
2024-12,165,1024,23,11770.15,1,0.134
2024-12,167,1143,75,55837.39,1,0.125
2024-12,168,1191,7,1815.64,1,0.135
2024-12,169,1113,11,21576.62,1,0.024
2024-12,169,1127,9,747.18,1,0.163
2024-12,169,1178,10,412.89,1,0.145
2024-12,17,1049,47,15162.09,1,0.102
2024-12,17,1102,56,78524.37,1,0.113
2024-12,17,1134,72,5454.98,1,0.17
2024-12,17,1150,46,30875.09,1,0.149
2024-12,170,1036,17,9765.07,1,0.071
2024-12,170,1195,16,3288.79,1,0.1
2024-12,173,1008,93,73745.59,1,0.155
2024-12,173,1014,57,60024.24,1,0.214
2024-12,173,1042,36,13099.92,1,0.186
2024-12,173,1060,89,11696.62,1,0.221
2024-12,173,1063,36,5948.39,1,0.215
2024-12,173,1078,110,30160.07,1,0.116
2024-12,173,1097,40,20696.22,1,0.265
2024-12,173,1138,64,4883.16,1,0.136
2024-12,173,1145,33,18916.77,1,0.251
2024-12,173,1166,113,6947.65,1,0.147
2024-12,173,1170,91,5883.72,1,0.144
2024-12,173,1179,111,4375.73,1,0.235
2024-12,173,1187,83,24411.02,1,0.198
2024-12,175,1087,8,3533.74,1,0.214
2024-12,176,1134,101,8155.28,1,0.156
2024-12,178,1066,3,518.22,1,0.048
2024-12,178,1173,8,434.07,1,0.068
2024-12,179,1013,46,37830.7,1,0.155
2024-12,179,1056,34,14406.04,1,0.16
2024-12,179,1111,75,109113.78,1,0.092
2024-12,179,1142,40,25916.03,1,0.085
2024-12,179,1175,56,3461.31,1,0.168
2024-12,18,1118,21,28140.66,1,0.159
2024-12,180,1061,31,3879.1,1,0.181
2024-12,180,1126,21,1309.33,1,0.122
2024-12,181,1039,6,3477.08,1,0.084
2024-12,183,1028,8,4363.71,1,0.052
2024-12,184,1012,12,12036.37,1,0.117
2024-12,184,1157,13,11093.46,1,0.078
2024-12,185,1000,74,47676.91,1,0.222
2024-12,185,1087,37,14531.14,1,0.276
2024-12,185,1117,75,69892.38,1,0.258
2024-12,185,1131,70,5556.28,1,0.223
2024-12,185,1140,181,166564.98,1,0.17
2024-12,185,1176,61,3076.27,1,0.289
2024-12,186,1021,65,41080.85,1,0.191
2024-12,186,1076,34,4741.96,1,0.144
2024-12,186,1080,31,19144.17,1,0.164
2024-12,186,1092,18,17821.98,1,0.114
2024-12,186,1099,69,47370.13,1,0.209
2024-12,186,1102,24,32637.85,1,0.115
2024-12,186,1117,50,47162.02,1,0.22
2024-12,186,1127,33,2981.77,1,0.16
2024-12,186,1155,35,19264.61,1,0.145
2024-12,186,1162,57,3466.87,1,0.109
2024-12,186,1186,26,6089.88,1,0.097
2024-12,186,1195,62,12086.51,1,0.134
2024-12,187,1008,11,8724.83,1,0.135
2024-12,187,1017,11,11073.42,1,0.141
2024-12,187,1050,23,10826.91,1,0.161
2024-12,188,1035,82,45248.62,1,0.116
2024-12,188,1050,82,42059.96,1,0.195
2024-12,189,1045,18,7723.62,1,0.05
2024-12,19,1121,21,1716.05,1,0.098
2024-12,191,1004,16,12771.85,1,0.115
2024-12,191,1120,17,1766.28,1,0.063
2024-12,192,1123,5,401.49,1,0.055
2024-12,195,1139,2,182.59,1,0.055
2024-12,196,1036,17,9376.63,1,0.115
2024-12,196,1051,20,9478.72,1,0.04
2024-12,196,1092,9,8806.29,1,0.084
2024-12,196,1139,12,1175.84,1,0.074
2024-12,197,1042,3,1322.14,1,0.0
2024-12,198,1124,10,1032.45,1,0.032
2024-12,199,1015,47,37662.44,1,0.1
2024-12,199,1030,87,52081.85,1,0.238
2024-12,199,1098,63,28248.91,1,0.246
2024-12,199,1117,67,58624.67,1,0.271
2024-12,199,1133,69,5831.02,1,0.286
2024-12,199,1144,118,64879.32,1,0.238
2024-12,199,1198,75,14364.42,1,0.179
2024-12,2,1027,10,5037.56,1,0.055
2024-12,2,1119,21,35129.63,1,0.05
2024-12,20,1092,18,19055.54,1,0.085
2024-12,20,1099,27,24357.15,1,0.01
2024-12,200,1015,15,13350.62,1,0.108
2024-12,200,1053,15,6327.14,1,0.039
2024-12,202,1049,44,12279.56,1,0.286
2024-12,202,1081,64,35858.13,1,0.245
2024-12,202,1114,113,152765.68,1,0.182
2024-12,202,1149,94,69715.76,1,0.118
2024-12,203,1000,23,18142.04,1,0.034
2024-12,203,1060,6,1085.59,1,0.044
2024-12,203,1117,5,6180.7,1,0.046
2024-12,205,1077,8,1228.37,1,0.09
2024-12,205,1123,21,1733.23,1,0.08
2024-12,206,1105,2,3546.15,1,0.019
2024-12,207,1151,2,1215.9,1,0.07
2024-12,207,1189,22,5982.82,1,0.072
2024-12,208,1031,488,285676.05,1,0.226
2024-12,208,1032,68,37448.65,1,0.099
2024-12,208,1119,51,63204.89,1,0.249
2024-12,208,1131,44,3096.25,1,0.303
2024-12,208,1191,76,16836.45,1,0.261
2024-12,208,1197,42,7922.93,1,0.242
2024-12,21,1031,113,65264.67,1,0.254
2024-12,211,1011,11,10503.77,1,0.058
2024-12,211,1066,9,1498.46,1,0.101
2024-12,211,1124,31,3336.74,1,0.059
2024-12,212,1004,36,30872.33,1,0.069
2024-12,212,1053,40,14232.06,1,0.158
2024-12,212,1065,98,13897.58,1,0.15
2024-12,212,1075,40,6893.74,1,0.072
2024-12,212,1083,37,30234.3,1,0.097
2024-12,212,1093,45,37452.39,1,0.086
2024-12,212,1106,23,28011.47,1,0.195
2024-12,212,1122,31,2646.05,1,0.112
2024-12,213,1068,37,6034.42,1,0.163
2024-12,213,1077,50,7330.1,1,0.145
2024-12,213,1087,68,36134.21,1,0.108
2024-12,213,1123,100,7694.93,1,0.082
2024-12,213,1179,103,4339.33,1,0.164
2024-12,213,1197,58,13473.99,1,0.081
2024-12,214,1094,18,15848.47,1,0.057
2024-12,214,1163,11,502.79,1,0.123
2024-12,215,1043,11,3851.8,1,0.085
2024-12,215,1155,10,6093.51,1,0.07
2024-12,217,1020,7,3801.37,1,0.028
2024-12,218,1095,31,17492.88,1,0.093
2024-12,218,1112,20,31732.69,1,0.047
2024-12,218,1126,4,268.59,1,0.04
2024-12,218,1131,31,3106.93,1,0.077
2024-12,218,1132,10,837.78,1,0.044
2024-12,218,1140,20,19102.63,1,0.119
2024-12,219,1097,29,17883.8,1,0.151
2024-12,219,1128,61,2875.64,1,0.188
2024-12,22,1065,17,2476.95,1,0.129
2024-12,22,1096,8,7388.93,1,0.138
2024-12,222,1064,12,2609.28,1,0.1
2024-12,223,1055,31,13668.66,1,0.17
2024-12,223,1059,41,18037.04,1,0.047
2024-12,223,1104,30,29559.26,1,0.168
2024-12,223,1112,37,60185.68,1,0.086
2024-12,223,1151,31,17404.34,1,0.132
2024-12,223,1183,36,5486.79,1,0.172
2024-12,224,1019,76,68314.9,1,0.143
2024-12,224,1037,56,31471.13,1,0.191
2024-12,224,1081,119,77046.93,1,0.166
2024-12,224,1096,133,115391.01,1,0.217
2024-12,224,1122,72,4842.53,1,0.209
2024-12,226,1013,47,43841.08,1,0.08
2024-12,226,1043,20,7192.34,1,0.134
2024-12,226,1150,21,14989.94,1,0.071
2024-12,226,1179,20,892.72,1,0.133
2024-12,226,1195,23,4647.24,1,0.09
2024-12,227,1057,6,2841.77,1,0.047
2024-12,230,1038,12,6963.3,1,0.148
2024-12,230,1116,19,27674.44,1,0.131
2024-12,231,1091,48,39977.06,1,0.14
2024-12,231,1124,31,2480.0,1,0.171
2024-12,231,1128,55,2637.85,1,0.19
2024-12,232,1026,59,32833.82,1,0.212
2024-12,232,1046,84,45670.94,1,0.12
2024-12,232,1050,38,19196.69,1,0.154
2024-12,232,1083,51,35919.0,1,0.142
2024-12,232,1138,76,5793.61,1,0.131
2024-12,232,1154,62,39366.28,1,0.126
2024-12,232,1196,31,6084.67,1,0.166
2024-12,235,1131,13,1136.83,1,0.159
2024-12,235,1171,42,2135.94,1,0.119
2024-12,235,1199,10,2342.36,1,0.111
2024-12,238,1004,38,31164.31,1,0.109
2024-12,238,1099,10,8618.14,1,0.082
2024-12,239,1101,3,4036.32,1,0.061
2024-12,241,1042,2,802.85,1,0.09
2024-12,242,1050,74,32228.44,1,0.232
2024-12,242,1087,246,113724.27,1,0.238
2024-12,242,1174,73,4327.84,1,0.069
2024-12,243,1013,29,27303.86,1,0.027
2024-12,243,1049,48,15289.66,1,0.101
2024-12,244,1017,12,12391.21,1,0.118
2024-12,244,1027,11,5222.56,1,0.09
2024-12,244,1059,7,2976.43,1,0.145
2024-12,244,1069,22,4013.94,1,0.133
2024-12,244,1071,11,1740.4,1,0.076
2024-12,244,1078,17,4558.83,1,0.129
2024-12,244,1138,13,1051.07,1,0.124
2024-12,245,1174,17,1053.28,1,0.031
2024-12,245,1193,12,2302.03,1,0.091
2024-12,246,1038,49,26827.06,1,0.172
2024-12,246,1065,72,9942.99,2,0.137
2024-12,246,1100,35,50685.28,1,0.167
2024-12,247,1026,9,5735.32,1,0.011
2024-12,248,1036,13,7075.58,1,0.095
2024-12,248,1088,7,6957.98,1,0.068
2024-12,248,1089,10,8428.34,1,0.101
2024-12,248,1138,16,1272.61,1,0.112
2024-12,249,1113,26,40243.04,1,0.183
2024-12,25,1040,5,1825.83,1,0.102
2024-12,25,1114,8,13198.75,1,0.002
2024-12,250,1021,19,12162.09,1,0.109
2024-12,252,1121,10,843.54,1,0.117
2024-12,253,1139,13,1272.22,1,0.095
2024-12,255,1068,9,1421.28,1,0.162
2024-12,255,1131,22,2233.41,1,0.05
2024-12,255,1135,13,1119.74,1,0.126
2024-12,256,1090,6,4813.92,1,0.041
2024-12,257,1014,51,60698.77,1,0.136
2024-12,257,1032,39,22206.54,1,0.088
2024-12,257,1065,52,7409.08,1,0.128
2024-12,257,1086,38,29199.3,1,0.194
2024-12,257,1106,57,70219.01,1,0.152
2024-12,257,1140,37,38163.46,1,0.112
2024-12,258,1083,18,15049.77,1,0.014
2024-12,259,1017,30,28303.35,1,0.126
2024-12,259,1028,85,37584.15,1,0.192
2024-12,259,1061,50,6321.27,1,0.127
2024-12,259,1068,75,12621.35,1,0.149
2024-12,259,1081,45,34345.72,1,
2024-12,259,1082,54,42991.3,2,0.153
2024-12,259,1108,49,78888.15,1,0.159
2024-12,259,1124,47,3881.57,1,0.133
2024-12,259,1125,34,2720.03,1,0.105
2024-12,259,1130,51,4198.85,1,0.147
2024-12,259,1149,47,30906.09,1,0.2
2024-12,259,1192,73,17902.9,1,0.165
2024-12,26,1029,1,647.35,1,0.055
2024-12,260,1024,6,3554.82,1,0.063
2024-12,261,1130,7,650.17,1,0.066
2024-12,261,1131,9,860.54,1,0.106
2024-12,262,1036,17,9318.89,1,0.117
2024-12,262,1123,15,1257.77,1,0.048
2024-12,262,1138,16,1298.53,1,0.084
2024-12,262,1142,14,8795.35,1,0.133
2024-12,263,1059,56,24375.78,1,0.112
2024-12,263,1064,54,9725.96,1,0.209
2024-12,263,1110,30,50175.56,1,0.096
2024-12,263,1123,72,5115.01,1,0.139
2024-12,263,1135,25,2140.69,1,0.151
2024-12,263,1161,58,3577.14,1,0.12
2024-12,263,1177,43,1860.95,1,0.117
2024-12,265,1064,21,4051.03,1,0.156
2024-12,265,1078,47,12021.38,1,0.116
2024-12,265,1101,37,46167.7,1,0.13
2024-12,266,1006,11,9151.86,1,0.104
2024-12,266,1063,13,2654.65,1,0.091
2024-12,266,1096,9,8670.47,1,0.118
2024-12,267,1094,11,10338.23,1,0.074
2024-12,267,1100,6,9237.67,1,0.076
2024-12,268,1139,16,1437.94,1,0.073
2024-12,268,1143,18,13989.51,1,0.12
2024-12,269,1001,131,93375.63,1,0.157
2024-12,269,1012,84,76259.02,1,0.221
2024-12,27,1133,158,16815.85,1,0.145
2024-12,270,1004,9,7717.33,1,0.024
2024-12,270,1162,9,615.73,1,0.071
2024-12,271,1027,115,51025.19,1,0.192
2024-12,271,1091,49,36384.0,1,0.221
2024-12,271,1097,62,38411.68,1,0.149
2024-12,272,1194,2,623.82,1,
2024-12,274,1055,16,7426.41,1,0.041
2024-12,274,1147,16,11293.17,1,0.181
2024-12,275,1057,23,10054.24,1,0.157
2024-12,275,1097,73,47695.85,1,0.144
2024-12,275,1142,41,24302.64,1,0.107
2024-12,275,1162,42,2526.03,1,0.149
2024-12,275,1165,40,2145.95,1,0.139
2024-12,275,1192,31,7229.07,1,0.169
2024-12,276,1164,49,2050.5,1,0.178
2024-12,277,1066,12,2104.3,1,0.129
2024-12,277,1132,22,1906.12,1,0.037
2024-12,277,1137,37,2506.91,1,0.106
2024-12,278,1007,59,61815.84,1,0.146
2024-12,278,1022,123,82837.72,1,0.133
2024-12,278,1083,50,32402.05,1,0.252
2024-12,278,1113,58,83930.08,1,0.244
2024-12,28,1004,33,24926.12,1,0.164
2024-12,28,1021,47,29238.7,1,0.157
2024-12,28,1043,42,15016.66,1,0.142
2024-12,28,1112,27,41708.22,1,0.102
2024-12,28,1171,46,2288.65,1,0.142
2024-12,28,1186,64,16117.52,1,0.141
2024-12,282,1091,16,13935.48,1,0.108
2024-12,282,1124,8,730.61,1,0.138
2024-12,282,1161,8,533.25,1,0.104
2024-12,282,1165,16,979.76,1,0.09
2024-12,283,1044,16,6511.13,1,0.095
2024-12,283,1050,43,22273.81,1,0.075
2024-12,284,1008,98,74404.59,1,0.212
2024-12,284,1070,79,11474.62,1,0.151
2024-12,284,1129,51,3170.29,1,0.244
2024-12,285,1023,7,4627.16,1,0.067
2024-12,285,1171,8,436.01,1,0.001
2024-12,287,1164,11,516.82,1,0.08
2024-12,288,1138,23,1982.38,1,0.082
2024-12,290,1030,15,10141.13,1,0.072
2024-12,291,1180,10,2651.23,1,0.136
2024-12,292,1183,10,1682.21,1,0.068
2024-12,295,1019,70,63337.62,1,0.182
2024-12,295,1032,39,19002.91,1,0.251
2024-12,295,1069,68,14280.13,1,0.06
2024-12,295,1086,87,63037.15,1,0.222
2024-12,295,1117,116,104250.57,1,0.236
2024-12,295,1157,89,66800.15,1,0.237
2024-12,296,1193,13,2735.83,1,0.037
2024-12,296,1198,24,4776.79,1,0.171
2024-12,297,1125,60,5064.49,1,0.111
2024-12,297,1141,76,38498.9,1,0.239
2024-12,298,1010,24,23191.33,1,0.14
2024-12,298,1029,15,9402.68,1,0.14
2024-12,298,1046,21,12843.3,1,0.039
2024-12,298,1067,23,4169.85,1,0.17
2024-12,298,1177,22,952.84,1,0.171
2024-12,298,1195,9,1879.98,1,0.119
2024-12,298,1196,28,5516.97,1,0.095
2024-12,299,1058,10,5770.74,1,0.014
2024-12,3,1110,15,25876.69,1,0.075
2024-12,30,1129,21,1458.98,1,0.094
2024-12,300,1051,3,1236.72,1,0.111
2024-12,300,1086,9,6877.66,1,0.092
2024-12,300,1184,7,1446.4,1,0.021
2024-12,301,1004,45,36506.19,1,0.128
2024-12,301,1012,28,27123.22,1,0.157
2024-12,301,1045,46,18468.69,1,0.125
2024-12,301,1054,43,21705.06,1,0.099
2024-12,301,1070,47,6549.35,1,0.144
2024-12,301,1071,46,6466.86,1,0.143
2024-12,301,1085,35,29882.77,1,0.113
2024-12,301,1093,58,41779.16,1,0.138
2024-12,301,1123,35,2427.76,1,0.127
2024-12,301,1166,59,3553.32,1,0.095
2024-12,303,1010,15,14415.27,1,0.153
2024-12,303,1055,64,28212.46,1,0.051
2024-12,305,1002,30,25319.5,1,0.116
2024-12,305,1084,31,18573.16,1,0.058
2024-12,305,1113,37,67544.69,1,0.049
2024-12,305,1125,15,1334.17,1,0.09
2024-12,305,1133,19,2134.73,1,0.084
2024-12,305,1177,46,2235.92,1,0.042
2024-12,305,1181,13,3096.73,1,0.129
2024-12,307,1150,3,2241.77,1,0.057
2024-12,308,1047,43,25165.04,1,0.061
2024-12,308,1067,16,2938.3,1,0.131
2024-12,308,1079,13,2409.68,1,0.044
2024-12,308,1164,9,381.25,1,
2024-12,308,1193,19,3774.7,1,0.094
2024-12,31,1068,13,2287.86,1,0.065
2024-12,31,1187,12,3573.21,1,0.168
2024-12,310,1006,45,37369.74,1,0.135
2024-12,310,1011,53,47572.06,1,0.167
2024-12,310,1074,101,10261.5,1,0.141
2024-12,310,1127,45,3725.98,1,0.204
2024-12,310,1143,57,41810.04,1,0.144
2024-12,310,1162,23,1418.31,1,0.173
2024-12,310,1164,39,1651.91,1,0.172
2024-12,310,1168,83,5181.51,1,0.097
2024-12,310,1181,48,10472.86,1,0.174
2024-12,311,1058,71,35610.06,1,0.088
2024-12,313,1169,13,639.06,1,0.058
2024-12,314,1146,7,3787.38,1,0.142
2024-12,315,1184,135,20533.47,1,0.229
2024-12,317,1059,68,29170.72,1,0.146
2024-12,317,1097,129,77516.42,1,0.18
2024-12,318,1138,49,3496.06,1,0.218
2024-12,318,1153,80,40154.14,1,0.343
2024-12,325,1175,6,373.19,1,0.095
2024-12,326,1011,33,33782.66,1,0.076
2024-12,326,1016,12,11946.0,1,0.201
2024-12,326,1074,7,756.95,1,0.105
2024-12,326,1112,14,23684.01,1,0.031
2024-12,326,1130,16,1308.35,1,0.124
2024-12,326,1154,21,15121.42,1,0.0
2024-12,328,1006,20,16602.79,1,0.128
2024-12,328,1056,11,4800.99,1,0.076
2024-12,328,1105,22,38259.56,1,0.053
2024-12,328,1124,25,2331.8,1,0.12
2024-12,328,1174,7,367.61,1,0.121
2024-12,328,1179,23,915.29,1,0.143
2024-12,329,1030,86,50396.17,1,0.228
2024-12,33,1036,8,5262.24,1,0.053
2024-12,331,1015,6,5123.7,1,0.053
2024-12,331,1118,11,17016.37,1,0.068
2024-12,331,1180,2,598.7,1,0.048
2024-12,332,1001,94,73721.98,1,0.159
2024-12,332,1010,120,106465.4,1,0.261
2024-12,332,1086,87,50922.41,1,0.296
2024-12,332,1087,84,44282.71,1,0.2
2024-12,332,1132,64,4883.93,1,0.148
2024-12,332,1161,93,5373.5,1,0.209
2024-12,333,1136,1,81.48,1,0.054
2024-12,333,1183,2,391.06,1,0.025
2024-12,334,1002,12,10723.8,1,0.112
2024-12,334,1107,26,29559.49,1,0.145
2024-12,337,1148,13,7290.57,1,0.145
2024-12,337,1163,12,530.32,1,0.099
2024-12,338,1034,56,32024.63,1,0.218
2024-12,338,1077,99,11727.29,1,0.304
2024-12,338,1121,37,2648.23,1,0.249
2024-12,338,1199,101,22660.5,1,0.24
2024-12,339,1190,5,1284.05,1,0.011
2024-12,34,1124,1,96.44,1,0.095
2024-12,340,1092,260,213027.91,1,0.241
2024-12,341,1077,3,446.51,1,0.097
2024-12,341,1180,8,2389.98,1,0.054
2024-12,342,1190,4,996.31,1,0.018
2024-12,344,1065,10,1485.75,1,0.118
2024-12,344,1196,20,3778.88,1,0.153
2024-12,345,1014,40,46553.56,1,0.157
2024-12,345,1059,41,14654.39,1,0.205
2024-12,345,1065,66,10484.28,1,0.059
2024-12,345,1115,41,55013.26,1,0.138
2024-12,345,1138,19,1346.57,1,0.121
2024-12,345,1142,38,22924.46,1,0.158
2024-12,346,1067,2,430.36,1,0.035
2024-12,346,1141,4,2461.65,1,0.107
2024-12,346,1157,7,6240.15,1,0.022
2024-12,348,1017,3,3197.78,1,0.0
2024-12,348,1056,9,3888.17,1,0.081
2024-12,348,1077,6,892.54,1,0.069
2024-12,348,1184,5,963.47,1,0.052
2024-12,349,1014,69,72178.84,1,0.231
2024-12,349,1022,26,14537.83,1,0.269
2024-12,349,1058,93,52033.31,1,0.123
2024-12,349,1091,47,35138.9,1,
2024-12,349,1114,80,98323.58,1,0.264
2024-12,349,1123,57,4121.23,1,0.13
2024-12,349,1128,60,2874.42,1,0.197
2024-12,349,1141,76,45382.47,1,0.154
2024-12,349,1184,480,72829.65,1,0.284
2024-12,349,1187,30,9086.11,1,0.162
2024-12,349,1196,37,6043.96,1,0.29
2024-12,35,1018,71,69996.2,1,0.192
2024-12,35,1091,77,57426.08,1,0.219
2024-12,35,1167,57,3425.61,1,0.14
2024-12,350,1105,43,61095.43,1,0.162
2024-12,350,1123,22,1512.8,1,0.103
2024-12,350,1125,28,2278.61,1,0.099
2024-12,350,1179,37,1591.6,1,0.107
2024-12,351,1067,9,1951.12,1,0.039
2024-12,352,1114,20,27785.03,1,0.109
2024-12,353,1038,51,26803.57,1,0.212
2024-12,353,1093,92,65581.73,1,0.199
2024-12,353,1110,41,64960.49,1,0.126
2024-12,353,1154,73,43963.23,1,0.212
2024-12,353,1166,44,2406.06,1,0.293
2024-12,354,1128,34,1611.22,1,0.217
2024-12,355,1103,20,33675.37,1,0.133
2024-12,356,1011,54,51576.54,2,0.13
2024-12,356,1108,20,34798.08,1,0.108
2024-12,356,1123,16,1175.55,1,0.065
2024-12,356,1124,29,2785.06,1,0.118
2024-12,356,1136,24,1841.18,1,0.072
2024-12,356,1139,9,884.67,1,0.064
2024-12,356,1151,11,6922.78,1,0.078
2024-12,356,1181,10,2553.93,1,0.042
2024-12,356,1185,11,2993.38,1,0.105
2024-12,356,1197,29,6660.53,1,0.03
2024-12,357,1017,86,69550.91,1,0.216
2024-12,357,1041,161,44081.53,1,0.238
2024-12,357,1047,92,44366.68,1,0.139
2024-12,359,1005,24,21675.49,1,0.073
2024-12,359,1026,15,8303.24,1,0.131
2024-12,359,1084,23,13739.09,1,0.075
2024-12,361,1100,27,43412.42,1,0.123
2024-12,361,1111,24,35923.55,1,0.103
2024-12,362,1058,12,5943.94,1,0.129
2024-12,362,1064,10,2225.77,1,0.12
2024-12,362,1109,22,29603.09,1,0.089
2024-12,362,1151,25,15432.13,1,0.078
2024-12,363,1031,4,2544.26,1,0.07
2024-12,363,1065,6,894.42,1,0.091
2024-12,363,1183,7,1332.53,1,0.079
2024-12,365,1123,10,762.33,1,0.072
2024-12,366,1066,4,738.85,1,0.061
2024-12,367,1056,7,3055.43,1,0.068
2024-12,368,1067,3,564.55,1,0.131
2024-12,369,1005,21,16464.44,1,0.096
2024-12,369,1072,9,1578.94,1,0.132
2024-12,369,1099,12,10401.53,1,0.081
2024-12,369,1188,24,5709.64,1,0.082
2024-12,372,1163,16,731.62,1,0.071
2024-12,374,1082,3,2756.96,1,0.038
2024-12,374,1173,5,277.46,1,0.028
2024-12,375,1006,10,8502.68,1,0.055
2024-12,376,1087,15,8086.43,1,0.137
2024-12,376,1094,16,13165.21,1,0.112
2024-12,376,1196,15,2935.7,1,0.072
2024-12,377,1106,2,2582.53,1,0.063
2024-12,377,1184,2,401.04,1,0.023
2024-12,378,1161,5,346.07,1,0.0
2024-12,379,1002,62,59042.3,1,0.044
2024-12,379,1007,44,42557.03,1,0.155
2024-12,379,1027,49,21565.8,1,0.15
2024-12,379,1049,35,11176.66,1,0.155
2024-12,379,1058,47,24909.6,1,0.104
2024-12,379,1110,66,103932.86,1,0.184
2024-12,379,1112,45,59453.04,1,0.225
2024-12,379,1166,47,2732.93,1,0.197
2024-12,379,1193,90,16159.54,1,0.164
2024-12,380,1016,3,3601.54,1,0.041
2024-12,380,1147,3,2454.79,1,0.032
2024-12,380,1152,5,4103.06,1,0.017
2024-12,380,1199,6,1623.66,1,0.035
2024-12,381,1011,20,18312.55,1,0.163
2024-12,381,1044,50,20429.71,1,0.123
2024-12,383,1167,19,1050.03,1,0.141
2024-12,384,1197,14,2944.37,1,0.096
2024-12,387,1021,12,8210.47,1,0.058
2024-12,387,1075,19,3059.14,1,0.164
2024-12,388,1053,14,5917.92,1,0.104
2024-12,388,1106,16,20325.85,1,0.124
2024-12,388,1115,13,19090.56,1,0.111
2024-12,388,1166,23,1560.5,1,0.069
2024-12,389,1005,29,22197.7,1,0.113
2024-12,389,1024,22,11298.68,1,0.146
2024-12,389,1047,55,29721.88,1,0.073
2024-12,389,1050,54,28127.16,1,0.125
2024-12,389,1068,28,4860.17,1,0.089
2024-12,389,1082,51,43129.91,1,0.107
2024-12,389,1099,100,80053.1,2,0.123
2024-12,389,1106,38,47080.37,1,0.153
2024-12,389,1119,23,33313.53,1,0.094
2024-12,389,1131,90,8113.85,1,0.125
2024-12,389,1151,42,21068.67,1,0.217
2024-12,389,1186,72,16813.97,1,0.126
2024-12,389,1197,29,6527.29,1,0.107
2024-12,39,1174,43,2347.45,1,0.186
2024-12,392,1089,6,4655.78,1,0.068
2024-12,393,1009,71,47454.54,1,0.255
2024-12,393,1052,88,31077.77,1,0.212
2024-12,393,1069,44,7726.51,1,0.18
2024-12,393,1071,82,12416.7,1,0.157
2024-12,393,1072,106,17353.33,1,0.166
2024-12,393,1106,78,99775.11,1,0.149
2024-12,393,1139,109,10041.0,1,0.12
2024-12,393,1172,49,2071.42,1,0.186
2024-12,394,1001,119,112471.71,1,0.037
2024-12,394,1176,16,1018.33,1,0.083
2024-12,395,1001,26,19856.55,1,0.144
2024-12,395,1053,25,9648.48,1,0.16
2024-12,395,1103,41,64601.72,1,0.21
2024-12,395,1104,20,19903.24,1,0.167
2024-12,395,1110,25,43040.5,1,0.057
2024-12,395,1176,70,3946.86,1,0.223
2024-12,397,1052,30,12060.03,1,0.078
2024-12,398,1013,10,10442.04,1,0.025
2024-12,398,1150,5,3580.28,1,0.031
2024-12,399,1016,19,19740.09,1,0.133
